sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
159,5,"Malik Beasley","Minnesota Timberwolves",86,559,75.1,634,1.134,559,214,345,38.3,56.7,0,0,0,0,38.3,13,8,5,61.5,546,206,340,37.7,0.98
161,21,"Thaddeus Young","Toronto Raptors",32,45,81.8,51,1.133,45,17,28,37.8,56.7,0,0,0,0,37.8,0,0,0,,45,17,28,37.8,1
162,5,"Precious Achiuwa","Toronto Raptors",79,161,67.6,182,1.13,161,61,100,37.9,56.5,0,0,0,0,37.9,6,1,5,16.7,155,60,95,38.7,0.96
163,12,"Taurean Prince","Minnesota Timberwolves",74,208,72.2,234,1.125,208,78,130,37.5,56.3,0,0,0,0,37.5,1,0,1,0,207,78,129,37.7,1
164,7,"Jaylen Brown","Boston Celtics",90,446,49.6,501,1.123,446,173,273,38.8,56.2,0,0.2,0,0.2,38.8,29,18,11,62.1,417,155,262,37.2,0.93
165,35,"Christian Wood","Houston Rockets",68,276,71,309,1.12,276,104,172,37.7,56,0,0,0,0,37.7,20,3,17,15,256,101,155,39.5,0.93
166,3,"Nah'Shon Hyland","Denver Nuggets",74,226,51.1,253,1.119,226,85,141,37.6,56,0,0,0,0,37.6,2,2,0,100,224,83,141,37.1,0.99
166,12,"Gary Clark","New Orleans Pelicans",37,59,83.1,66,1.119,59,22,37,37.3,55.9,0,0,0,0,37.3,0,0,0,,59,22,37,37.3,1
168,50,"Cole Anthony","Orlando Magic",65,239,43.3,267,1.117,239,89,150,37.2,55.9,0,0,0,0,37.2,3,0,3,0,236,89,147,37.7,0.99
169,2,"Gabe Vincent","Miami Heat",86,249,49.7,278,1.116,249,93,156,37.3,55.6,0,0.4,0,0.4,37.3,3,2,1,66.7,246,91,155,37,0.99
169,9,"Bobby Portis","Milwaukee Bucks",84,415,84.9,463,1.116,415,160,255,38.6,55.8,0,0,0,0,38.6,43,17,26,39.5,372,143,229,38.4,0.9
171,23,"Ben McLemore","Portland Trail Blazers",64,355,75.4,396,1.115,354,134,220,37.9,55.5,0,0.3,0.01,0.3,38,22,9,13,40.9,332,125,207,37.7,0.94
171,25,"P.J. Washington","Charlotte Hornets",66,269,87.6,300,1.115,269,100,169,37.2,55.8,0,0,0,0,37.2,0,0,0,,269,100,169,37.2,1
171,20,"Gordon Hayward","Charlotte Hornets",49,200,53.5,223,1.115,200,78,122,39,55.5,0,0.5,0.01,0.5,39,22,12,10,54.5,178,66,112,37.1,0.89
174,21,"Matt Thomas","Chicago Bulls",40,70,54.7,78,1.114,69,25,44,36.2,54.3,0,2.9,0.06,1.4,37.1,3,0,3,0,66,25,41,37.9,0.96
175,11,"Klay Thompson","Golden State Warriors",54,375,52.1,417,1.112,375,143,232,38.1,55.6,0,0,0,0,38.1,31,12,19,38.7,344,131,213,38.1,0.92
176,23,"Wesley Matthews","Milwaukee Bucks",61,181,88.3,201,1.11,181,67,114,37,55.5,0,0.6,0.01,0.6,37,0,0,0,,181,67,114,37,1
176,22,"Caris LeVert","Indiana Pacers",39,73,21.3,81,1.11,73,27,46,37,55.5,0,0,0,0,37,1,0,1,0,72,27,45,37.5,0.99
178,41,"Saddiq Bey","Detroit Pistons",82,484,62.9,536,1.107,483,181,302,37.5,55.1,0,0.4,0.01,0.4,37.6,29,11,18,37.9,454,170,284,37.4,0.94
179,25,"Austin Rivers","Denver Nuggets",72,198,80.5,219,1.106,198,73,125,36.9,55.3,0,0,0,0,36.9,0,0,0,,198,73,125,36.9,1
180,13,"Kelly Olynyk","Detroit Pistons",40,95,64.2,105,1.105,95,37,58,38.9,55.3,0,0,0,0,38.9,11,6,5,54.5,84,31,53,36.9,0.88
180,18,"Georgios Kalaitzakis","Oklahoma City Thunder",4,19,63.3,21,1.105,19,7,12,36.8,55.3,0,0,0,0,36.8,0,0,0,,19,7,12,36.8,1
182,24,"Lauri Markkanen","Cleveland Cavaliers",63,386,88.9,426,1.104,386,142,244,36.8,55.1,0,0.3,0,0.3,36.8,5,1,4,20,381,141,240,37,0.99
183,21,"Frank Ntilikina","Dallas Mavericks",70,118,66.3,130,1.102,118,45,73,38.1,54.7,0,0.8,0.01,0.8,38.1,10,6,4,60,108,39,69,36.1,0.92
184,32,"Dean Wade","Cleveland Cavaliers",51,139,87.4,153,1.101,139,51,88,36.7,54.7,0,0.7,0.01,0.7,36.7,1,1,0,100,138,50,88,36.2,0.99
184,2,"Joe  Ingles","Utah Jazz",45,149,65.4,164,1.101,149,55,94,36.9,55,0,0,0,0,36.9,2,1,1,50,147,54,93,36.7,0.99
184,11,"Ayo Dosunmu","Chicago Bulls",82,189,64.5,208,1.101,189,70,119,37,55,0,0,0,0,37,4,2,2,50,185,68,117,36.8,0.98
187,7,"Carmelo Anthony","Los Angeles Lakers",69,376,69.6,413,1.098,375,140,235,37.3,54.5,0,1.1,0.02,1.1,37.5,28,11,17,39.3,347,129,218,37.2,0.93
187,8,"Nemanja Bjelica","Golden State Warriors",86,153,93.9,168,1.098,153,57,96,37.3,54.9,0,0,0,0,37.3,5,3,2,60,148,54,94,36.5,0.97
189,23,"Royce ONeale","Utah Jazz",83,293,88.5,321,1.096,293,107,186,36.5,54.8,0,0,0,0,36.5,0,0,0,,293,107,186,36.5,1
190,3,"George Hill","Milwaukee Bucks",59,107,69,117,1.093,107,39,68,36.4,54.7,0,0,0,0,36.4,0,0,0,,107,39,68,36.4,1
191,11,"Abdel Nader","Phoenix Suns",14,11,78.6,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
191,9,"Jerami Grant","Detroit Pistons",47,264,58.8,288,1.091,264,101,163,38.3,54.5,0,0,0,0,38.3,28,15,13,53.6,236,86,150,36.4,0.89
193,11,"Cody Martin","Charlotte Hornets",72,144,71.3,157,1.09,144,53,91,36.8,54.5,0,0,0,0,36.8,7,2,5,28.6,137,51,86,37.2,0.95
194,42,"Al Horford","Boston Celtics",92,394,95.2,429,1.089,394,149,245,37.8,54.4,0,0,0,0,37.8,36,18,18,50,358,131,227,36.6,0.91
195,24,"Corey Kispert","Washington Wizards",77,298,84.7,324,1.087,298,108,190,36.2,54.4,0,0,0,0,36.2,1,0,1,0,297,108,189,36.4,1
196,21,"LaMarcus Aldridge","Brooklyn Nets",47,165,77.8,179,1.085,165,82,83,49.7,53.9,0,1.2,0.01,1.2,49.7,119,68,51,57.1,46,14,32,30.4,0.28
197,25,"Mikal Bridges","Phoenix Suns",95,337,60.9,365,1.083,337,124,213,36.8,54.2,0,0,0,0,36.8,24,7,17,29.2,313,117,196,37.4,0.93
197,7,"Isaiah Joe","Philadelphia 76ers",62,121,76.1,131,1.083,121,43,78,35.5,53.3,0,1.7,0.02,1.7,35.5,0,0,0,,121,43,78,35.5,1
199,18,"Shake Milton","Philadelphia 76ers",67,110,46.8,119,1.082,110,40,70,36.4,54.1,0,0.9,0.01,0.9,36.4,3,1,2,33.3,107,39,68,36.4,0.97
199,8,"Markieff Morris","Miami Heat",18,49,77.8,53,1.082,49,20,29,40.8,54.1,0,0,0,0,40.8,13,7,6,53.8,36,13,23,36.1,0.73
201,6,"Kristaps Porzingis","Washington Wizards",17,86,69.4,93,1.081,86,32,54,37.2,54.1,0,0,0,0,37.2,10,3,7,30,76,29,47,38.2,0.88
201,23,"LeBron James","Los Angeles Lakers",56,271,45.7,293,1.081,271,103,168,38,54.1,0,0.4,0,0.4,38,38,16,22,42.1,233,87,146,37.3,0.86
201,9,"RJ Barrett","New York Knicks",70,308,58.1,333,1.081,308,111,197,36,54.1,0,0,0,0,36,4,0,4,0,304,111,193,36.5,0.99
204,22,"Deandre Ayton","Phoenix Suns",71,75,65.2,81,1.08,75,36,39,48,54,0,0,0,0,48,54,27,27,50,21,9,12,42.9,0.28
204,26,"Jeremy Lamb","Indiana Pacers",39,75,51.7,81,1.08,75,27,48,36,54,0,0,0,0,36,0,0,0,,75,27,48,36,1
204,1,"Theo Pinson","Dallas Mavericks",19,25,69.4,27,1.08,25,9,16,36,54,0,0,0,0,36,0,0,0,,25,9,16,36,1
204,35,"Isaac Okoro","Cleveland Cavaliers",69,150,89.8,162,1.08,150,54,96,36,54,0,0,0,0,36,0,0,0,,150,54,96,36,1
208,44,"Paul Reed","Philadelphia 76ers",50,13,65,14,1.077,13,5,8,38.5,53.8,0,0,0,0,38.5,2,1,1,50,11,4,7,36.4,0.85
208,6,"Alex Caruso","Chicago Bulls",45,117,68.8,126,1.077,117,42,75,35.9,53.8,0,0,0,0,35.9,2,0,2,0,115,42,73,36.5,0.98
208,1,"James Harden","Philadelphia 76ers",33,39,16.5,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,0,0,0,,39,14,25,35.9,1
208,2,"Chris Chiozza","Golden State Warriors",34,39,63.9,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,0,0,0,,39,14,25,35.9,1
212,4,"Jaylen Nowell","Minnesota Timberwolves",64,119,48,128,1.076,119,43,76,36.1,53.8,0,0,0,0,36.1,2,1,1,50,117,42,75,35.9,0.98
213,42,"Maxi Kleber","Dallas Mavericks",77,321,89.9,345,1.075,321,115,206,35.8,53.7,0,0,0,0,35.8,1,0,1,0,320,115,205,35.9,1
214,10,"Darius Garland","Cleveland Cavaliers",70,217,31.2,233,1.074,216,80,136,37,53.2,0,0.5,0.01,0.5,37.3,19,10,9,52.6,197,70,127,35.5,0.91
215,12,"Eric Bledsoe","Los Angeles Clippers",54,126,47.7,135,1.071,126,45,81,35.7,53.6,0,0,0,0,35.7,0,0,0,,126,45,81,35.7,1
215,20,"Kevin Knox II","New York Knicks",13,28,96.6,30,1.071,28,10,18,35.7,53.6,0,0,0,0,35.7,1,0,1,0,27,10,17,37,0.96
215,11,"Justin Champagnie","Toronto Raptors",36,28,100,30,1.071,28,10,18,35.7,53.6,0,0,0,0,35.7,0,0,0,,28,10,18,35.7,1
215,43,"Pascal Siakam","Toronto Raptors",74,224,39.6,240,1.071,224,84,140,37.5,53.6,0,0,0,0,37.5,29,12,17,41.4,195,72,123,36.9,0.87
219,4,"Victor Oladipo","Miami Heat",23,57,41.3,61,1.07,57,21,36,36.8,53.5,0,0,0,0,36.8,2,2,0,100,55,19,36,34.5,0.96
219,22,"Franz Wagner","Orlando Magic",79,172,57.9,184,1.07,171,61,110,35.7,53.2,0,0.6,0.02,0.6,36,6,1,5,16.7,165,60,105,36.4,0.96
219,12,"Tobias Harris","Philadelphia 76ers",85,287,53.7,307,1.07,287,103,184,35.9,53.5,0,0,0,0,35.9,6,2,4,33.3,281,101,180,35.9,0.98
222,32,"Otto Porter Jr.","Golden State Warriors",82,261,78.6,279,1.069,261,95,166,36.4,53.3,0,0.4,0,0.4,36.4,16,7,9,43.8,245,88,157,35.9,0.94
223,7,"Troy Brown Jr.","Chicago Bulls",69,132,81,141,1.068,132,47,85,35.6,53.4,0,0,0,0,35.6,0,0,0,,132,47,85,35.6,1
224,15,"Austin Reaves","Los Angeles Lakers",61,136,68.3,145,1.066,134,47,87,35.1,52.2,0,1.5,0.04,1.5,36,2,1,1,50,132,46,86,34.8,0.99
224,3,"Chris Paul","Phoenix Suns",78,76,10.2,81,1.066,76,28,48,36.8,53.3,0,0,0,0,36.8,4,3,1,75,72,25,47,34.7,0.95
224,12,"Oshae Brissett","Indiana Pacers",67,213,85.2,227,1.066,213,76,137,35.7,53.3,0,0,0,0,35.7,1,1,0,100,212,75,137,35.4,1
227,0,"Brandon Goodwin","Cleveland Cavaliers",36,31,40.3,33,1.065,31,11,20,35.5,53.2,0,0,0,0,35.5,0,0,0,,31,11,20,35.5,1
228,55,"Duncan Robinson","Miami Heat",92,509,74.3,541,1.063,508,179,329,35.2,52.8,0,1,0.01,1,35.4,2,1,1,50,506,178,328,35.2,1
229,6,"Jordan McLaughlin","Minnesota Timberwolves",67,65,65.7,69,1.062,65,23,42,35.4,53.1,0,0,0,0,35.4,0,0,0,,65,23,42,35.4,1
230,6,"Kenyon Martin Jr.","Houston Rockets",79,164,95.9,174,1.061,164,58,106,35.4,53,0,0,0,0,35.4,0,0,0,,164,58,106,35.4,1
230,13,"Jared Butler","Utah Jazz",43,33,33,35,1.061,33,12,21,36.4,53,0,0,0,0,36.4,1,1,0,100,32,11,21,34.4,0.97
232,33,"Kyle Kuzma","Washington Wizards",66,299,62.4,317,1.06,299,106,193,35.5,53,0,0,0,0,35.5,10,1,9,10,289,105,184,36.3,0.97
233,14,"Brandon Ingram","New Orleans Pelicans",63,282,36,298,1.057,282,112,170,39.7,52.5,0,0.7,0.01,0.7,39.7,82,40,42,48.8,200,72,128,36,0.71
234,5,"Dejounte Murray","San Antonio Spurs",69,180,24.7,190,1.056,180,64,116,35.6,52.8,0,0,0,0,35.6,4,2,2,50,176,62,114,35.2,0.98
235,15,"Jose Alvarado","New Orleans Pelicans",62,110,64.3,116,1.055,110,39,71,35.5,52.7,0,0,0,0,35.5,1,1,0,100,109,38,71,34.9,0.99
236,7,"Timothe Luwawu-Cabarrot","Atlanta Hawks",58,114,82.6,120,1.053,114,40,74,35.1,52.6,0,0,0,0,35.1,0,0,0,,114,40,74,35.1,1
237,7,"Kyle Lowry","Miami Heat",73,230,41.6,242,1.052,230,81,149,35.2,52.6,0,0,0,0,35.2,4,1,3,25,226,80,146,35.4,0.98
237,67,"Taj Gibson","New York Knicks",52,58,93.5,61,1.052,57,22,35,38.6,51.8,0,1.7,0.04,1.7,39.7,20,7,13,35,37,15,22,40.5,0.65
237,4,"Jalen Green","Houston Rockets",67,252,44.8,265,1.052,252,88,164,34.9,52.4,0,0.4,0,0.4,34.9,0,0,0,,252,88,164,34.9,1
240,12,"Kelly Oubre Jr.","Charlotte Hornets",77,436,72.2,458,1.05,435,152,283,34.9,52.3,0,0.7,0.01,0.7,35.1,2,1,1,50,433,151,282,34.9,1
241,20,"John Collins","Atlanta Hawks",59,203,87.5,213,1.049,203,73,130,36,52.5,0,0,0,0,36,20,6,14,30,183,67,116,36.6,0.9
241,0,"Miles Bridges","Charlotte Hornets",81,305,58.7,320,1.049,305,107,198,35.1,52.5,0,0,0,0,35.1,3,1,2,33.3,302,106,196,35.1,0.99
243,4,"DeMarcus Cousins","Denver Nuggets",36,83,89.2,87,1.048,83,30,53,36.1,52.4,0,0,0,0,36.1,8,3,5,37.5,75,27,48,36,0.9
244,99,"Jae Crowder","Phoenix Suns",80,389,75.4,406,1.044,387,138,249,35.7,51.6,0,1.3,0.02,1.3,36,31,15,16,48.4,356,123,233,34.6,0.92
245,4,"Skylar Mays","Atlanta Hawks",31,23,74.2,24,1.043,23,8,15,34.8,52.2,0,0,0,0,34.8,0,0,0,,23,8,15,34.8,1
245,14,"Kessler Edwards","Brooklyn Nets",51,140,83.3,146,1.043,140,49,91,35,52.1,0,0,0,0,35,5,1,4,20,135,48,87,35.6,0.96
247,36,"Marcus Smart","Boston Celtics",92,406,69.9,423,1.042,405,139,266,34.3,51.5,0,1,0.01,1,34.5,2,0,2,0,403,139,264,34.5,1
248,11,"Naz Reid","Minnesota Timberwolves",83,173,95.1,180,1.04,173,60,113,34.7,52,0,0,0,0,34.7,1,0,1,0,172,60,112,34.9,0.99
248,30,"Damian Jones","Sacramento Kings",56,50,89.3,52,1.04,50,21,29,42,52,0,0,0,0,42,22,11,11,50,28,10,18,35.7,0.56
248,32,"Marquese Chriss","Dallas Mavericks",42,25,80.6,26,1.04,25,9,16,36,52,0,0,0,0,36,2,1,1,50,23,8,15,34.8,0.92
248,23,"Zach Collins","San Antonio Spurs",29,50,98,52,1.04,50,19,31,38,52,0,0,0,0,38,8,5,3,62.5,42,14,28,33.3,0.84
248,22,"Rudy Gay","Utah Jazz",55,177,69.1,184,1.04,177,62,115,35,52,0,0.6,0.01,0.6,35,7,2,5,28.6,170,60,110,35.3,0.96
253,28,"Alfonzo McKinnie","Chicago Bulls",17,26,76.5,27,1.038,26,9,17,34.6,51.9,0,0,0,0,34.6,1,0,1,0,25,9,16,36,0.96
253,11,"KZ Okpala","Miami Heat",21,26,86.7,27,1.038,26,9,17,34.6,51.9,0,0,0,0,34.6,1,0,1,0,25,9,16,36,0.96
253,18,"Yuta Watanabe","Toronto Raptors",42,79,84,82,1.038,79,28,51,35.4,51.9,0,0,0,0,35.4,2,2,0,100,77,26,51,33.8,0.97
256,12,"Lindy Waters III","Oklahoma City Thunder",25,115,78.2,119,1.035,115,40,75,34.8,51.7,0,0,0,0,34.8,1,1,0,100,114,39,75,34.2,0.99
257,3,"Trey Burke","Dallas Mavericks",52,63,37.5,65,1.032,63,22,41,34.9,51.6,0,0,0,0,34.9,4,1,3,25,59,21,38,35.6,0.94
258,15,"Nikola Jokic","Denver Nuggets",79,336,81.4,346,1.03,336,127,209,37.8,51.3,0,0.6,0.01,0.6,37.8,64,36,28,56.3,272,91,181,33.5,0.81
259,50,"Jeremiah Robinson-Earl","Oklahoma City Thunder",49,175,94.1,180,1.029,175,61,114,34.9,51.4,0,0,0,0,34.9,12,3,9,25,163,58,105,35.6,0.93
260,10,"Tim Hardaway Jr.","Dallas Mavericks",42,214,50,220,1.028,214,74,140,34.6,51.4,0,0,0,0,34.6,8,2,6,25,206,72,134,35,0.96
261,33,"Robert Covington","Portland Trail Blazers",48,219,91.3,225,1.027,219,75,144,34.2,51.4,0,0,0,0,34.2,1,0,1,0,218,75,143,34.4,1
262,13,"James Harden","Brooklyn Nets",44,39,11.4,40,1.026,39,13,26,33.3,50,0,2.6,0.03,2.6,33.3,0,0,0,,39,13,26,33.3,1
263,16,"Cedi Osman","Cleveland Cavaliers",67,284,74.7,291,1.025,284,97,187,34.2,51.2,0,0.4,0,0.4,34.2,1,0,1,0,283,97,186,34.3,1
264,0,"D'Angelo Russell","Minnesota Timberwolves",72,302,38.8,309,1.023,302,104,198,34.4,51,0,0.3,0,0.3,34.4,7,4,3,57.1,295,100,195,33.9,0.98
265,33,"Myles Turner","Indiana Pacers",42,179,87.3,182,1.017,179,62,117,34.6,50.8,0,0,0,0,34.6,8,4,4,50,171,58,113,33.9,0.96
266,28,"Keifer Sykes","Indiana Pacers",32,62,46.6,63,1.016,62,21,41,33.9,50.8,0,0,0,0,33.9,1,0,1,0,61,21,40,34.4,0.98
267,12,"Ish Wainright","Phoenix Suns",52,65,94.2,66,1.015,65,22,43,33.8,50.8,0,0,0,0,33.8,2,0,2,0,63,22,41,34.9,0.97
267,3,"Jaden McDaniels","Minnesota Timberwolves",77,261,80.8,265,1.015,261,89,172,34.1,50.8,0,0,0,0,34.1,5,2,3,40,256,87,169,34,0.98
267,24,"Dillon Brooks","Memphis Grizzlies",43,131,34.4,133,1.015,131,46,85,35.1,50.8,0,0,0,0,35.1,8,5,3,62.5,123,41,82,33.3,0.94
267,10,"Gorgui Dieng","Atlanta Hawks",48,66,76.7,67,1.015,66,23,43,34.8,50.8,0,0,0,0,34.8,9,2,7,22.2,57,21,36,36.8,0.86
271,5,"Immanuel Quickley","New York Knicks",78,139,29.4,141,1.014,139,47,92,33.8,50.7,0,0,0,0,33.8,3,0,3,0,136,47,89,34.6,0.98
272,13,"Jordan Nwora","Milwaukee Bucks",70,169,56.7,171,1.012,169,57,112,33.7,50.6,0,0,0,0,33.7,1,0,1,0,168,57,111,33.9,0.99
273,34,"Kenrich Williams","Oklahoma City Thunder",49,97,57.1,98,1.01,97,33,64,34,50.5,0,0,0,0,34,2,1,1,50,95,32,63,33.7,0.98
274,17,"Jonas Valanciunas","New Orleans Pelicans",82,216,85.7,218,1.009,216,80,136,37,50.5,0,0,0,0,37,49,22,27,44.9,167,58,109,34.7,0.77
275,13,"Torrey Craig","Phoenix Suns",51,125,74.4,126,1.008,125,42,83,33.6,50.4,0,0,0,0,33.6,0,0,0,,125,42,83,33.6,1
276,12,"Ja Morant","Memphis Grizzlies",66,136,30.3,137,1.007,136,46,90,33.8,50.4,0,0,0,0,33.8,1,1,0,100,135,45,90,33.3,0.99
277,2,"Herbert Jones","New Orleans Pelicans",86,225,93,226,1.004,225,81,144,36,50.2,0,0,0,0,36,46,17,29,37,179,64,115,35.8,0.8
278,17,"Tony Snell","Portland Trail Blazers",38,75,91.5,75,1,75,25,50,33.3,49.3,0,1.3,0.01,1.3,33.3,1,1,0,100,74,24,50,32.4,0.99
278,15,"Joe Wieskamp","San Antonio Spurs",29,35,71.4,35,1,35,12,23,34.3,50,0,0,0,0,34.3,3,1,2,33.3,32,11,21,34.4,0.91
278,25,"Admiral Schofield","Orlando Magic",38,72,88.9,72,1,72,24,48,33.3,50,0,0,0,0,33.3,1,0,1,0,71,24,47,33.8,0.99
278,26,"Spencer Dinwiddie","Washington Wizards",44,93,32.4,93,1,93,31,62,33.3,50,0,0,0,0,33.3,0,0,0,,93,31,62,33.3,1
278,22,"Xavier Moon","Los Angeles Clippers",10,13,34.2,13,1,12,4,8,33.3,45.8,0,7.7,0.25,7.7,38.5,2,1,1,50,10,3,7,30,0.83
278,5,"De Aaron Fox","Sacramento Kings",59,93,15.6,93,1,93,32,61,34.4,50,0,0,0,0,34.4,5,3,2,60,88,29,59,33,0.95
278,21,"Kelan Martin","Indiana Pacers",27,60,60.6,60,1,60,20,40,33.3,50,0,0,0,0,33.3,0,0,0,,60,20,40,33.3,1
278,21,"Joel Embiid","Philadelphia 76ers",78,268,39.8,268,1,267,100,167,37.5,49.6,0,1.1,0.01,1.1,37.7,87,35,52,40.2,180,65,115,36.1,0.67
278,4,"Aaron Holiday","Washington Wizards",41,48,58.5,48,1,48,16,32,33.3,50,0,0,0,0,33.3,0,0,0,,48,16,32,33.3,1
278,13,"Nathan Knight","Minnesota Timberwolves",37,12,92.3,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
278,9,"Romeo Langford","Boston Celtics",44,77,81.1,77,1,77,26,51,33.8,50,0,0,0,0,33.8,3,1,2,33.3,74,25,49,33.8,0.96
278,8,"Jaren Jackson Jr.","Memphis Grizzlies",90,440,90,440,1,437,144,293,33,49.2,0,0.9,0.02,0.9,33.4,3,2,1,66.7,434,142,292,32.7,0.99
278,35,"PJ Dozier","Denver Nuggets",18,38,52.8,38,1,38,13,25,34.2,50,0,0,0,0,34.2,5,1,4,20,33,12,21,36.4,0.87
278,9,"Goran Dragic","Brooklyn Nets",21,50,51,50,1,50,17,33,34,50,0,0,0,0,34,2,1,1,50,48,16,32,33.3,0.96
278,41,"Garrett Temple","New Orleans Pelicans",60,162,78.6,162,1,162,54,108,33.3,50,0,0,0,0,33.3,2,0,2,0,160,54,106,33.8,0.99
278,45,"Donovan Mitchell","Utah Jazz",73,262,28.7,262,1,262,88,174,33.6,50,0,0,0,0,33.6,4,2,2,50,258,86,172,33.3,0.98
278,33,"Elijah Hughes","Utah Jazz",14,24,72.7,24,1,24,8,16,33.3,50,0,0,0,0,33.3,0,0,0,,24,8,16,33.3,1
295,8,"Ziaire Williams","Memphis Grizzlies",72,255,76.8,254,0.996,255,86,169,33.7,49.6,0,0.4,0,0.4,33.7,5,5,0,100,250,81,169,32.4,0.98
296,21,"Moritz Wagner","Orlando Magic",63,199,97.1,198,0.995,199,66,133,33.2,49.7,0,0,0,0,33.2,1,0,1,0,198,66,132,33.3,0.99
297,71,"Dennis Schroder","Boston Celtics",49,155,45.3,154,0.994,155,52,103,33.5,49.7,0,0,0,0,33.5,10,2,8,20,145,50,95,34.5,0.94
298,24,"Javonte Green","Chicago Bulls",70,106,97.2,105,0.991,106,35,71,33,49.5,0,0,0,0,33,1,0,1,0,105,35,70,33.3,0.99
299,3,"Josh Hart","New Orleans Pelicans",41,103,64,102,0.99,103,34,69,33,49.5,0,0,0,0,33,0,0,0,,103,34,69,33,1
300,1,"Lonnie Walker IV","San Antonio Spurs",71,285,52.5,282,0.989,285,95,190,33.3,49.5,0,0,0,0,33.3,12,3,9,25,273,92,181,33.7,0.96
300,13,"Ricky Rubio","Cleveland Cavaliers",34,94,34.8,93,0.989,94,32,62,34,49.5,0,0,0,0,34,4,3,1,75,90,29,61,32.2,0.96
302,5,"Frank Jackson","Detroit Pistons",53,214,66.5,211,0.986,214,70,144,32.7,48.8,0,0.9,0.01,0.9,32.7,2,1,1,50,212,69,143,32.5,0.99
302,17,"Ignas Brazdeikis","Orlando Magic",42,71,74,70,0.986,71,23,48,32.4,48.6,0,1.4,0.01,1.4,32.4,0,0,0,,71,23,48,32.4,1
302,21,"Dewayne Dedmon","Miami Heat",81,70,83.3,69,0.986,70,25,45,35.7,49.3,0,0,0,0,35.7,15,6,9,40,55,19,36,34.5,0.79
305,9,"Kent Bazemore","Los Angeles Lakers",39,66,63.5,65,0.985,66,22,44,33.3,49.2,0,0,0,0,33.3,2,1,1,50,64,21,43,32.8,0.97
306,8,"Brandon Williams","Portland Trail Blazers",24,64,43.2,63,0.984,64,21,43,32.8,49.2,0,0,0,0,32.8,0,0,0,,64,21,43,32.8,1
307,3,"Chuma Okeke","Orlando Magic",70,309,74.6,303,0.981,309,101,208,32.7,49,0,0,0,0,32.7,2,0,2,0,307,101,206,32.9,0.99
308,8,"Josh Green","Dallas Mavericks",83,98,77.8,96,0.98,98,32,66,32.7,49,0,0,0,0,32.7,1,0,1,0,97,32,65,33,0.99
309,15,"Davion Mitchell","Sacramento Kings",75,181,34.5,177,0.978,181,59,122,32.6,48.9,0,0,0,0,32.6,1,0,1,0,180,59,121,32.8,0.99
309,15,"Cameron Payne","Phoenix Suns",71,135,47.7,132,0.978,135,44,91,32.6,48.9,0,0,0,0,32.6,0,0,0,,135,44,91,32.6,1
311,7,"Facundo Campazzo","Denver Nuggets",69,132,64.4,129,0.977,132,43,89,32.6,48.9,0,0,0,0,32.6,0,0,0,,132,43,89,32.6,1
311,10,"Nassir Little","Portland Trail Blazers",42,131,74,128,0.977,131,43,88,32.8,48.9,0,0,0,0,32.8,1,1,0,100,130,42,88,32.3,0.99
313,1,"Jonathan Kuminga","Golden State Warriors",87,145,73.6,141,0.972,145,47,98,32.4,48.6,0,0,0,0,32.4,5,0,5,0,140,47,93,33.6,0.97
314,1,"Kyle Anderson","Memphis Grizzlies",81,117,58.5,113,0.966,117,38,79,32.5,48.3,0,0,0,0,32.5,9,1,8,11.1,108,37,71,34.3,0.92
314,0,"Jordan Clarkson","Utah Jazz",85,319,42.6,308,0.966,319,103,216,32.3,48.3,0,0.3,0,0.3,32.3,1,1,0,100,318,102,216,32.1,1
316,6,"Nickeil Alexander-Walker","New Orleans Pelicans",50,231,61.9,223,0.965,231,75,156,32.5,48.3,0,0,0,0,32.5,3,2,1,66.7,228,73,155,32,0.99
316,1,"Reggie Jackson","Los Angeles Clippers",77,284,35.7,274,0.965,284,91,193,32,48.1,0,0.4,0,0.4,32,1,0,1,0,283,91,192,32.2,1
318,2,"James Bouknight","Charlotte Hornets",31,28,47.5,27,0.964,28,9,19,32.1,48.2,0,0,0,0,32.1,1,0,1,0,27,9,18,33.3,0.96
318,1,"Damion Lee","Golden State Warriors",79,195,73,188,0.964,195,64,131,32.8,48.2,0,0,0,0,32.8,12,4,8,33.3,183,60,123,32.8,0.94
318,1,"Obi Toppin","New York Knicks",72,166,92.2,160,0.964,165,52,113,31.5,47.3,0,1.2,0.02,1.2,31.9,2,0,2,0,163,52,111,31.9,0.99
321,27,"Vit Krejci","Oklahoma City Thunder",30,81,71.7,78,0.963,81,26,55,32.1,48.1,0,0,0,0,32.1,0,0,0,,81,26,55,32.1,1
322,11,"Brook Lopez","Milwaukee Bucks",25,80,88.9,77,0.963,80,26,54,32.5,48.1,0,0,0,0,32.5,4,1,3,25,76,25,51,32.9,0.95
