sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
160,33,"Mike Muscala","Oklahoma City Thunder",43,148,93.1,170,1.149,148,59,89,39.9,57.4,0,0,0,0,39.9,12,7,5,58.3,136,52,84,38.2,0.92
161,2,"Josh Richardson","New Orleans Pelicans",24,88,72.1,101,1.148,88,34,54,38.6,57.4,0,0,0,0,38.6,1,1,0,100,87,33,54,37.9,0.99
162,6,"Alex Caruso","Chicago Bulls",69,151,83,173,1.146,151,58,93,38.4,57.3,0,0,0,0,38.4,1,1,0,100,150,57,93,38,0.99
163,9,"Theo Maledon","Charlotte Hornets",44,56,41.5,64,1.143,56,22,34,39.3,57.1,0,0,0,0,39.3,2,2,0,100,54,20,34,37,0.96
164,33,"Nicolas Batum","Los Angeles Clippers",83,323,93.9,369,1.142,323,123,200,38.1,57,0,0.3,0,0.3,38.1,5,1,4,20,318,122,196,38.4,0.98
165,41,"Kelly Olynyk","Utah Jazz",68,207,75.8,236,1.14,207,79,128,38.2,57,0,0,0,0,38.2,4,1,3,25,203,78,125,38.4,0.98
166,91,"Blake Griffin","Boston Celtics",42,58,86.6,66,1.138,58,22,36,37.9,56.9,0,0,0,0,37.9,0,0,0,,58,22,36,37.9,1
167,0,"Tyrese Haliburton","Indiana Pacers",56,95,20.3,108,1.137,95,36,59,37.9,56.8,0,0,0,0,37.9,1,0,1,0,94,36,58,38.3,0.99
168,11,"Brook Lopez","Milwaukee Bucks",83,376,88.9,427,1.136,375,145,230,38.7,56.7,0,0.5,0.01,0.5,38.8,20,10,10,50,355,135,220,38,0.95
169,25,"Mikal Bridges","Phoenix Suns",56,255,52.7,289,1.133,254,98,156,38.6,56.3,0,0.8,0.02,0.8,38.8,26,8,18,30.8,228,90,138,39.5,0.9
170,14,"R.J. Hampton","Detroit Pistons",21,53,69.7,60,1.132,53,20,33,37.7,56.6,0,0,0,0,37.7,1,0,1,0,52,20,32,38.5,0.98
170,22,"Malachi Flynn","Toronto Raptors",53,91,52.6,103,1.132,91,34,57,37.4,56,0,1.1,0.01,1.1,37.4,0,0,0,,91,34,57,37.4,1
172,41,"Saddiq Bey","Detroit Pistons",52,224,63.6,253,1.129,223,85,138,38.1,56.3,0,0.4,0.01,0.4,38.4,11,4,7,36.4,212,81,131,38.2,0.95
172,3,"Bradley Beal","Washington Wizards",50,124,26.7,140,1.129,124,48,76,38.7,56.5,0,0,0,0,38.7,12,4,8,33.3,112,44,68,39.3,0.9
172,7,"Kevin Durant","Brooklyn Nets",39,140,27.5,158,1.129,140,59,81,42.1,55.4,0,2.1,0.02,2.1,42.1,44,22,22,50,96,37,59,38.5,0.69
175,11,"Payton Pritchard","Boston Celtics",58,118,59.9,133,1.127,118,45,73,38.1,56.4,0,0,0,0,38.1,4,2,2,50,114,43,71,37.7,0.97
175,21,"Tyus Jones","Memphis Grizzlies",86,252,59.9,284,1.127,251,94,157,37.5,56,0,0.4,0.01,0.4,37.7,1,1,0,100,250,93,157,37.2,1
175,2,"Andrew Nembhard","Indiana Pacers",75,197,49.7,222,1.127,197,75,122,38.1,56.3,0,0,0,0,38.1,4,3,1,75,193,72,121,37.3,0.98
178,45,"Donovan Mitchell","Cleveland Cavaliers",73,278,30.1,313,1.126,278,106,172,38.1,56.1,0,0.4,0,0.4,38.1,11,6,5,54.5,267,100,167,37.5,0.96
179,0,"Damian Lillard","Portland Trail Blazers",58,248,32.1,279,1.125,248,93,155,37.5,55.6,0,1.2,0.01,1.2,37.5,7,3,4,42.9,241,90,151,37.3,0.97
179,1,"Zion Williamson","New Orleans Pelicans",29,16,48.5,18,1.125,16,6,10,37.5,56.3,0,0,0,0,37.5,1,0,1,0,15,6,9,40,0.94
181,7,"Patrick Baldwin Jr.","Golden State Warriors",34,83,89.2,93,1.12,83,31,52,37.3,56,0,0,0,0,37.3,0,0,0,,83,31,52,37.3,1
182,33,"Myles Turner","Indiana Pacers",62,243,85,272,1.119,243,93,150,38.3,56,0,0.4,0,0.4,38.3,17,7,10,41.2,226,86,140,38.1,0.93
182,30,"Ochai Agbaji","Utah Jazz",59,193,79.4,216,1.119,193,72,121,37.3,56,0,0,0,0,37.3,0,0,0,,193,72,121,37.3,1
182,9,"Bobby Portis","Milwaukee Bucks",75,303,81,339,1.119,303,120,183,39.6,55.9,0,0,0,0,39.6,36,21,15,58.3,267,99,168,37.1,0.88
182,28,"Rui Hachimura","Los Angeles Lakers",50,118,56.7,132,1.119,118,45,73,38.1,55.9,0,0,0,0,38.1,5,3,2,60,113,42,71,37.2,0.96
186,9,"Kevin Huerter","Sacramento Kings",82,384,57.4,429,1.117,384,145,239,37.8,55.9,0,0,0,0,37.8,9,6,3,66.7,375,139,236,37.1,0.98
186,23,"Jaden Ivey","Detroit Pistons",74,180,34,201,1.117,180,67,113,37.2,55.8,0,0,0,0,37.2,1,0,1,0,179,67,112,37.4,0.99
188,13,"Paul George","Los Angeles Clippers",56,241,35.7,269,1.116,241,93,148,38.6,55.8,0,0,0,0,38.6,27,10,17,37,214,83,131,38.8,0.89
188,16,"Caleb Martin","Miami Heat",96,320,71.6,357,1.116,320,124,196,38.8,55.8,0,0,0,0,38.8,34,15,19,44.1,286,109,177,38.1,0.89
190,37,"Matt Ryan","Los Angeles Lakers",12,35,74.5,39,1.114,35,13,22,37.1,55.7,0,0,0,0,37.1,2,0,2,0,33,13,20,39.4,0.94
191,10,"Ty Jerome","Golden State Warriors",45,62,55.4,69,1.113,62,23,39,37.1,55.6,0,0,0,0,37.1,0,0,0,,62,23,39,37.1,1
192,8,"Marcus Morris Sr.","Los Angeles Clippers",68,297,57.7,330,1.111,297,112,185,37.7,55.2,0,0.7,0.01,0.7,37.7,15,8,7,53.3,282,104,178,36.9,0.95
192,20,"Dario Saric","Phoenix Suns",37,72,87.8,80,1.111,72,27,45,37.5,55.6,0,0,0,0,37.5,6,1,5,16.7,66,26,40,39.4,0.92
192,32,"Otto Porter Jr.","Toronto Raptors",8,18,78.3,20,1.111,18,7,11,38.9,55.6,0,0,0,0,38.9,1,1,0,100,17,6,11,35.3,0.94
192,1,"T.J. Warren","Brooklyn Nets",26,45,42.1,50,1.111,45,17,28,37.8,54.4,0,2.2,0.02,2.2,37.8,3,2,1,66.7,42,15,27,35.7,0.93
196,57,"Mike Muscala","Boston Celtics",26,64,85.3,71,1.109,64,24,40,37.5,55.5,0,0,0,0,37.5,1,1,0,100,63,23,40,36.5,0.98
196,7,"Troy Brown Jr.","Los Angeles Lakers",90,267,80.7,296,1.109,267,99,168,37.1,55.4,0,0,0,0,37.1,2,1,1,50,265,98,167,37,0.99
198,41,"Trey Lyles","Sacramento Kings",81,249,91.9,276,1.108,249,92,157,36.9,55.4,0,0,0,0,36.9,0,0,0,,249,92,157,36.9,1
199,3,"George Hill","Milwaukee Bucks",35,56,64.4,62,1.107,56,21,35,37.5,55.4,0,0,0,0,37.5,1,1,0,100,55,20,35,36.4,0.98
200,5,"Immanuel Quickley","New York Knicks",89,284,45.4,314,1.106,284,106,178,37.3,55.3,0,0,0,0,37.3,10,4,6,40,274,102,172,37.2,0.96
200,3,"Jordan Poole","Golden State Warriors",95,398,46.4,440,1.106,396,145,251,36.6,54.4,0,1.3,0.02,1.3,36.9,9,4,5,44.4,387,141,246,36.4,0.98
202,31,"Vlatko Cancar","Denver Nuggets",65,114,91.9,126,1.105,114,42,72,36.8,55.3,0,0,0,0,36.8,1,0,1,0,113,42,71,37.2,0.99
202,3,"Meyers Leonard","Milwaukee Bucks",11,19,100,21,1.105,19,7,12,36.8,55.3,0,0,0,0,36.8,1,0,1,0,18,7,11,38.9,0.95
202,17,"Aleksej Pokusevski","Oklahoma City Thunder",34,105,85.4,116,1.105,105,39,66,37.1,54.8,0,1,0.01,1,37.1,6,2,4,33.3,99,37,62,37.4,0.94
202,0,"Malik Monk","Sacramento Kings",84,277,54.6,306,1.105,277,102,175,36.8,55.2,0,0,0,0,36.8,0,0,0,,277,102,175,36.8,1
202,1,"Mikal Bridges","Brooklyn Nets",31,153,37,169,1.105,153,57,96,37.3,55.2,0,0,0,0,37.3,4,2,2,50,149,55,94,36.9,0.97
207,21,"Aaron Wiggins","Oklahoma City Thunder",72,117,87.3,129,1.103,117,43,74,36.8,55.1,0,0,0,0,36.8,1,0,1,0,116,43,73,37.1,0.99
208,36,"Marcus Smart","Boston Celtics",81,372,69.7,410,1.102,372,138,234,37.1,55.1,0,0,0,0,37.1,5,4,1,80,367,134,233,36.5,0.99
209,3,"Jake LaRavia","Memphis Grizzlies",35,60,84.5,66,1.1,60,22,38,36.7,55,0,0,0,0,36.7,0,0,0,,60,22,38,36.7,1
209,11,"Cody Martin","Charlotte Hornets",7,10,50,11,1.1,10,4,6,40,55,0,0,0,0,40,1,1,0,100,9,3,6,33.3,0.9
209,7,"Santi Aldama","Memphis Grizzlies",83,260,87,286,1.1,259,96,163,37.1,54.8,0,0.4,0.01,0.4,37.3,5,4,1,80,254,92,162,36.2,0.98
209,23,"Zach Collins","San Antonio Spurs",63,160,93,176,1.1,160,61,99,38.1,55,0,0,0,0,38.1,18,7,11,38.9,142,54,88,38,0.89
213,7,"Josh Richardson","San Antonio Spurs",43,183,58.5,201,1.098,183,68,115,37.2,54.4,0,1.1,0.01,1.1,37.2,6,5,1,83.3,177,63,114,35.6,0.97
214,4,"Devonte' Graham","New Orleans Pelicans",53,134,66,147,1.097,134,49,85,36.6,54.5,0,0.7,0.01,0.7,36.6,1,1,0,100,133,48,85,36.1,0.99
214,1,"JaMychal Green","Golden State Warriors",64,134,98.5,147,1.097,134,50,84,37.3,54.9,0,0,0,0,37.3,6,3,3,50,128,47,81,36.7,0.96
216,4,"Edmond Sumner","Brooklyn Nets",54,74,71.2,81,1.095,74,27,47,36.5,54.7,0,0,0,0,36.5,0,0,0,,74,27,47,36.5,1
217,12,"Isaiah Livers","Detroit Pistons",52,185,77.1,202,1.092,183,66,117,36.1,53.6,0,1.1,0.03,1.1,36.8,3,2,1,66.7,180,64,116,35.6,0.98
218,50,"Cole Anthony","Orlando Magic",60,155,42.8,169,1.09,155,58,97,37.4,54.5,0,0,0,0,37.4,5,5,0,100,150,53,97,35.3,0.97
219,11,"John Wall","Los Angeles Clippers",34,90,48.1,98,1.089,90,33,57,36.7,54.4,0,0,0,0,36.7,2,1,1,50,88,32,56,36.4,0.98
220,2,"Gabe Vincent","Miami Heat",92,308,50.5,335,1.088,307,111,196,36.2,53.9,0,1,0.02,1,36.4,2,2,0,100,305,109,196,35.7,0.99
221,3,"Chris Duarte","Indiana Pacers",46,103,42.9,112,1.087,103,38,65,36.9,54.4,0,0,0,0,36.9,3,2,1,66.7,100,36,64,36,0.97
222,11,"Trae Young","Atlanta Hawks",80,106,14.3,115,1.085,106,38,68,35.8,53.8,0,0.9,0.01,0.9,35.8,3,0,3,0,103,38,65,36.9,0.97
223,9,"T.J. McConnell","Indiana Pacers",75,48,19.4,52,1.083,48,18,30,37.5,54.2,0,0,0,0,37.5,5,2,3,40,43,16,27,37.2,0.9
224,9,"Dario Saric","Oklahoma City Thunder",22,50,90.9,54,1.08,50,18,32,36,54,0,0,0,0,36,2,0,2,0,48,18,30,37.5,0.96
225,16,"Cedi Osman","Cleveland Cavaliers",82,278,81,300,1.079,278,100,178,36,54,0,0,0,0,36,0,0,0,,278,100,178,36,1
225,40,"Harrison Barnes","Sacramento Kings",89,316,71.7,341,1.079,316,114,202,36.1,54,0,0,0,0,36.1,1,1,0,100,315,113,202,35.9,1
225,11,"Naz Reid","Minnesota Timberwolves",68,203,92.3,219,1.079,203,73,130,36,53.9,0,0,0,0,36,1,0,1,0,202,73,129,36.1,1
225,35,"Isaac Okoro","Cleveland Cavaliers",81,178,96.2,192,1.079,178,64,114,36,53.9,0,0,0,0,36,0,0,0,,178,64,114,36,1
229,5,"Malik Beasley","Los Angeles Lakers",38,180,74.4,194,1.078,180,65,115,36.1,53.9,0,0.6,0.01,0.6,36.1,4,1,3,25,176,64,112,36.4,0.98
230,55,"Luka Garza","Minnesota Timberwolves",28,39,90.7,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,0,0,0,,39,14,25,35.9,1
231,32,"Karl-Anthony Towns","Minnesota Timberwolves",36,198,81.8,213,1.076,198,75,123,37.9,53.8,0,0,0,0,37.9,22,12,10,54.5,176,63,113,35.8,0.89
232,25,"Austin Rivers","Minnesota Timberwolves",57,120,93,129,1.075,120,43,77,35.8,53.8,0,0,0,0,35.8,0,0,0,,120,43,77,35.8,1
232,1,"Jonathan Kuminga","Golden State Warriors",77,147,71.4,158,1.075,147,54,93,36.7,53.7,0,0,0,0,36.7,10,4,6,40,137,50,87,36.5,0.93
232,31,"Max Strus","Miami Heat",105,602,81.9,647,1.075,602,215,387,35.7,53.6,0,0.3,0,0.3,35.7,0,0,0,,602,215,387,35.7,1
232,11,"Bruce Brown","Denver Nuggets",100,281,74.9,302,1.075,281,101,180,35.9,53.7,0,0,0,0,35.9,5,1,4,20,276,100,176,36.2,0.98
236,10,"Nassir Little","Portland Trail Blazers",54,123,59.4,132,1.073,123,44,79,35.8,53.7,0,0,0,0,35.8,0,0,0,,123,44,79,35.8,1
237,12,"Kendrick Nunn","Los Angeles Lakers",39,83,52.5,89,1.072,83,30,53,36.1,53.6,0,0,0,0,36.1,1,1,0,100,82,29,53,35.4,0.99
237,10,"Dorian Finney-Smith","Dallas Mavericks",40,209,94.6,224,1.072,209,75,134,35.9,53.6,0,0,0,0,35.9,2,1,1,50,207,74,133,35.7,0.99
239,17,"Kessler Edwards","Sacramento Kings",28,42,87.5,45,1.071,42,15,27,35.7,53.6,0,0,0,0,35.7,0,0,0,,42,15,27,35.7,1
239,4,"Brandon Boston Jr.","Los Angeles Clippers",23,14,21.5,15,1.071,14,5,9,35.7,53.6,0,0,0,0,35.7,1,0,1,0,13,5,8,38.5,0.93
241,14,"AJ Griffin","Atlanta Hawks",72,201,56.8,215,1.07,201,72,129,35.8,53.5,0,0,0,0,35.8,4,1,3,25,197,71,126,36,0.98
242,27,"Jusuf Nurkic","Portland Trail Blazers",52,117,94.4,125,1.068,117,42,75,35.9,53.4,0,0,0,0,35.9,3,1,2,33.3,114,41,73,36,0.97
243,24,"Haywood Highsmith","Miami Heat",72,122,89.1,130,1.066,122,44,78,36.1,53.3,0,0,0,0,36.1,6,2,4,33.3,116,42,74,36.2,0.95
244,21,"Joel Embiid","Philadelphia 76ers",75,234,36.2,249,1.064,234,98,136,41.9,53.2,0,0.4,0,0.4,41.9,93,45,48,48.4,141,53,88,37.6,0.6
245,0,"Russell Westbrook","Los Angeles Clippers",26,79,45.9,84,1.063,79,28,51,35.4,53.2,0,0,0,0,35.4,0,0,0,,79,28,51,35.4,1
246,9,"Nickeil Alexander-Walker","Minnesota Timberwolves",30,82,69.5,87,1.061,82,29,53,35.4,53,0,0,0,0,35.4,1,0,1,0,81,29,52,35.8,0.99
247,24,"Javonte Green","Chicago Bulls",32,34,94.4,36,1.059,34,12,22,35.3,52.9,0,0,0,0,35.3,0,0,0,,34,12,22,35.3,1
248,16,"Simone Fontecchio","Utah Jazz",52,154,69.7,163,1.058,154,54,100,35.1,52.6,0,0.6,0.01,0.6,35.1,1,0,1,0,153,54,99,35.3,0.99
248,4,"Jalen Green","Houston Rockets",76,258,33.4,273,1.058,258,92,166,35.7,52.9,0,0,0,0,35.7,11,3,8,27.3,247,89,158,36,0.96
250,42,"Kevin Love","Miami Heat",43,175,85.8,185,1.057,175,63,112,36,52.9,0,0,0,0,36,6,4,2,66.7,169,59,110,34.9,0.97
251,9,"Terence Davis","Sacramento Kings",68,195,69.6,206,1.056,195,69,126,35.4,52.8,0,0,0,0,35.4,1,1,0,100,194,68,126,35.1,0.99
251,42,"Maxi Kleber","Dallas Mavericks",37,108,90.8,114,1.056,108,38,70,35.2,52.8,0,0,0,0,35.2,1,0,1,0,107,38,69,35.5,0.99
253,23,"Aaron Nesmith","Indiana Pacers",73,274,78.1,289,1.055,274,96,178,35,52.6,0,0.4,0,0.4,35,3,0,3,0,271,96,175,35.4,0.99
253,17,"Tari Eason","Houston Rockets",82,165,85.1,174,1.055,165,58,107,35.2,52.7,0,0,0,0,35.2,3,0,3,0,162,58,104,35.8,0.98
255,13,"R.J. Hampton","Orlando Magic",26,37,55.2,39,1.054,37,13,24,35.1,52.7,0,0,0,0,35.1,0,0,0,,37,13,24,35.1,1
255,8,"Jalen Williams","Oklahoma City Thunder",77,186,58.9,196,1.054,186,66,120,35.5,52.7,0,0,0,0,35.5,3,2,1,66.7,183,64,119,35,0.98
257,8,"Jaren Jackson Jr.","Memphis Grizzlies",69,282,90.1,297,1.053,282,99,183,35.1,52.5,0,0.4,0,0.4,35.1,2,1,1,50,280,98,182,35,0.99
257,12,"De'Andre Hunter","Atlanta Hawks",74,320,55.3,337,1.053,320,118,202,36.9,52.7,0,0,0,0,36.9,35,17,18,48.6,285,101,184,35.4,0.89
257,34,"Wendell Carter Jr.","Orlando Magic",57,246,81.2,259,1.053,246,90,156,36.6,52.6,0,0,0,0,36.6,27,11,16,40.7,219,79,140,36.1,0.89
260,5,"Malik Beasley","Utah Jazz",55,349,63.5,367,1.052,349,124,225,35.5,52.4,0,0.3,0,0.3,35.5,11,6,5,54.5,338,118,220,34.9,0.97
261,23,"Fred VanVleet","Toronto Raptors",70,311,38.4,327,1.051,311,110,201,35.4,52.6,0,0,0,0,35.4,7,3,4,42.9,304,107,197,35.2,0.98
261,20,"Kendrick Nunn","Washington Wizards",31,59,46.1,62,1.051,59,21,38,35.6,51.7,0,1.7,0.02,1.7,35.6,3,2,1,66.7,56,19,37,33.9,0.95
263,17,"Dennis Schroder","Los Angeles Lakers",83,238,53.4,250,1.05,238,84,154,35.3,52.5,0,0.4,0,0.4,35.3,5,2,3,40,233,82,151,35.2,0.98
263,12,"Lindy Waters III","Oklahoma City Thunder",44,140,82.4,147,1.05,140,49,91,35,52.5,0,0,0,0,35,0,0,0,,140,49,91,35,1
263,23,"McKinley Wright IV","Dallas Mavericks",27,20,47.6,21,1.05,20,7,13,35,52.5,0,0,0,0,35,0,0,0,,20,7,13,35,1
263,5,"De Aaron Fox","Sacramento Kings",80,202,22.5,212,1.05,202,72,130,35.6,52.5,0,0,0,0,35.6,8,4,4,50,194,68,126,35.1,0.96
267,11,"Kevin Knox II","Portland Trail Blazers",21,62,68.1,65,1.048,62,22,40,35.5,52.4,0,0,0,0,35.5,2,1,1,50,60,21,39,35,0.97
268,55,"Duncan Robinson","Miami Heat",65,217,67.6,227,1.046,217,76,141,35,52.3,0,0,0,0,35,3,1,2,33.3,214,75,139,35,0.99
269,25,"Admiral Schofield","Orlando Magic",38,67,89.3,70,1.045,67,23,44,34.3,51.5,0,1.5,0.01,1.5,34.3,0,0,0,,67,23,44,34.3,1
270,7,"Jaylen Brown","Boston Celtics",87,407,44.3,424,1.042,407,144,263,35.4,52.1,0,0,0,0,35.4,22,8,14,36.4,385,136,249,35.3,0.95
271,2,"Collin Sexton","Utah Jazz",48,78,42.4,81,1.038,78,27,51,34.6,51.9,0,0,0,0,34.6,0,0,0,,78,27,51,34.6,1
272,15,"Davion Mitchell","Sacramento Kings",87,162,54.9,168,1.037,162,56,106,34.6,51.9,0,0,0,0,34.6,0,0,0,,162,56,106,34.6,1
272,24,"Pat Connaughton","Milwaukee Bucks",65,328,94.5,340,1.037,328,113,215,34.5,51.7,0,0.6,0.01,0.6,34.5,0,0,0,,328,113,215,34.5,1
274,3,"Keldon Johnson","San Antonio Spurs",63,334,70.6,346,1.036,334,116,218,34.7,51.6,0,0.3,0,0.3,34.7,3,3,0,100,331,113,218,34.1,0.99
275,28,"Alperen Sengun","Houston Rockets",75,57,73.1,59,1.035,57,20,37,35.1,51.8,0,0,0,0,35.1,3,1,2,33.3,54,19,35,35.2,0.95
275,0,"Kevin Love","Cleveland Cavaliers",41,173,80.8,179,1.035,173,60,113,34.7,50.9,0,1.7,0.02,1.7,34.7,11,4,7,36.4,162,56,106,34.6,0.94
277,8,"Rui Hachimura","Washington Wizards",30,91,50.6,94,1.033,91,32,59,35.2,51.6,0,0,0,0,35.2,3,2,1,66.7,88,30,58,34.1,0.97
278,13,"Evan Fournier","New York Knicks",27,64,51.2,66,1.031,64,22,42,34.4,51.6,0,0,0,0,34.4,0,0,0,,64,22,42,34.4,1
278,7,"Kyle Lowry","Miami Heat",80,260,51.2,268,1.031,260,89,171,34.2,51.2,0,0.8,0.01,0.8,34.2,2,1,1,50,258,88,170,34.1,0.99
278,25,"Garrison Mathews","Houston Rockets",45,131,84.5,135,1.031,131,45,86,34.4,51.1,0,0.8,0.01,0.8,34.4,1,1,0,100,130,44,86,33.8,0.99
278,15,"Cameron Payne","Phoenix Suns",55,131,48.7,135,1.031,131,45,86,34.4,51.1,0,0.8,0.01,0.8,34.4,1,1,0,100,130,44,86,33.8,0.99
282,21,"Patrick Beverley","Los Angeles Lakers",45,140,85.4,144,1.029,140,48,92,34.3,51.4,0,0,0,0,34.3,0,0,0,,140,48,92,34.3,1
283,5,"Dejounte Murray","Atlanta Hawks",80,295,30.9,303,1.027,295,102,193,34.6,51.2,0,0.7,0.01,0.7,34.6,11,4,7,36.4,284,98,186,34.5,0.96
284,33,"Kyle Kuzma","Washington Wizards",64,343,59.8,352,1.026,343,118,225,34.4,51.2,0,0.3,0,0.3,34.4,8,3,5,37.5,335,115,220,34.3,0.98
285,8,"Terrence Ross","Phoenix Suns",27,118,67.8,121,1.025,118,41,77,34.7,51.3,0,0,0,0,34.7,8,2,6,25,110,39,71,35.5,0.93
285,32,"Aaron Gordon","Denver Nuggets",88,161,57.7,165,1.025,161,57,104,35.4,51.2,0,0,0,0,35.4,13,6,7,46.2,148,51,97,34.5,0.92
287,7,"Jordan Goodwin","Washington Wizards",62,82,45.1,84,1.024,82,28,54,34.1,51.2,0,0,0,0,34.1,2,0,2,0,80,28,52,35,0.98
288,10,"Eric Gordon","Houston Rockets",47,173,68.4,177,1.023,173,59,114,34.1,51.2,0,0,0,0,34.1,0,0,0,,173,59,114,34.1,1
289,1,"Theo Pinson","Dallas Mavericks",39,53,84.1,54,1.019,53,18,35,34,50.9,0,0,0,0,34,0,0,0,,53,18,35,34,1
290,4,"Jalen Suggs","Orlando Magic",53,113,44.3,115,1.018,113,38,75,33.6,50.4,0,0.9,0.01,0.9,33.6,3,0,3,0,110,38,72,34.5,0.97
291,5,"Bones Hyland","Los Angeles Clippers",19,62,55.4,63,1.016,62,21,41,33.9,50.8,0,0,0,0,33.9,0,0,0,,62,21,41,33.9,1
291,0,"Jordan Clarkson","Utah Jazz",61,251,42.7,255,1.016,251,85,166,33.9,50.6,0,0.4,0,0.4,33.9,4,1,3,25,247,84,163,34,0.98
293,2,"James Bouknight","Charlotte Hornets",34,65,52.4,66,1.015,65,22,43,33.8,50.8,0,0,0,0,33.8,1,0,1,0,64,22,42,34.4,0.98
293,32,"Dean Wade","Cleveland Cavaliers",46,130,94.9,132,1.015,130,44,86,33.8,50.8,0,0,0,0,33.8,3,0,3,0,127,44,83,34.6,0.98
293,54,"Sandro Mamukelashvili","San Antonio Spurs",19,65,86.7,66,1.015,65,22,43,33.8,50.8,0,0,0,0,33.8,0,0,0,,65,22,43,33.8,1
296,5,"Luguentz Dort","Oklahoma City Thunder",76,355,75.1,360,1.014,355,120,235,33.8,50.7,0,0,0,0,33.8,1,0,1,0,354,120,234,33.9,1
296,11,"Domantas Sabonis","Sacramento Kings",86,144,86.7,146,1.014,144,57,87,39.6,50.7,0,0,0,0,39.6,58,25,33,43.1,86,32,54,37.2,0.6
296,8,"Justin Holiday","Atlanta Hawks",28,73,68.9,74,1.014,73,25,48,34.2,50.7,0,0,0,0,34.2,3,1,2,33.3,70,24,46,34.3,0.96
299,28,"Isaiah Stewart","Detroit Pistons",50,205,96.7,207,1.01,205,70,135,34.1,50.5,0,0,0,0,34.1,5,3,2,60,200,67,133,33.5,0.98
300,30,"Julius Randle","New York Knicks",87,491,51.8,495,1.008,491,169,322,34.4,50.3,0,0.2,0,0.2,34.4,33,13,20,39.4,458,156,302,34.1,0.93
301,1,"Obi Toppin","New York Knicks",78,268,88.7,270,1.007,268,90,178,33.6,50.2,0,0.4,0,0.4,33.6,1,1,0,100,267,89,178,33.3,1
302,24,"Dillon Brooks","Memphis Grizzlies",79,328,47.7,330,1.006,328,112,216,34.1,50.3,0,0.3,0,0.3,34.1,18,6,12,33.3,310,106,204,34.2,0.95
303,25,"P.J. Washington","Charlotte Hornets",73,377,73.3,379,1.005,377,129,248,34.2,50.3,0,0,0,0,34.2,17,8,9,47.1,360,121,239,33.6,0.95
303,3,"Josh Giddey","Oklahoma City Thunder",78,220,71.4,221,1.005,220,74,146,33.6,50.2,0,0,0,0,33.6,2,1,1,50,218,73,145,33.5,0.99
305,3,"Terry Rozier","Charlotte Hornets",63,233,31.9,234,1.004,233,79,154,33.9,50.2,0,0,0,0,33.9,6,3,3,50,227,76,151,33.5,0.97
305,9,"Nikola Vucevic","Chicago Bulls",84,469,95.1,471,1.004,469,175,294,37.3,50.2,0,0,0,0,37.3,117,54,63,46.2,352,121,231,34.4,0.75
307,2,"Caleb Houstan","Orlando Magic",51,136,91.9,136,1,136,46,90,33.8,50,0,0,0,0,33.8,5,2,3,40,131,44,87,33.6,0.96
307,30,"Furkan Korkmaz","Philadelphia 76ers",40,33,52.4,33,1,33,11,22,33.3,50,0,0,0,0,33.3,2,0,2,0,31,11,20,35.5,0.94
307,0,"Christian Braun","Denver Nuggets",95,92,74.8,92,1,92,31,61,33.7,50,0,0,0,0,33.7,4,1,3,25,88,30,58,34.1,0.96
307,0,"Gary Payton II","Golden State Warriors",19,24,100,24,1,24,8,16,33.3,50,0,0,0,0,33.3,0,0,0,,24,8,16,33.3,1
307,67,"Taj Gibson","Washington Wizards",48,32,80,32,1,32,12,20,37.5,50,0,0,0,0,37.5,10,4,6,40,22,8,14,36.4,0.69
307,25,"Serge Ibaka","Milwaukee Bucks",16,20,87,20,1,20,7,13,35,50,0,0,0,0,35,2,1,1,50,18,6,12,33.3,0.9
307,30,"KZ Okpala","Sacramento Kings",35,21,100,21,1,21,7,14,33.3,50,0,0,0,0,33.3,0,0,0,,21,7,14,33.3,1
307,26,"Spencer Dinwiddie","Brooklyn Nets",30,56,25.3,56,1,56,19,37,33.9,50,0,0,0,0,33.9,2,1,1,50,54,18,36,33.3,0.96
307,20,"Jeff Dowtin","Toronto Raptors",25,12,38.7,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
307,5,"Cam Reddish","Portland Trail Blazers",20,66,66,66,1,66,22,44,33.3,50,0,0,0,0,33.3,0,0,0,,66,22,44,33.3,1
307,11,"Dyson Daniels","New Orleans Pelicans",59,72,78.3,72,1,72,24,48,33.3,50,0,0,0,0,33.3,0,0,0,,72,24,48,33.3,1
307,8,"Jarred Vanderbilt","Utah Jazz",52,54,93.1,54,1,54,18,36,33.3,50,0,0,0,0,33.3,0,0,0,,54,18,36,33.3,1
307,45,"Dalano Banton","Toronto Raptors",31,39,56.5,39,1,39,13,26,33.3,50,0,0,0,0,33.3,0,0,0,,39,13,26,33.3,1
307,12,"Mo Bamba","Los Angeles Lakers",12,18,100,18,1,18,6,12,33.3,50,0,0,0,0,33.3,1,0,1,0,17,6,11,35.3,0.94
307,8,"Naji Marshall","New Orleans Pelicans",78,197,80.4,197,1,197,66,131,33.5,50,0,0,0,0,33.5,1,1,0,100,196,65,131,33.2,0.99
