sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
38,21,"Tyus Jones","Phoenix Suns",81,334,74.7,439,1.314,334,146,188,43.7,65.3,0,0.9,0.01,0.9,43.7,2,2,0,100,332,144,188,43.4,0.99
38,8,"Grayson Allen","Phoenix Suns",64,293,82.8,385,1.314,293,128,165,43.7,65.5,0,0.7,0.01,0.7,43.7,0,0,0,,293,128,165,43.7,1
40,7,"Killian Hayes","Brooklyn Nets",6,16,61.5,21,1.313,16,7,9,43.8,65.6,0,0,0,0,43.8,0,0,0,,16,7,9,43.8,1
41,44,"Landry Shamet","New York Knicks",61,133,67.2,174,1.308,133,58,75,43.6,65.4,0,0,0,0,43.6,5,0,5,0,128,58,70,45.3,0.96
41,5,"Gary Trent Jr.","Milwaukee Bucks",80,357,59.8,467,1.308,357,155,202,43.4,65,0,0.8,0.01,0.8,43.4,2,1,1,50,355,154,201,43.4,0.99
41,20,"Kessler Edwards","Dallas Mavericks",40,52,88.1,68,1.308,52,23,29,44.2,65.4,0,0,0,0,44.2,1,1,0,100,51,22,29,43.1,0.98
44,8,"Zach Lavine","Chicago Bulls",42,127,30,166,1.307,127,56,71,44.1,65.4,0,0,0,0,44.1,6,2,4,33.3,121,54,67,44.6,0.95
45,33,"Nicolas Batum","Los Angeles Clippers",85,225,91.8,293,1.302,225,98,127,43.6,65.1,0,0,0,0,43.6,5,1,4,20,220,97,123,44.1,0.98
45,24,"Norman Powell","Los Angeles Clippers",67,285,51.2,371,1.302,283,123,160,43.5,64.7,0,1.4,0.03,1.4,43.9,9,3,6,33.3,274,120,154,43.8,0.97
47,20,"Jared McCain","Philadelphia 76ers",23,83,48.5,108,1.301,83,36,47,43.4,65.1,0,0,0,0,43.4,0,0,0,,83,36,47,43.4,1
48,18,"Alec Burks","Miami Heat",52,176,73,227,1.29,175,75,100,42.9,64.3,0,0.6,0.02,0.6,43.2,0,0,0,,175,75,100,42.9,1
48,28,"Dorian Finney-Smith","Brooklyn Nets",20,107,95.5,138,1.29,107,46,61,43,64.5,0,0,0,0,43,1,0,1,0,106,46,60,43.4,0.99
50,5,"Malik Beasley","Detroit Pistons",88,630,69.4,811,1.287,630,270,360,42.9,64.3,0,0.3,0,0.3,42.9,0,0,0,,630,270,360,42.9,1
51,22,"Jaylen Clark","Minnesota Timberwolves",45,49,92.5,63,1.286,49,21,28,42.9,64.3,0,0,0,0,42.9,0,0,0,,49,21,28,42.9,1
51,4,"Matisse Thybulle","Portland Trail Blazers",16,42,84,54,1.286,42,18,24,42.9,64.3,0,0,0,0,42.9,0,0,0,,42,18,24,42.9,1
51,36,"Marcus Smart","Washington Wizards",15,35,53.8,45,1.286,35,15,20,42.9,64.3,0,0,0,0,42.9,0,0,0,,35,15,20,42.9,1
51,23,"Tre Mann","Charlotte Hornets",13,28,35,36,1.286,28,12,16,42.9,64.3,0,0,0,0,42.9,0,0,0,,28,12,16,42.9,1
51,12,"Collin Gillespie","Phoenix Suns",33,63,54.3,81,1.286,63,27,36,42.9,64.3,0,0,0,0,42.9,1,0,1,0,62,27,35,43.5,0.98
56,1,"Scotty Pippen Jr.","Memphis Grizzlies",85,218,68.6,280,1.284,218,93,125,42.7,64,0,0.5,0,0.5,42.7,0,0,0,,218,93,125,42.7,1
57,77,"Luka Doncic","Dallas Mavericks",22,60,19.1,77,1.283,60,26,34,43.3,64.2,0,0,0,0,43.3,1,1,0,100,59,25,34,42.4,0.98
58,7,"Doug McDermott","Sacramento Kings",43,96,89.7,123,1.281,96,41,55,42.7,64.1,0,0,0,0,42.7,1,0,1,0,95,41,54,43.2,0.99
59,13,"Torrey Craig","Chicago Bulls",9,33,89.2,42,1.273,33,14,19,42.4,63.6,0,0,0,0,42.4,0,0,0,,33,14,19,42.4,1
60,0,"Tyrese Haliburton","Indiana Pacers",96,184,21,234,1.272,184,78,106,42.4,63.3,0,1.1,0.01,1.1,42.4,2,1,1,50,182,77,105,42.3,0.99
60,30,"Stephen Curry","Golden State Warriors",79,427,42.7,543,1.272,426,180,246,42.3,62.8,0,1.4,0.02,1.4,42.4,13,5,8,38.5,413,175,238,42.4,0.97
62,15,"Nikola Jokic","Denver Nuggets",84,381,73.8,484,1.27,381,171,210,44.9,63.1,0,0.8,0.01,0.8,44.9,56,32,24,57.1,325,139,186,42.8,0.85
63,21,"Tyler Smith","Milwaukee Bucks",24,30,93.8,38,1.267,30,13,17,43.3,63.3,0,0,0,0,43.3,2,1,1,50,28,12,16,42.9,0.93
64,13,"Ryan Rollins","Milwaukee Bucks",59,109,69,138,1.266,109,46,63,42.2,62.8,0,0.9,0.01,0.9,42.2,2,1,1,50,107,45,62,42.1,0.98
64,22,"Malaki Branham","San Antonio Spurs",47,64,54.7,81,1.266,64,27,37,42.2,63.3,0,0,0,0,42.2,0,0,0,,64,27,37,42.2,1
66,12,"De'Andre Hunter","Cleveland Cavaliers",35,136,64.2,172,1.265,136,58,78,42.6,63.2,0,0,0,0,42.6,5,2,3,40,131,56,75,42.7,0.96
67,0,"Royce O'Neale","Phoenix Suns",75,382,85.5,483,1.264,382,161,221,42.1,63.2,0,0,0,0,42.1,0,0,0,,382,161,221,42.1,1
68,12,"Antonio Reeves","New Orleans Pelicans",44,95,69.3,120,1.263,95,40,55,42.1,63.2,0,0,0,0,42.1,0,0,0,,95,40,55,42.1,1
68,9,"Craig Porter","Cleveland Cavaliers",57,19,27.5,24,1.263,19,8,11,42.1,63.2,0,0,0,0,42.1,0,0,0,,19,8,11,42.1,1
70,1,"James Harden","Los Angeles Clippers",86,131,15.1,165,1.26,131,55,76,42,63,0,0,0,0,42,0,0,0,,131,55,76,42,1
71,7,"Amir Coffey","Los Angeles Clippers",72,224,64.4,282,1.259,224,94,130,42,62.9,0,0,0,0,42,2,0,2,0,222,94,128,42.3,0.99
72,23,"Eric Gordon","Philadelphia 76ers",39,128,92.1,161,1.258,127,53,74,41.7,62.2,0,0.8,0.02,0.8,42.2,1,1,0,100,126,52,74,41.3,0.99
73,9,"Justin Champagnie","Washington Wizards",62,175,88.8,220,1.257,174,72,102,41.4,62.1,0,1.7,0.03,1.7,41.7,0,0,0,,174,72,102,41.4,1
74,5,"Jarace Walker","Indiana Pacers",87,138,58,173,1.254,138,58,80,42,62.7,0,0,0,0,42,1,1,0,100,137,57,80,41.6,0.99
75,10,"Mike Conley","Minnesota Timberwolves",86,204,52.4,255,1.25,204,85,119,41.7,62.5,0,0,0,0,41.7,2,0,2,0,202,85,117,42.1,0.99
75,7,"Kevin Porter Jr.","Milwaukee Bucks",35,36,21.4,45,1.25,36,15,21,41.7,62.5,0,0,0,0,41.7,1,0,1,0,35,15,20,42.9,0.97
77,28,"Rui Hachimura","Los Angeles Lakers",64,281,82.4,350,1.246,281,118,163,42,62.3,0,0,0,0,42,9,4,5,44.4,272,114,158,41.9,0.97
78,9,"Derrick White","Boston Celtics",87,543,63.5,676,1.245,542,224,318,41.3,62,0,0.4,0.01,0.4,41.4,2,0,2,0,540,224,316,41.5,1
79,33,"Jake LaRavia","Sacramento Kings",19,41,73.2,51,1.244,41,17,24,41.5,62.2,0,0,0,0,41.5,0,0,0,,41,17,24,41.5,1
80,0,"Aaron Holiday","Houston Rockets",65,138,67.3,171,1.239,138,57,81,41.3,62,0,0,0,0,41.3,1,0,1,0,137,57,80,41.6,0.99
81,14,"Terance Mann","Los Angeles Clippers",37,51,46.4,63,1.235,51,21,30,41.2,61.8,0,0,0,0,41.2,1,0,1,0,50,21,29,42,0.98
81,9,"Nickeil Alexander-Walker","Minnesota Timberwolves",97,341,69.6,421,1.235,341,141,200,41.3,61.7,0,0,0,0,41.3,4,2,2,50,337,139,198,41.2,0.99
83,12,"Max Christie","Los Angeles Lakers",46,146,78.9,180,1.233,146,60,86,41.1,61.3,0,0.7,0.01,0.7,41.1,1,1,0,100,145,59,86,40.7,0.99
84,24,"Garrison Mathews","Atlanta Hawks",47,186,81.9,229,1.231,184,75,109,40.8,60.6,0,2.7,0.05,2.7,41.4,3,2,1,66.7,181,73,108,40.3,0.98
85,10,"Darius Garland","Cleveland Cavaliers",80,245,33.9,301,1.229,244,100,144,41,61.1,0,0.4,0.01,0.4,41.2,3,2,1,66.7,241,98,143,40.7,0.99
86,0,"Donte DiVincenzo","Minnesota Timberwolves",77,372,69.5,457,1.228,372,152,220,40.9,61.3,0,0.5,0.01,0.5,40.9,1,0,1,0,371,152,219,41,1
86,2,"Collin Sexton","Utah Jazz",63,127,29.2,156,1.228,127,52,75,40.9,61.4,0,0,0,0,40.9,3,0,3,0,124,52,72,41.9,0.98
88,9,"Dillon Brooks","Houston Rockets",82,414,62.9,508,1.227,414,171,243,41.3,61.4,0,0,0,0,41.3,8,5,3,62.5,406,166,240,40.9,0.98
88,30,"Sam Hauser","Boston Celtics",79,344,76.3,422,1.227,344,141,203,41,61.3,0,0,0,0,41,4,1,3,25,340,140,200,41.2,0.99
90,20,"Georges Niang","Cleveland Cavaliers",51,208,91.2,255,1.226,208,85,123,40.9,61.3,0,0,0,0,40.9,0,0,0,,208,85,123,40.9,1
91,41,"Kelly Olynyk","Toronto Raptors",24,40,74.1,49,1.225,40,17,23,42.5,61.3,0,0,0,0,42.5,5,2,3,40,35,15,20,42.9,0.88
91,23,"LeBron James","Los Angeles Lakers",75,285,44,349,1.225,285,123,162,43.2,61.2,0,0,0,0,43.2,34,20,14,58.8,251,103,148,41,0.88
93,17,"Dennis Schroder","Brooklyn Nets",23,98,50,120,1.224,98,40,58,40.8,61.2,0,0,0,0,40.8,0,0,0,,98,40,58,40.8,1
93,10,"Bogdan Bogdanovic","Los Angeles Clippers",37,116,48.5,142,1.224,116,48,68,41.4,60.8,0,0.9,0.01,0.9,41.4,7,3,4,42.9,109,45,64,41.3,0.94
95,3,"Caris LeVert","Cleveland Cavaliers",38,103,57.2,126,1.223,103,42,61,40.8,61.2,0,0,0,0,40.8,1,0,1,0,102,42,60,41.2,0.99
96,22,"Jimmy Butler","Miami Heat",25,36,48.6,44,1.222,36,16,20,44.4,61.1,0,0,0,0,44.4,4,4,0,100,32,12,20,37.5,0.89
96,1,"Terrence Shannon Jr.","Minnesota Timberwolves",41,36,75,44,1.222,36,15,21,41.7,61.1,0,0,0,0,41.7,1,1,0,100,35,14,21,40,0.97
98,30,"Jordan Goodwin","Los Angeles Lakers",33,59,64.8,72,1.22,59,24,35,40.7,61,0,0,0,0,40.7,0,0,0,,59,24,35,40.7,1
99,0,"Tristan Vukcevic","Washington Wizards",35,97,80.8,118,1.216,97,41,56,42.3,60.8,0,0,0,0,42.3,7,5,2,71.4,90,36,54,40,0.93
99,0,"Damian Lillard","Milwaukee Bucks",62,227,31.6,276,1.216,227,92,135,40.5,60.6,0,0.4,0,0.4,40.5,3,1,2,33.3,224,91,133,40.6,0.99
99,20,"Georges Niang","Atlanta Hawks",30,190,93.1,231,1.216,190,77,113,40.5,60.8,0,0,0,0,40.5,0,0,0,,190,77,113,40.5,1
102,3,"CJ McCollum","New Orleans Pelicans",56,242,39.7,293,1.211,242,99,143,40.9,60.3,0,0.4,0,0.4,40.9,7,5,2,71.4,235,94,141,40,0.97
102,20,"Kyle Anderson","Miami Heat",29,19,51.4,23,1.211,19,8,11,42.1,60.5,0,0,0,0,42.1,3,1,2,33.3,16,7,9,43.8,0.84
104,3,"Bradley Beal","Phoenix Suns",53,195,45.5,236,1.21,195,80,115,41,60.5,0,0,0,0,41,7,4,3,57.1,188,76,112,40.4,0.96
105,31,"Klay Thompson","Dallas Mavericks",74,449,60.2,543,1.209,449,184,265,41,60.5,0,0,0,0,41,28,9,19,32.1,421,175,246,41.6,0.94
106,1,"Max Strus","Cleveland Cavaliers",59,298,82.8,360,1.208,297,119,178,40.1,60.1,0,0.3,0.01,0.3,40.3,1,0,1,0,296,119,177,40.2,1
107,2,"Miles McBride","New York Knicks",82,246,50,297,1.207,246,99,147,40.2,60,0,0.8,0.01,0.8,40.2,4,2,2,50,242,97,145,40.1,0.98
107,11,"Brandon Boston Jr.","New Orleans Pelicans",42,87,34.7,105,1.207,87,36,51,41.4,60.3,0,0,0,0,41.4,4,3,1,75,83,33,50,39.8,0.95
109,22,"Desmond Bane","Memphis Grizzlies",75,223,37,269,1.206,222,91,131,41,60.4,0,0.4,0.01,0.4,41.3,9,5,4,55.6,213,86,127,40.4,0.96
110,21,"Quinten Post","Golden State Warriors",55,210,94.6,253,1.205,210,85,125,40.5,60.2,0,0,0,0,40.5,3,2,1,66.7,207,83,124,40.1,0.99
111,20,"John Collins","Utah Jazz",40,147,75,177,1.204,147,61,86,41.5,60.2,0,0,0,0,41.5,7,6,1,85.7,140,55,85,39.3,0.95
112,8,"Kristaps Porzingis","Boston Celtics",53,274,84.6,329,1.201,274,112,162,40.9,60,0,0.4,0,0.4,40.9,13,7,6,53.8,261,105,156,40.2,0.95
113,20,"Jaylen Nowell","New Orleans Pelicans",8,20,39.2,24,1.2,20,8,12,40,60,0,0,0,0,40,0,0,0,,20,8,12,40,1
113,29,"Quenton Jackson","Indiana Pacers",28,25,52.1,30,1.2,25,10,15,40,60,0,0,0,0,40,0,0,0,,25,10,15,40,1
113,27,"Maxwell Lewis","Brooklyn Nets",21,35,57.4,42,1.2,35,14,21,40,60,0,0,0,0,40,1,0,1,0,34,14,20,41.2,0.97
113,9,"Wendell Moore Jr.","Charlotte Hornets",16,25,69.4,30,1.2,25,10,15,40,60,0,0,0,0,40,1,0,1,0,24,10,14,41.7,0.96
117,14,"Brandon Ingram","New Orleans Pelicans",18,81,35.2,97,1.198,81,33,48,40.7,59.9,0,0,0,0,40.7,7,2,5,28.6,74,31,43,41.9,0.91
118,17,"Dorian Finney-Smith","Los Angeles Lakers",48,220,95.2,263,1.195,220,88,132,40,59.8,0,0,0,0,40,1,1,0,100,219,87,132,39.7,1
118,0,"Max Christie","Dallas Mavericks",34,128,59,153,1.195,128,51,77,39.8,59.8,0,0,0,0,39.8,0,0,0,,128,51,77,39.8,1
120,12,"De'Andre Hunter","Atlanta Hawks",37,206,64.4,246,1.194,206,83,123,40.3,59.5,0,0.5,0,0.5,40.3,8,4,4,50,198,79,119,39.9,0.96
120,2,"Cameron Johnson","Brooklyn Nets",57,299,59.3,357,1.194,299,120,179,40.1,59.5,0,0.3,0,0.3,40.1,8,4,4,50,291,116,175,39.9,0.97
122,30,"Ochai Agbaji","Toronto Raptors",64,234,88,279,1.192,233,92,141,39.5,59.2,0,0.4,0.01,0.4,39.7,0,0,0,,233,92,141,39.5,1
123,22,"Andrew Wiggins","Golden State Warriors",43,178,57.6,212,1.191,178,70,108,39.3,59,0,1.1,0.01,1.1,39.3,3,0,3,0,175,70,105,40,0.98
123,14,"Tyler Herro","Miami Heat",83,372,41.3,443,1.191,371,147,224,39.6,58.8,0,1.6,0.02,1.6,39.8,10,5,5,50,361,142,219,39.3,0.97
125,2,"Shai Gilgeous-Alexander","Oklahoma City Thunder",100,111,8.8,132,1.189,111,46,65,41.4,59.5,0,0,0,0,41.4,16,6,10,37.5,95,40,55,42.1,0.86
125,25,"Trey Murphy III","New Orleans Pelicans",53,297,61.6,353,1.189,297,119,178,40.1,59.4,0,0,0,0,40.1,8,4,4,50,289,115,174,39.8,0.97
127,5,"Luguentz Dort","Oklahoma City Thunder",95,494,79.4,587,1.188,494,196,298,39.7,59.4,0,0,0,0,39.7,3,1,2,33.3,491,195,296,39.7,0.99
127,55,"Duncan Robinson","Miami Heat",80,319,61.2,379,1.188,319,126,193,39.5,59.2,0,0.3,0,0.3,39.5,0,0,0,,319,126,193,39.5,1
127,32,"Karl-Anthony Towns","New York Knicks",90,421,84.7,500,1.188,420,170,250,40.5,59.2,0,0.5,0.01,0.5,40.6,46,13,33,28.3,374,157,217,42,0.89
127,10,"Josh Green","Charlotte Hornets",68,240,83,285,1.188,239,95,144,39.7,59,0,0.8,0.02,0.8,40,4,3,1,75,235,92,143,39.1,0.98
131,8,"Jaren Jackson Jr.","Memphis Grizzlies",80,358,82.1,425,1.187,358,142,216,39.7,59.2,0,0.3,0,0.3,39.7,7,2,5,28.6,351,140,211,39.9,0.98
131,15,"Austin Reaves","Los Angeles Lakers",78,326,46.1,387,1.187,326,129,197,39.6,59.2,0,0.3,0,0.3,39.6,1,1,0,100,325,128,197,39.4,1
133,13,"Tyler Kolek","New York Knicks",44,38,70.4,45,1.184,38,15,23,39.5,59.2,0,0,0,0,39.5,0,0,0,,38,15,23,39.5,1
133,2,"Caleb Houstan","Orlando Magic",64,158,85.9,187,1.184,158,62,96,39.2,58.9,0,0.6,0.01,0.6,39.2,0,0,0,,158,62,96,39.2,1
135,1,"Kenyon Martin Jr.","Philadelphia 76ers",24,22,84.6,26,1.182,22,9,13,40.9,59.1,0,0,0,0,40.9,1,1,0,100,21,8,13,38.1,0.95
136,77,"Jamison Battle","Toronto Raptors",59,226,81.3,267,1.181,226,89,137,39.4,59.1,0,0,0,0,39.4,2,0,2,0,224,89,135,39.7,0.99
137,45,"Donovan Mitchell","Cleveland Cavaliers",80,290,31.5,342,1.179,290,115,175,39.7,58.8,0,0.3,0,0.3,39.7,14,4,10,28.6,276,111,165,40.2,0.95
138,23,"Monte Morris","Phoenix Suns",45,73,59.8,86,1.178,73,29,44,39.7,58.9,0,0,0,0,39.7,2,1,1,50,71,28,43,39.4,0.97
138,33,"Myles Turner","Indiana Pacers",95,478,87.1,563,1.178,478,196,282,41,58.9,0,0,0,0,41,38,25,13,65.8,440,171,269,38.9,0.92
140,1,"Jaden Hardy","Dallas Mavericks",58,153,56.9,180,1.176,153,60,93,39.2,58.8,0,0,0,0,39.2,3,0,3,0,150,60,90,40,0.98
140,12,"Jared Butler","Philadelphia 76ers",28,74,50,87,1.176,74,29,45,39.2,58.8,0,0,0,0,39.2,0,0,0,,74,29,45,39.2,1
142,33,"Johnny Juzang","Utah Jazz",64,263,73.7,309,1.175,262,102,160,38.9,58.4,0,0.4,0.01,0.4,39.2,0,0,0,,262,102,160,38.9,1
143,7,"Buddy Hield","Golden State Warriors",95,454,64.7,532,1.172,454,178,276,39.2,58.4,0,0.7,0.01,0.7,39.2,7,4,3,57.1,447,174,273,38.9,0.98
143,0,"Bennedict Mathurin","Indiana Pacers",94,169,37.6,198,1.172,169,68,101,40.2,58.6,0,0,0,0,40.2,10,6,4,60,159,62,97,39,0.94
145,32,"Jeff Green","Houston Rockets",35,76,90.5,89,1.171,76,30,46,39.5,58.6,0,0,0,0,39.5,1,1,0,100,75,29,46,38.7,0.99
146,9,"Nikola Vucevic","Chicago Bulls",74,368,91.8,430,1.168,368,150,218,40.8,58.4,0,0,0,0,40.8,44,20,24,45.5,324,130,194,40.1,0.88
146,25,"P.J. Washington","Dallas Mavericks",59,190,68.3,222,1.168,190,74,116,38.9,58.4,0,0,0,0,38.9,0,0,0,,190,74,116,38.9,1
146,6,"Jaylin Williams","Oklahoma City Thunder",64,179,95.7,209,1.168,179,70,109,39.1,58.4,0,0,0,0,39.1,2,1,1,50,177,69,108,39,0.99
149,5,"Fred VanVleet","Houston Rockets",67,257,38.4,300,1.167,256,99,157,38.7,57.8,0,0.8,0.02,0.8,38.9,3,1,2,33.3,253,98,155,38.7,0.99
149,7,"Shake Milton","Brooklyn Nets",27,54,58.1,63,1.167,54,21,33,38.9,58.3,0,0,0,0,38.9,0,0,0,,54,21,33,38.9,1
149,4,"Jrue Holiday","Boston Celtics",70,216,56.7,252,1.167,216,84,132,38.9,58.3,0,0,0,0,38.9,2,0,2,0,214,84,130,39.3,0.99
152,1,"Michael Porter Jr.","Denver Nuggets",91,454,62.2,529,1.165,454,179,275,39.4,58.3,0,0.4,0,0.4,39.4,30,8,22,26.7,424,171,253,40.3,0.93
153,10,"Svi Mykhailiuk","Utah Jazz",38,98,42.6,114,1.163,98,38,60,38.8,58.2,0,1,0.01,1,38.8,1,0,1,0,97,38,59,39.2,0.99
154,21,"Aaron Wiggins","Oklahoma City Thunder",99,342,73.7,396,1.158,342,132,210,38.6,57.9,0,0,0,0,38.6,1,0,1,0,341,132,209,38.7,1
155,2,"Jock Landale","Houston Rockets",43,32,84.2,37,1.156,32,14,18,43.8,57.8,0,0,0,0,43.8,10,5,5,50,22,9,13,40.9,0.69
156,0,"Coby White","Chicago Bulls",75,342,48.2,395,1.155,342,132,210,38.6,57.6,0,0.3,0,0.3,38.6,4,2,2,50,338,130,208,38.5,0.99
157,2,"Cade Cunningham","Detroit Pistons",76,162,22.1,187,1.154,162,63,99,38.9,57.7,0,0,0,0,38.9,6,2,4,33.3,156,61,95,39.1,0.96
157,0,"Jordan McLaughlin","San Antonio Spurs",18,13,59.1,15,1.154,13,5,8,38.5,57.7,0,0,0,0,38.5,0,0,0,,13,5,8,38.5,1
157,25,"Ajay Mitchell","Oklahoma City Thunder",49,65,67,75,1.154,65,25,40,38.5,57.7,0,0,0,0,38.5,0,0,0,,65,25,40,38.5,1
