sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
156,22,"Khris Middleton","Milwaukee Bucks",92,312,36.9,349,1.119,311,119,192,38.3,55.1,0,1.3,0.02,1.3,38.5,31,14,17,45.2,280,105,175,37.5,0.9
159,31,"Terrence Ross","Orlando Magic",86,519,55.7,580,1.118,518,208,310,40.2,55.2,0,1.3,0.02,1.3,40.3,106,52,54,49.1,412,156,256,37.9,0.8
160,3,"Yogi Ferrell","Sacramento Kings",71,86,35,96,1.116,86,32,54,37.2,55.8,0,0,0,0,37.2,1,0,1,0,85,32,53,37.6,0.99
161,16,"Pau Gasol","San Antonio Spurs",27,26,86.7,29,1.115,26,12,14,46.2,55.8,0,0,0,0,46.2,16,7,9,43.8,10,5,5,50,0.38
161,1,"Kentavious Caldwell-Pope","Los Angeles Lakers",82,373,65.8,416,1.115,371,142,229,38.3,55.3,0,0.8,0.02,0.8,38.6,33,16,17,48.5,338,126,212,37.3,0.91
163,1,"Devin Booker","Phoenix Suns",64,201,27.2,224,1.114,201,80,121,39.8,55.7,0,0,0,0,39.8,33,16,17,48.5,168,64,104,38.1,0.84
163,25,"Wesley Iwundu","Orlando Magic",73,88,57.9,98,1.114,88,34,54,38.6,55.7,0,1.1,0.01,1.1,38.6,7,4,3,57.1,81,30,51,37,0.92
165,4,"Victor Oladipo","Indiana Pacers",36,106,26.6,118,1.113,106,41,65,38.7,55.7,0,0,0,0,38.7,13,5,8,38.5,93,36,57,38.7,0.88
165,7,"Justin Holiday","Chicago Bulls",38,212,65.2,236,1.113,212,80,132,37.7,55.7,0,0,0,0,37.7,6,4,2,66.7,206,76,130,36.9,0.97
165,2,"Luke Kornet","New York Knicks",46,177,85.5,197,1.113,177,66,111,37.3,55.6,0,0,0,0,37.3,3,1,2,33.3,174,65,109,37.4,0.98
168,13,"Corey Brewer","Sacramento Kings",24,27,69.2,30,1.111,27,10,17,37,55.6,0,0,0,0,37,1,0,1,0,26,10,16,38.5,0.96
168,18,"Matthew Dellavedova","Cleveland Cavaliers",36,81,61.8,90,1.111,81,31,50,38.3,55.6,0,0,0,0,38.3,4,3,1,75,77,28,49,36.4,0.95
168,6,"Lance Stephenson","Los Angeles Lakers",68,135,47.2,150,1.111,135,51,84,37.8,55.6,0,0,0,0,37.8,8,3,5,37.5,127,48,79,37.8,0.94
171,5,"Bobby Portis","Washington Wizards",28,137,79.7,152,1.109,137,53,84,38.7,55.5,0,0,0,0,38.7,20,7,13,35,117,46,71,39.3,0.85
172,22,"Otto Porter Jr.","Washington Wizards",41,173,58.4,191,1.104,173,66,107,38.2,54.9,0,0.6,0.01,0.6,38.2,24,8,16,33.3,149,58,91,38.9,0.86
173,17,"Garrett Temple","Memphis Grizzlies",49,177,66.3,195,1.102,177,65,112,36.7,55.1,0,0,0,0,36.7,6,0,6,0,171,65,106,38,0.97
174,31,"John Henson","Milwaukee Bucks",14,30,88.2,33,1.1,30,11,19,36.7,55,0,0,0,0,36.7,0,0,0,,30,11,19,36.7,1
174,2,"Wayne Ellington","Miami Heat",25,120,74.1,132,1.1,120,44,76,36.7,55,0,0,0,0,36.7,1,0,1,0,119,44,75,37,0.99
176,0,"Damian Lillard","Portland Trail Blazers",96,268,22.8,294,1.097,267,99,168,37.1,54.1,0,1.5,0.02,1.5,37.3,20,8,12,40,247,91,156,36.8,0.93
177,21,"Darius Miller","New Orleans Pelicans",69,322,72.2,353,1.096,320,117,203,36.6,53.4,0,2.5,0.04,2.5,37,20,9,11,45,300,108,192,36,0.94
177,2,"Raymond Felton","Oklahoma City Thunder",38,52,46,57,1.096,52,19,33,36.5,54.8,0,0,0,0,36.5,1,0,1,0,51,19,32,37.3,0.98
177,8,"Jaren Jackson Jr.","Memphis Grizzlies",58,136,83.4,149,1.096,136,50,86,36.8,54,0,1.5,0.01,1.5,36.8,8,3,5,37.5,128,47,81,36.7,0.94
180,20,"Gordon Hayward","Boston Celtics",81,222,47.9,243,1.095,221,86,135,38.9,54.8,0.5,0.5,0,0.5,38.7,32,16,16,50,189,70,119,37,0.86
181,42,"Al Horford","Boston Celtics",77,383,91.2,418,1.091,383,164,219,42.8,54.6,0,0,0,0,42.8,139,74,65,53.2,244,90,154,36.9,0.64
181,23,"Jimmy Butler","Minnesota Timberwolves",10,22,24.7,24,1.091,22,8,14,36.4,54.5,0,0,0,0,36.4,2,0,2,0,20,8,12,40,0.91
183,21,"Jonas Jerebko","Golden State Warriors",89,221,85.3,241,1.09,221,85,136,38.5,54.5,0,0,0,0,38.5,28,14,14,50,193,71,122,36.8,0.87
184,5,"Will Barton","Denver Nuggets",57,157,45.2,171,1.089,157,57,100,36.3,54.5,0,0,0,0,36.3,3,0,3,0,154,57,97,37,0.98
184,21,"Damyean Dotson","New York Knicks",73,305,56.4,332,1.089,305,116,189,38,54.1,0,0.7,0.01,0.7,38,43,18,25,41.9,262,98,164,37.4,0.86
186,3,"Dwyane Wade","Miami Heat",72,95,20.8,103,1.084,95,37,58,38.9,54.2,0,0,0,0,38.9,18,8,10,44.4,77,29,48,37.7,0.81
187,8,"Wayne Ellington","Detroit Pistons",32,145,56.6,157,1.083,145,53,92,36.6,54.1,0,0,0,0,36.6,3,2,1,66.7,142,51,91,35.9,0.98
188,25,"Derrick Rose","Minnesota Timberwolves",51,85,22.7,92,1.082,84,30,54,35.7,53,0,1.2,0.04,1.2,36.5,3,1,2,33.3,81,29,52,35.8,0.96
188,24,"Lauri Markkanen","Chicago Bulls",52,319,71.8,345,1.082,319,116,203,36.4,53.6,0,1.3,0.01,1.3,36.4,15,6,9,40,304,110,194,36.2,0.95
190,9,"Kelly Olynyk","Miami Heat",79,273,78.9,295,1.081,271,97,174,35.8,53.5,0,0.7,0.02,0.7,36.3,12,1,11,8.3,259,96,163,37.1,0.96
191,23,"Anthony Davis","New Orleans Pelicans",56,175,52.6,189,1.08,174,70,104,40.2,53.4,0,1.1,0.02,1.1,40.6,53,24,29,45.3,121,46,75,38,0.7
191,44,"Brandon Sampson","Chicago Bulls",14,25,78.1,27,1.08,25,9,16,36,54,0,0,0,0,36,0,0,0,,25,9,16,36,1
193,17,"Rodney McGruder","Miami Heat",66,191,74.6,206,1.079,191,68,123,35.6,53.4,0,1,0.01,1,35.6,4,0,4,0,187,68,119,36.4,0.98
194,30,"Troy Daniels","Phoenix Suns",51,143,60.6,154,1.077,143,52,91,36.4,53.8,0,0,0,0,36.4,4,2,2,50,139,50,89,36,0.97
194,5,"Courtney Lee","New York Knicks",12,13,36.1,14,1.077,13,5,8,38.5,53.8,0,0,0,0,38.5,1,1,0,100,12,4,8,33.3,0.92
196,14,"De'Anthony Melton","Phoenix Suns",50,79,56.8,85,1.076,79,29,50,36.7,53.8,0,0,0,0,36.7,3,2,1,66.7,76,27,49,35.5,0.96
197,2,"John Wall","Washington Wizards",32,106,35.8,114,1.075,106,38,68,35.8,53.8,0,0,0,0,35.8,0,0,0,,106,38,68,35.8,1
197,8,"Jordan Clarkson","Cleveland Cavaliers",81,254,37.7,273,1.075,254,94,160,37,53.5,0,0.4,0,0.4,37,19,10,9,52.6,235,84,151,35.7,0.93
199,5,"Bobby Portis","Chicago Bulls",22,81,80.2,87,1.074,81,30,51,37,53.7,0,0,0,0,37,12,3,9,25,69,27,42,39.1,0.85
200,12,"Terry Rozier III","Boston Celtics",88,235,45.3,252,1.072,235,84,151,35.7,53.4,0,0.4,0,0.4,35.7,3,1,2,33.3,232,83,149,35.8,0.99
200,25,"Alex Len","Atlanta Hawks",77,209,90.1,224,1.072,209,76,133,36.4,53.6,0,0,0,0,36.4,12,4,8,33.3,197,72,125,36.5,0.94
202,41,"JaKarr Sampson","Chicago Bulls",4,14,53.8,15,1.071,14,5,9,35.7,53.6,0,0,0,0,35.7,0,0,0,,14,5,9,35.7,1
202,6,"Cory Joseph","Indiana Pacers",86,154,41.4,165,1.071,154,56,98,36.4,53.6,0,0,0,0,36.4,8,3,5,37.5,146,53,93,36.3,0.95
202,21,"Jalen Jones","Cleveland Cavaliers",16,28,82.4,30,1.071,28,10,18,35.7,53.6,0,0,0,0,35.7,0,0,0,,28,10,18,35.7,1
202,10,"Evan Fournier","Orlando Magic",86,352,51.5,377,1.071,352,129,223,36.6,53.4,0,0.3,0,0.3,36.6,29,11,18,37.9,323,118,205,36.5,0.92
202,12,"Tobias Harris","Philadelphia 76ers",39,155,45.7,166,1.071,155,56,99,36.1,53.5,0,0,0,0,36.1,3,2,1,66.7,152,54,98,35.5,0.98
207,30,"Julius Randle","New Orleans Pelicans",73,158,54.5,169,1.07,158,58,100,36.7,53.5,0,0,0,0,36.7,10,5,5,50,148,53,95,35.8,0.94
208,25,"Raul Neto","Utah Jazz",40,45,59.2,48,1.067,45,16,29,35.6,53.3,0,0,0,0,35.6,0,0,0,,45,16,29,35.6,1
209,8,"James Ennis III","Houston Rockets",40,106,86.2,113,1.066,106,38,68,35.8,53.3,0,0,0,0,35.8,1,1,0,100,105,37,68,35.2,0.99
210,9,"Langston Galloway","Detroit Pistons",84,383,79,408,1.065,380,133,247,35,52.1,0,2.1,0.04,2.1,35.5,6,3,3,50,374,130,244,34.8,0.98
211,10,"Jaylen Adams","Atlanta Hawks",34,48,55.8,51,1.063,48,17,31,35.4,53.1,0,0,0,0,35.4,0,0,0,,48,17,31,35.4,1
211,11,"Jrue Holiday","New Orleans Pelicans",67,129,22.4,137,1.062,129,46,83,35.7,53.1,0,0,0,0,35.7,3,1,2,33.3,126,45,81,35.7,0.98
213,42,"Maxi Kleber","Dallas Mavericks",71,215,88.8,228,1.06,215,77,138,35.8,53,0,0,0,0,35.8,6,3,3,50,209,74,135,35.4,0.97
213,15,"Kemba Walker","Charlotte Hornets",82,250,23.6,265,1.06,250,91,159,36.4,52.8,0,0.4,0,0.4,36.4,18,9,9,50,232,82,150,35.3,0.93
215,20,"Brandon Knight","Cleveland Cavaliers",27,51,37.8,54,1.059,51,18,33,35.3,52.9,0,0,0,0,35.3,1,0,1,0,50,18,32,36,0.98
216,20,"Josh Jackson","Phoenix Suns",79,173,48.2,183,1.058,173,62,111,35.8,52.9,0,0,0,0,35.8,5,3,2,60,168,59,109,35.1,0.97
216,44,"Frank Kaminsky","Charlotte Hornets",47,139,90.8,147,1.058,139,49,90,35.3,52.9,0,0,0,0,35.3,4,0,4,0,135,49,86,36.3,0.97
218,0,"Aaron Gordon","Orlando Magic",83,284,52.8,300,1.056,284,103,181,36.3,52.6,0,0.4,0,0.4,36.3,26,10,16,38.5,258,93,165,36,0.91
219,9,"Chasson Randle","Washington Wizards",49,74,59.2,78,1.054,74,26,48,35.1,52.7,0,1.4,0.01,1.4,35.1,0,0,0,,74,26,48,35.1,1
220,25,"Austin Rivers","Houston Rockets",57,151,58.5,159,1.053,151,53,98,35.1,52.6,0,0,0,0,35.1,0,0,0,,151,53,98,35.1,1
220,7,"Thon Maker","Milwaukee Bucks",35,76,92.7,80,1.053,76,27,49,35.5,52.6,0,0,0,0,35.5,2,1,1,50,74,26,48,35.1,0.97
220,9,"DeMarre Carroll","Brooklyn Nets",72,304,79.8,320,1.053,304,107,197,35.2,52,0,1.3,0.01,1.3,35.2,11,5,6,45.5,293,102,191,34.8,0.96
223,24,"Grayson Allen","Utah Jazz",40,77,64.2,81,1.052,77,27,50,35.1,51.9,0,1.3,0.01,1.3,35.1,1,1,0,100,76,26,50,34.2,0.99
224,16,"Cedi Osman","Cleveland Cavaliers",76,277,58.1,291,1.051,277,98,179,35.4,52.5,0,0,0,0,35.4,4,3,1,75,273,95,178,34.8,0.99
225,22,"Andrew  Wiggins","Minnesota Timberwolves",73,260,39.4,273,1.05,260,92,168,35.4,52.5,0,0,0,0,35.4,10,3,7,30,250,89,161,35.6,0.96
226,7,"Justin Holiday","Memphis Grizzlies",44,162,59.6,170,1.049,162,58,104,35.8,51.9,0,1.2,0.01,1.2,35.8,13,6,7,46.2,149,52,97,34.9,0.92
227,7,"Jaylen Brown","Boston Celtics",83,291,66.6,305,1.048,291,103,188,35.4,52.4,0,0,0,0,35.4,6,4,2,66.7,285,99,186,34.7,0.98
227,35,"Reggie Bullock","Los Angeles Lakers",19,104,80,109,1.048,104,39,65,37.5,51.9,0,1,0.01,1,37.5,16,9,7,56.3,88,30,58,34.1,0.85
227,43,"Pascal Siakam","Toronto Raptors",104,313,82.8,328,1.048,313,111,202,35.5,52.4,0,0,0,0,35.5,10,5,5,50,303,106,197,35,0.97
227,11,"Jamal Crawford","Phoenix Suns",64,84,22,88,1.048,84,30,54,35.7,52.4,0,0,0,0,35.7,3,2,1,66.7,81,28,53,34.6,0.96
231,7,"Timothe Luwawu-Cabarrot","Chicago Bulls",29,90,78.3,94,1.044,90,31,59,34.4,51.7,0,2.2,0.02,2.2,34.4,1,0,1,0,89,31,58,34.8,0.99
232,13,"Jalen Brunson","Dallas Mavericks",73,118,37.2,123,1.042,118,41,77,34.7,52.1,0,0,0,0,34.7,1,0,1,0,117,41,76,35,0.99
232,23,"Lou Williams","Los Angeles Clippers",81,142,20,148,1.042,142,50,92,35.2,51.8,0,0.7,0.01,0.7,35.2,13,3,10,23.1,129,47,82,36.4,0.91
234,28,"Alfonzo McKinnie","Golden State Warriors",94,152,88.9,158,1.039,152,53,99,34.9,52,0,0,0,0,34.9,3,1,2,33.3,149,52,97,34.9,0.98
234,13,"Thomas Bryant","Washington Wizards",72,127,81.4,132,1.039,127,50,77,39.4,51.6,0,0.8,0.01,0.8,39.4,35,19,16,54.3,92,31,61,33.7,0.72
234,7,"Carmelo Anthony","Houston Rockets",10,51,57.3,53,1.039,51,18,33,35.3,52,0,0,0,0,35.3,1,1,0,100,50,17,33,34,0.98
237,1,"Rodney Hood","Cleveland Cavaliers",45,104,33.5,108,1.038,104,39,65,37.5,51.9,0,0,0,0,37.5,17,9,8,52.9,87,30,57,34.5,0.84
237,1,"Emmanuel Mudiay","New York Knicks",59,132,29.5,137,1.038,132,46,86,34.8,51.9,0,0,0,0,34.8,4,1,3,25,128,45,83,35.2,0.97
237,6,"Omari Spellman","Atlanta Hawks",46,133,94.3,138,1.038,133,47,86,35.3,51.9,0,0,0,0,35.3,5,3,2,60,128,44,84,34.4,0.96
240,51,"Boban Marjanovic","Philadelphia 76ers",33,27,81.8,28,1.037,27,12,15,44.4,51.9,0,0,0,0,44.4,16,8,8,50,11,4,7,36.4,0.41
241,23,"Jimmy Butler","Philadelphia 76ers",67,137,29.7,142,1.036,137,49,88,35.8,51.1,0,1.5,0.01,1.5,35.8,24,7,17,29.2,113,42,71,37.2,0.82
241,11,"Brook Lopez","Milwaukee Bucks",96,532,83.8,551,1.036,532,184,348,34.6,51.7,0,0.2,0,0.2,34.6,6,2,4,33.3,526,182,344,34.6,0.99
243,30,"Furkan Korkmaz","Philadelphia 76ers",52,118,64.5,122,1.034,118,40,78,33.9,50.8,0,1.7,0.02,1.7,33.9,1,0,1,0,117,40,77,34.2,0.99
244,3,"Jevon Carter","Memphis Grizzlies",39,60,42.3,62,1.033,60,21,39,35,51.7,0,0,0,0,35,2,1,1,50,58,20,38,34.5,0.97
245,33,"Myles Turner","Indiana Pacers",78,385,89.5,397,1.031,385,161,224,41.8,51.3,0,0.5,0.01,0.5,41.8,188,88,100,46.8,197,73,124,37.1,0.51
245,32,"Noah Vonleh","New York Knicks",68,130,80.2,134,1.031,130,45,85,34.6,51.5,0,0,0,0,34.6,4,1,3,25,126,44,82,34.9,0.97
247,6,"Jared Dudley","Brooklyn Nets",63,169,91.8,174,1.03,169,60,109,35.5,51.2,0,0.6,0.01,0.6,35.5,13,7,6,53.8,156,53,103,34,0.92
248,54,"Patrick Patterson","Oklahoma City Thunder",63,141,94,145,1.028,141,49,92,34.8,51.1,0,1.4,0.01,1.4,34.8,6,3,3,50,135,46,89,34.1,0.96
248,3,"Torrey Craig","Denver Nuggets",89,214,86.3,220,1.028,214,73,141,34.1,51.2,0,0.5,0,0.5,34.1,1,0,1,0,213,73,140,34.3,1
248,1,"Dennis Smith Jr.","Dallas Mavericks",32,72,40,74,1.028,72,25,47,34.7,51.4,0,0,0,0,34.7,3,1,2,33.3,69,24,45,34.8,0.96
251,1,"Tyus Jones","Minnesota Timberwolves",68,73,34.8,75,1.027,73,25,48,34.2,51.4,0,0,0,0,34.2,3,0,3,0,70,25,45,35.7,0.96
251,25,"Justin Jackson","Sacramento Kings",52,147,76.2,151,1.027,147,51,96,34.7,51.4,0,0,0,0,34.7,2,2,0,100,145,49,96,33.8,0.99
253,9,"Luol Deng","Minnesota Timberwolves",22,38,67.9,39,1.026,38,13,25,34.2,51.3,0,0,0,0,34.2,2,0,2,0,36,13,23,36.1,0.95
253,3,"Josh Hart","Los Angeles Lakers",67,229,74.8,235,1.026,228,77,151,33.8,50.7,0,0.9,0.02,0.9,34.1,3,0,3,0,225,77,148,34.2,0.99
253,7,"Ersan Ilyasova","Milwaukee Bucks",82,193,78.8,198,1.026,193,69,124,35.8,51.3,0,0,0,0,35.8,25,9,16,36,168,60,108,35.7,0.87
253,0,"Russell Westbrook","Oklahoma City Thunder",78,193,23.7,198,1.026,193,67,126,34.7,51.3,0,0.5,0.01,0.5,34.7,5,3,2,60,188,64,124,34,0.97
253,4,"Derrick White","San Antonio Spurs",74,117,37.9,120,1.026,117,41,76,35,51.3,0,0,0,0,35,3,3,0,100,114,38,76,33.3,0.97
253,17,"Dennis Schroder","Oklahoma City Thunder",85,274,41.2,281,1.026,274,95,179,34.7,51.3,0,0,0,0,34.7,8,4,4,50,266,91,175,34.2,0.97
259,4,"Elfrid Payton","New Orleans Pelicans",42,79,64.8,81,1.025,79,27,52,34.2,51.3,0,0,0,0,34.2,0,0,0,,79,27,52,34.2,1
259,0,"Miles Bridges","Charlotte Hornets",80,163,70.6,167,1.025,163,57,106,35,51.2,0,0,0,0,35,5,4,1,80,158,53,105,33.5,0.97
261,8,"Al Farouq Aminu","Portland Trail Blazers",97,327,86.3,335,1.024,327,113,214,34.6,51.2,0,0,0,0,34.6,12,4,8,33.3,315,109,206,34.6,0.96
261,8,"Tyler Johnson","Miami Heat",44,205,84.4,210,1.024,205,70,135,34.1,51,0,0.5,0,0.5,34.1,11,1,10,9.1,194,69,125,35.6,0.95
261,9,"Andre Iguodala","Golden State Warriors",89,208,75.9,213,1.024,208,72,136,34.6,51.2,0,0,0,0,34.6,9,3,6,33.3,199,69,130,34.7,0.96
261,37,"Semi Ojeleye","Boston Celtics",62,84,78.5,86,1.024,84,29,55,34.5,51.2,0,0,0,0,34.5,4,1,3,25,80,28,52,35,0.95
261,8,"Zach Lavine","Chicago Bulls",63,126,23.6,129,1.024,126,45,81,35.7,51.2,0,0,0,0,35.7,14,6,8,42.9,112,39,73,34.8,0.89
261,99,"Jae Crowder","Utah Jazz",85,465,75.7,476,1.024,465,163,302,35.1,50.8,0,0.9,0.01,0.9,35.1,36,17,19,47.2,429,146,283,34,0.92
267,3,"Bradley Beal","Washington Wizards",82,352,36,360,1.023,351,121,230,34.5,50.7,0,1.4,0.02,1.4,34.7,27,7,20,25.9,324,114,210,35.2,0.92
268,0,"Isaiah Canaan","Phoenix Suns",19,47,57.3,48,1.021,47,16,31,34,51.1,0,0,0,0,34,0,0,0,,47,16,31,34,1
269,13,"Shabazz Napier","Brooklyn Nets",59,99,32.6,101,1.02,99,34,65,34.3,51,0,0,0,0,34.3,3,1,2,33.3,96,33,63,34.4,0.97
270,20,"John Collins","Atlanta Hawks",61,157,84.4,160,1.019,157,54,103,34.4,51,0,0,0,0,34.4,8,2,6,25,149,52,97,34.9,0.95
270,17,"Garrett Temple","Los Angeles Clippers",32,53,68.8,54,1.019,52,18,34,34.6,51,0,1.9,0.04,1.9,35.8,1,1,0,100,51,17,34,33.3,0.98
270,23,"LeBron James","Los Angeles Lakers",55,107,21.6,109,1.019,107,38,69,35.5,50.9,0,0,0,0,35.5,10,5,5,50,97,33,64,34,0.91
273,0,"CJ Miles","Toronto Raptors",40,110,71.4,112,1.018,110,38,72,34.5,50.9,0,0,0,0,34.5,3,2,1,66.7,107,36,71,33.6,0.97
273,1,"Jerome Robinson","Los Angeles Clippers",38,56,66.7,57,1.018,56,20,36,35.7,50.9,0,1.8,0.02,1.8,35.7,5,3,2,60,51,17,34,33.3,0.91
275,33,"Marc Gasol","Memphis Grizzlies",53,286,84.9,291,1.017,286,108,178,37.8,50.9,0,0,0,0,37.8,73,33,40,45.2,213,75,138,35.2,0.74
276,67,"Taj Gibson","Minnesota Timberwolves",70,62,68.9,63,1.016,62,26,36,41.9,50.8,0,0,0,0,41.9,33,15,18,45.5,29,11,18,37.9,0.47
277,34,"Kenrich Williams","New Orleans Pelicans",46,132,72.5,134,1.015,132,45,87,34.1,50.8,0,0,0,0,34.1,5,1,4,20,127,44,83,34.6,0.96
278,31,"Mike Muscala","Philadelphia 76ers",47,210,97.2,213,1.014,210,72,138,34.3,50.2,0,1,0.01,1,34.3,16,5,11,31.3,194,67,127,34.5,0.92
278,14,"Michael Kidd-Gilchrist","Charlotte Hornets",64,71,71.7,72,1.014,71,28,43,39.4,50.7,0,0,0,0,39.4,31,12,19,38.7,40,16,24,40,0.56
278,15,"Nikola Jokic","Denver Nuggets",94,357,72.9,362,1.014,357,134,223,37.5,50.7,0,0,0,0,37.5,82,40,42,48.8,275,94,181,34.2,0.77
281,2,"Ian Clark","New Orleans Pelicans",60,153,59.5,155,1.013,153,53,100,34.6,50.7,0,0,0,0,34.6,8,4,4,50,145,49,96,33.8,0.95
281,14,"Ish Smith","Detroit Pistons",60,79,25.6,80,1.013,79,27,52,34.2,50.6,0,0,0,0,34.2,1,1,0,100,78,26,52,33.3,0.99
283,3,"OG Anunoby","Toronto Raptors",67,186,87.3,188,1.011,186,63,123,33.9,50.5,0,0,0,0,33.9,4,1,3,25,182,62,120,34.1,0.98
284,24,"Kent  Bazemore","Atlanta Hawks",67,193,46.2,195,1.01,193,65,128,33.7,50.5,0,0,0,0,33.7,4,0,4,0,189,65,124,34.4,0.98
285,14,"Gary Harris","Denver Nuggets",71,230,59.3,232,1.009,230,79,151,34.3,50.4,0,0,0,0,34.3,17,5,12,29.4,213,74,139,34.7,0.93
286,25,"Mikal Bridges","Phoenix Suns",82,279,80.4,281,1.007,279,94,185,33.7,50,0,0.7,0.01,0.7,33.7,5,3,2,60,274,91,183,33.2,0.98
287,7,"Jeremy Lin","Atlanta Hawks",51,84,38.5,84,1,84,28,56,33.3,50,0,0,0,0,33.3,1,0,1,0,83,28,55,33.7,0.99
287,5,"Gorgui Dieng","Minnesota Timberwolves",76,131,66.2,131,1,131,57,74,43.5,50,0,0,0,0,43.5,86,40,46,46.5,45,17,28,37.8,0.34
287,5,"Markieff Morris","Washington Wizards",34,146,88,146,1,146,50,96,34.2,50,0,0,0,0,34.2,8,4,4,50,138,46,92,33.3,0.95
287,43,"Jonah Bolden","Philadelphia 76ers",54,110,93.2,110,1,110,37,73,33.6,50,0,0,0,0,33.6,3,1,2,33.3,107,36,71,33.6,0.97
287,3,"George Hill","Milwaukee Bucks",62,131,60.6,131,1,130,43,87,33.1,49.6,0,0.8,0.02,0.8,33.6,4,0,4,0,126,43,83,34.1,0.97
287,30,"John Jenkins","New York Knicks",22,48,49,48,1,48,17,31,35.4,50,0,0,0,0,35.4,4,3,1,75,44,14,30,31.8,0.92
287,17,"Jonas Valanciunas","Memphis Grizzlies",19,26,60.5,26,1,26,11,15,42.3,50,0,0,0,0,42.3,9,7,2,77.8,17,4,13,23.5,0.65
287,4,"Devonte Graham","Charlotte Hornets",46,69,45.7,69,1,69,23,46,33.3,50,0,0,0,0,33.3,1,0,1,0,68,23,45,33.8,0.99
287,5,"Montrezl Harrell","Los Angeles Clippers",88,10,25,10,1,10,4,6,40,50,0,0,0,0,40,5,2,3,40,5,2,3,40,0.5
287,5,"D.J. Wilson","Milwaukee Bucks",56,125,77.6,125,1,125,42,83,33.6,50,0,0,0,0,33.6,4,1,3,25,121,41,80,33.9,0.97
287,3,"Quincy Pondexter","San Antonio Spurs",58,15,62.5,15,1,15,5,10,33.3,50,0,0,0,0,33.3,0,0,0,,15,5,10,33.3,1
298,1,"Trevor Ariza","Washington Wizards",43,220,69.4,219,0.995,218,72,146,33,49.1,0,0.9,0.03,0.9,33.6,3,2,1,66.7,215,70,145,32.6,0.99
299,44,"Solomon Hill","New Orleans Pelicans",44,97,85.1,96,0.99,97,32,65,33,49.5,0,0,0,0,33,0,0,0,,97,32,65,33,1
300,27,"Daniel Theis","Boston Celtics",73,95,95,94,0.989,95,34,61,35.8,48.9,0,1.1,0.01,1.1,35.8,27,9,18,33.3,68,25,43,36.8,0.72
301,5,"Derrick Jones Jr.","Miami Heat",60,85,85,84,0.988,85,28,57,32.9,49.4,0,0,0,0,32.9,0,0,0,,85,28,57,32.9,1
301,20,"Kevin Knox","New York Knicks",75,325,64,321,0.988,325,109,216,33.5,49.4,0,0,0,0,33.5,16,6,10,37.5,309,103,206,33.3,0.95
303,41,"Nikola Mirotic","Milwaukee Bucks",28,149,82.3,147,0.987,149,49,100,32.9,49.3,0,0,0,0,32.9,4,0,4,0,145,49,96,33.8,0.97
304,24,"Pat Connaughton","Milwaukee Bucks",76,222,85.1,219,0.986,222,73,149,32.9,49.3,0,0,0,0,32.9,1,0,1,0,221,73,148,33,1
304,12,"David Nwaba","Cleveland Cavaliers",51,73,83.9,72,0.986,73,24,49,32.9,49.3,0,0,0,0,32.9,0,0,0,,73,24,49,32.9,1
304,4,"Rajon Rondo","Los Angeles Lakers",46,69,36.1,68,0.986,69,23,46,33.3,49.3,0,0,0,0,33.3,1,1,0,100,68,22,46,32.4,0.99
307,8,"Jerryd Bayless","Minnesota Timberwolves",34,65,41.7,64,0.985,65,22,43,33.8,49.2,0,0,0,0,33.8,4,2,2,50,61,20,41,32.8,0.94
308,0,"Kevin Love","Cleveland Cavaliers",22,129,75.4,127,0.984,127,41,86,32.3,47.2,0,2.3,0.06,2.3,33.3,9,3,6,33.3,118,38,80,32.2,0.93
308,11,"James Ennis III","Philadelphia 76ers",29,61,79.2,60,0.984,61,20,41,32.8,49.2,0,0,0,0,32.8,0,0,0,,61,20,41,32.8,1
310,3,"Kelly Oubre Jr.","Phoenix Suns",40,160,60.6,157,0.981,159,52,107,32.7,48.4,0,1.3,0.03,1.3,33.1,3,2,1,66.7,156,50,106,32.1,0.98
310,35,"Marvin Bagley III","Sacramento Kings",65,105,60.3,103,0.981,105,39,66,37.1,49,0,0,0,0,37.1,28,14,14,50,77,25,52,32.5,0.73
312,34,"Devin Harris","Dallas Mavericks",68,153,66.8,150,0.98,153,50,103,32.7,49,0,0,0,0,32.7,1,0,1,0,152,50,102,32.9,0.99
313,3,"Trey Burke","Dallas Mavericks",25,46,42.2,45,0.978,46,15,31,32.6,48.9,0,0,0,0,32.6,1,0,1,0,45,15,30,33.3,0.98
313,23,"Trey Burke","New York Knicks",33,45,20.9,44,0.978,45,15,30,33.3,48.9,0,0,0,0,33.3,4,1,3,25,41,14,27,34.1,0.91
315,3,"Tim Hardaway Jr.","New York Knicks",46,222,44,217,0.977,221,75,146,33.9,48.6,0,0.5,0.01,0.5,34.2,27,10,17,37,194,65,129,33.5,0.88
315,19,"Troy Williams","Sacramento Kings",21,43,86,42,0.977,43,14,29,32.6,48.8,0,0,0,0,32.6,2,0,2,0,41,14,27,34.1,0.95
317,18,"Shake Milton","Philadelphia 76ers",20,42,72.4,41,0.976,42,14,28,33.3,48.8,0,0,0,0,33.3,2,1,1,50,40,13,27,32.5,0.95
