sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
157,23,"Ersan Ilyasova","Detroit Pistons",52,221,71.8,235,1.063,221,84,137,38,53.2,0,0,0,0,38,44,17,27,38.6,177,67,110,37.9,0.8
157,43,"Anthony Tolliver","Detroit Pistons",75,286,96.3,304,1.063,285,102,183,35.8,53,0,0.3,0.01,0.3,36,14,4,10,28.6,271,98,173,36.2,0.95
159,2,"Brian Roberts","Portland Trail Blazers",31,16,39,17,1.063,16,6,10,37.5,53.1,0,0,0,0,37.5,4,1,3,25,12,5,7,41.7,0.75
159,17,"Dennis Schroder","Atlanta Hawks",90,177,37.3,188,1.062,177,66,111,37.3,53.1,0,0.6,0.01,0.6,37.3,26,10,16,38.5,151,56,95,37.1,0.85
159,17,"Garrett Temple","Washington Wizards",80,243,71.7,258,1.062,243,88,155,36.2,53.1,0,0,0,0,36.2,12,6,6,50,231,82,149,35.5,0.95
162,24,"Rondae Hollis-Jefferson","Brooklyn Nets",29,33,55.9,35,1.061,33,16,17,48.5,53,0,0,0,0,48.5,22,13,9,59.1,11,3,8,27.3,0.33
163,4,"Arron Afflalo","New York Knicks",71,286,52.7,303,1.059,286,114,172,39.9,52.6,0,0.7,0.01,0.7,39.9,88,41,47,46.6,198,73,125,36.9,0.69
164,25,"Thabo Sefolosha","Atlanta Hawks",85,155,71.4,164,1.058,154,58,96,37.7,52.6,0,0.6,0.02,0.6,38.1,25,12,13,48,129,46,83,35.7,0.84
164,54,"Patrick Patterson","Toronto Raptors",99,365,82.6,386,1.058,365,130,235,35.6,52.9,0,0.3,0,0.3,35.6,11,4,7,36.4,354,126,228,35.6,0.97
166,5,"Marreese Speights","Golden State Warriors",96,264,79.3,279,1.057,264,117,147,44.3,52.3,0,1.1,0.01,1.1,44.3,165,75,90,45.5,99,42,57,42.4,0.38
167,6,"Sean Kilpatrick","Brooklyn Nets",22,90,62.9,95,1.056,90,32,58,35.6,52.8,0,0,0,0,35.6,7,1,6,14.3,83,31,52,37.3,0.92
168,10,"Eric Gordon","New Orleans Pelicans",45,237,63.4,250,1.055,237,84,153,35.4,52.7,0,0,0,0,35.4,6,2,4,33.3,231,82,149,35.5,0.97
169,5,"Markieff Morris","Washington Wizards",27,111,66.1,117,1.054,111,46,65,41.4,52.7,0,0,0,0,41.4,37,21,16,56.8,74,25,49,33.8,0.67
169,1,"Chris Bosh","Miami Heat",54,354,70.8,373,1.054,354,148,206,41.8,52.7,0,0,0,0,41.8,145,71,74,49,209,77,132,36.8,0.59
171,6,"Jordan  Clarkson","Los Angeles Lakers",79,227,38,239,1.053,227,82,145,36.1,52.2,0,0.9,0.01,0.9,36.1,24,9,15,37.5,203,73,130,36,0.89
172,41,"Dirk Nowitzki","Dallas Mavericks",80,586,77.1,616,1.051,586,246,340,42,52.4,0,0.3,0,0.3,42,255,124,131,48.6,331,122,209,36.9,0.56
173,32,"C.J. Watson","Orlando Magic",33,40,44,42,1.05,40,15,25,37.5,52.5,0,0,0,0,37.5,6,3,3,50,34,12,22,35.3,0.85
174,22,"Cameron Payne","Oklahoma City Thunder",67,82,42.5,86,1.049,82,29,53,35.4,52.4,0,0,0,0,35.4,3,1,2,33.3,79,28,51,35.4,0.96
175,7,"Stanley Johnson","Detroit Pistons",77,172,47.8,180,1.047,171,61,110,35.7,52.6,0.6,0,0,0,35.5,9,3,6,33.3,162,58,104,35.8,0.95
176,8,"Rudy Gay","Sacramento Kings",70,218,45.8,228,1.046,217,84,133,38.7,52.3,0,0.5,0.01,0.5,39,46,25,21,54.3,171,59,112,34.5,0.79
176,9,"Gerald Henderson","Portland Trail Blazers",83,175,40.2,183,1.046,175,66,109,37.7,52,0,0.6,0.01,0.6,37.7,36,16,20,44.4,139,50,89,36,0.79
178,7,"Carmelo Anthony","New York Knicks",72,291,37.5,304,1.045,291,118,173,40.5,52.2,0,0,0,0,40.5,108,50,58,46.3,183,68,115,37.2,0.63
179,9,"Pablo Prigioni","Los Angeles Clippers",64,45,40.2,47,1.044,45,16,29,35.6,52.2,0,0,0,0,35.6,1,1,0,100,44,15,29,34.1,0.98
179,30,"David West","San Antonio Spurs",88,180,84.5,188,1.044,180,91,89,50.6,52.2,0,0,0,0,50.6,169,85,84,50.3,11,6,5,54.5,0.06
181,9,"Luol Deng","Miami Heat",88,353,73.7,368,1.042,353,130,223,36.8,52,0,0.3,0,0.3,36.8,59,23,36,39,294,107,187,36.4,0.83
181,7,"Carl  Landry","Philadelphia 76ers",36,96,82.8,100,1.042,96,47,49,49,52.1,0,0,0,0,49,83,41,42,49.4,13,6,7,46.2,0.14
181,5,"Nicolas Batum","Charlotte Hornets",75,361,51.4,376,1.042,361,132,229,36.6,51.7,0,1.1,0.01,1.1,36.6,65,23,42,35.4,296,109,187,36.8,0.82
184,44,"Andrew Nicholson","Orlando Magic",56,121,89.6,126,1.041,121,43,78,35.5,52.1,0,0,0,0,35.5,10,3,7,30,111,40,71,36,0.92
185,21,"Wayne Ellington","Brooklyn Nets",76,229,49.1,238,1.039,229,82,147,35.8,52,0,0,0,0,35.8,32,8,24,25,197,74,123,37.6,0.86
185,5,"Will Barton","Denver Nuggets",82,231,45.8,240,1.039,231,81,150,35.1,51.7,0,0.9,0.01,0.9,35.1,14,4,10,28.6,217,77,140,35.5,0.94
185,0,"Darrell Arthur","Denver Nuggets",70,259,86,269,1.039,259,113,146,43.6,51.9,0,0,0,0,43.6,147,70,77,47.6,112,43,69,38.4,0.43
188,21,"Kevin Garnett","Minnesota Timberwolves",38,52,77.6,54,1.038,52,27,25,51.9,51.9,0,0,0,0,51.9,51,27,24,52.9,1,0,1,0,0.02
189,18,"Rasual Butler","San Antonio Spurs",46,55,74.3,57,1.036,55,21,34,38.2,51.8,0,0,0,0,38.2,7,6,1,85.7,48,15,33,31.3,0.87
189,35,"Chris Kaman","Portland Trail Blazers",20,28,82.4,29,1.036,28,14,14,50,51.8,0,0,0,0,50,25,13,12,52,3,1,2,33.3,0.11
191,20,"Tony Snell","Chicago Bulls",64,151,69.3,156,1.033,151,53,98,35.1,51.7,0,0,0,0,35.1,11,3,8,27.3,140,50,90,35.7,0.93
192,12,"Kelly Oubre Jr.","Washington Wizards",63,70,71.4,72,1.029,70,24,46,34.3,51.4,0,0,0,0,34.3,0,0,0,,70,24,46,34.3,1
193,6,"Terrence Jones","Houston Rockets",50,71,66.4,73,1.028,71,26,45,36.6,51.4,0,0,0,0,36.6,8,5,3,62.5,63,21,42,33.3,0.89
193,9,"Rajon Rondo","Sacramento Kings",72,143,41.8,147,1.028,143,52,91,36.4,51.4,0,0,0,0,36.4,28,9,19,32.1,115,43,72,37.4,0.8
195,9,"Tony Parker","San Antonio Spurs",82,113,25.6,116,1.027,113,45,68,39.8,51.3,0,0,0,0,39.8,40,19,21,47.5,73,26,47,35.6,0.65
196,23,"Ben McLemore","Sacramento Kings",68,198,72.3,203,1.025,198,71,127,35.9,51,0,0.5,0.01,0.5,35.9,31,11,20,35.5,167,60,107,35.9,0.84
197,30,"Norris Cole","New Orleans Pelicans",45,87,28.7,89,1.023,87,31,56,35.6,51.1,0,0,0,0,35.6,14,4,10,28.6,73,27,46,37,0.84
198,43,"Kris Humphries","Washington Wizards",28,89,83.2,91,1.022,89,34,55,38.2,51.1,0,0,0,0,38.2,22,11,11,50,67,23,44,34.3,0.75
198,3,"Mike Miller","Denver Nuggets",47,46,82.1,47,1.022,46,16,30,34.8,51.1,0,0,0,0,34.8,1,1,0,100,45,15,30,33.3,0.98
200,5,"Victor Oladipo","Orlando Magic",72,242,41.3,247,1.021,242,87,155,36,51,0,0,0,0,36,34,14,20,41.2,208,73,135,35.1,0.86
201,6,"Mario Chalmers","Memphis Grizzlies",55,98,51,100,1.02,98,34,64,34.7,51,0,1,0.01,1,34.7,10,2,8,20,88,32,56,36.4,0.9
202,30,"Jon Leuer","Phoenix Suns",67,171,75,174,1.018,171,66,105,38.6,50.9,0,0,0,0,38.6,64,24,40,37.5,107,42,65,39.3,0.63
203,18,"Sasha Vujacic","New York Knicks",61,179,74,182,1.017,179,68,111,38,50.8,0,0,0,0,38,52,22,30,42.3,127,46,81,36.2,0.71
204,0,"Avery Bradley","Boston Celtics",77,455,58.7,462,1.015,455,170,285,37.4,50.7,0,0.2,0,0.2,37.4,129,49,80,38,326,121,205,37.1,0.72
204,3,"Ty Lawson","Houston Rockets",53,67,32.8,68,1.015,67,23,44,34.3,50.7,0,0,0,0,34.3,3,1,2,33.3,64,22,42,34.4,0.96
206,4,"Iman Shumpert","Cleveland Cavaliers",75,161,60.1,163,1.012,161,55,106,34.2,50.3,0,0.6,0.01,0.6,34.2,7,3,4,42.9,154,52,102,33.8,0.96
207,16,"Pau Gasol","Chicago Bulls",72,400,84.9,404,1.01,400,190,210,47.5,50.5,0,0,0,0,47.5,334,166,168,49.7,66,24,42,36.4,0.17
208,6,"Kristaps Porzingis","New York Knicks",72,332,70.8,334,1.006,332,128,204,38.6,50.2,0,0.3,0,0.3,38.6,106,51,55,48.1,226,77,149,34.1,0.68
209,7,"Goran Dragic","Miami Heat",86,192,32.5,193,1.005,192,69,123,35.9,50.3,0,0,0,0,35.9,28,14,14,50,164,55,109,33.5,0.85
209,17,"PJ Tucker","Phoenix Suns",82,208,74.3,209,1.005,208,72,136,34.6,50.2,0,0,0,0,34.6,27,7,20,25.9,181,65,116,35.9,0.87
211,13,"Marcin Gortat","Washington Wizards",75,54,62.8,54,1,54,27,27,50,50,0,0,0,0,50,53,27,26,50.9,1,0,1,0,0.02
211,9,"Beno Udrih","Miami Heat",36,30,25.9,30,1,30,10,20,33.3,50,0,0,0,0,33.3,3,0,3,0,27,10,17,37,0.9
211,22,"Steve Blake","Detroit Pistons",62,103,49,103,1,103,35,68,34,49.5,0,1,0.01,1,34,10,3,7,30,93,32,61,34.4,0.9
211,9,"Ramon Sessions","Washington Wizards",82,102,57.6,102,1,102,35,67,34.3,50,0,0,0,0,34.3,10,3,7,30,92,32,60,34.8,0.9
211,9,"Jared Cunningham","Cleveland Cavaliers",40,30,65.2,30,1,30,10,20,33.3,50,0,0,0,0,33.3,3,0,3,0,27,10,17,37,0.9
211,6,"Sean Kilpatrick","Denver Nuggets",8,12,70.6,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
211,3,"Marco Belinelli","Sacramento Kings",68,388,70.4,388,1,387,150,237,38.8,49,0,2.6,0.03,2.6,38.9,148,71,77,48,239,79,160,33.1,0.62
211,11,"Tyler Ennis","Milwaukee Bucks",46,32,40.5,32,1,32,11,21,34.4,50,0,0,0,0,34.4,2,1,1,50,30,10,20,33.3,0.94
211,1,"Chris McCullough","Brooklyn Nets",24,49,76.6,49,1,49,18,31,36.7,50,0,0,0,0,36.7,16,5,11,31.3,33,13,20,39.4,0.67
211,37,"Metta World Peace","Los Angeles Lakers",35,70,64.8,70,1,70,24,46,34.3,50,0,0,0,0,34.3,2,2,0,100,68,22,46,32.4,0.97
211,4,"Ish Smith","New Orleans Pelicans",27,18,17.5,18,1,18,6,12,33.3,50,0,0,0,0,33.3,0,0,0,,18,6,12,33.3,1
211,4,"Luis Scola","Toronto Raptors",87,266,88.4,266,1,266,99,167,37.2,50,0,0,0,0,37.2,86,31,55,36,180,68,112,37.8,0.68
223,32,"Karl-Anthony Towns","Minnesota Timberwolves",82,322,70.8,320,0.994,322,148,174,46,49.7,0,0,0,0,46,251,124,127,49.4,71,24,47,33.8,0.22
224,15,"Al Horford","Atlanta Hawks",92,531,91.9,527,0.992,531,214,317,40.3,49.6,0,0,0,0,40.3,254,115,139,45.3,277,99,178,35.7,0.52
224,0,"Spencer Hawes","Charlotte Hornets",62,122,83.6,121,0.992,122,42,80,34.4,49.6,0,0,0,0,34.4,21,5,16,23.8,101,37,64,36.6,0.83
226,44,"Frank Kaminsky","Charlotte Hornets",88,225,85.2,223,0.991,225,76,149,33.8,49.6,0,0,0,0,33.8,12,5,7,41.7,213,71,142,33.3,0.95
227,9,"Serge Ibaka","Oklahoma City Thunder",96,602,88.8,596,0.99,602,253,349,42,49.5,0,0,0,0,42,352,163,189,46.3,250,90,160,36,0.42
228,8,"Mario Hezonja","Orlando Magic",79,187,61.3,185,0.989,187,65,122,34.8,49.5,0,0,0,0,34.8,35,10,25,28.6,152,55,97,36.2,0.81
228,33,"Boris Diaw","San Antonio Spurs",85,92,74.2,91,0.989,92,34,58,37,49.5,0,0,0,0,37,23,11,12,47.8,69,23,46,33.3,0.75
230,0,"Emmanuel Mudiay","Denver Nuggets",68,156,28.5,154,0.987,156,53,103,34,49,0,0.6,0.01,0.6,34,12,6,6,50,144,47,97,32.6,0.92
230,99,"Jae Crowder","Boston Celtics",79,389,67.9,384,0.987,389,135,254,34.7,49.4,0,0.3,0,0.3,34.7,53,21,32,39.6,336,114,222,33.9,0.86
232,20,"Donatas Motiejunas","Houston Rockets",42,67,84.8,66,0.985,67,24,43,35.8,49.3,0,0,0,0,35.8,7,6,1,85.7,60,18,42,30,0.9
232,3,"James Johnson","Toronto Raptors",67,67,65,66,0.985,67,22,45,32.8,49.3,0,0,0,0,32.8,1,0,1,0,66,22,44,33.3,0.99
234,22,"Andrew  Wiggins","Minnesota Timberwolves",81,184,29.4,181,0.984,184,68,116,37,49.2,0,0,0,0,37,53,23,30,43.4,131,45,86,34.4,0.71
235,7,"Jeremy Lin","Charlotte Hornets",85,179,38.1,176,0.983,178,59,119,33.1,48.6,0,1.1,0.02,1.1,33.5,14,4,10,28.6,164,55,109,33.5,0.92
235,2,"Langston Galloway","New York Knicks",82,230,59.1,226,0.983,230,81,149,35.2,49.1,0,0,0,0,35.2,44,17,27,38.6,186,64,122,34.4,0.81
237,33,"Dante Cunningham","New Orleans Pelicans",80,215,83.7,211,0.981,215,78,137,36.3,49.1,0,0,0,0,36.3,42,23,19,54.8,173,55,118,31.8,0.8
237,1,"Derrick Rose","Chicago Bulls",66,106,21.9,104,0.981,106,35,71,33,49.1,0,0,0,0,33,4,1,3,25,102,34,68,33.3,0.96
239,24,"Kobe Bryant","Los Angeles Lakers",66,271,33.4,265,0.978,270,92,178,34.1,48.3,0,1.5,0.02,1.5,34.3,36,15,21,41.7,234,77,157,32.9,0.87
240,6,"Cory Joseph","Toronto Raptors",100,123,35,120,0.976,123,42,81,34.1,48.8,0,0,0,0,34.1,11,6,5,54.5,112,36,76,32.1,0.91
240,8,"Jarell Eddie","Washington Wizards",27,41,71.9,40,0.976,41,14,27,34.1,48.8,0,0,0,0,34.1,4,2,2,50,37,12,25,32.4,0.9
242,3,"OJ Mayo","Milwaukee Bucks",41,158,66.1,154,0.975,158,55,103,34.8,48.7,0,0,0,0,34.8,26,11,15,42.3,132,44,88,33.3,0.84
243,31,"Mike Muscala","Atlanta Hawks",68,76,95,74,0.974,76,30,46,39.5,48.7,0,0,0,0,39.5,32,16,16,50,44,14,30,31.8,0.58
243,5,"Josh Smith","Houston Rockets",27,76,71,74,0.974,76,25,51,32.9,48.7,0,0,0,0,32.9,2,1,1,50,74,24,50,32.4,0.97
245,23,"Anthony Davis","New Orleans Pelicans",61,297,63.1,289,0.973,297,128,169,43.1,48.7,0,0,0,0,43.1,196,95,101,48.5,101,33,68,32.7,0.34
246,0,"Nick Young","Los Angeles Lakers",54,154,44.3,149,0.968,154,51,103,33.1,48.4,0,0.6,0.01,0.6,33.1,7,4,3,57.1,147,47,100,32,0.95
247,14,"Gerald Green","Miami Heat",81,270,56.6,261,0.967,269,92,177,34.2,47.8,0,0.7,0.01,0.7,34.4,49,19,30,38.8,220,73,147,33.2,0.82
248,22,"Matt Barnes","Memphis Grizzlies",80,351,78.3,339,0.966,351,115,236,32.8,48.3,0,0,0,0,32.8,26,6,20,23.1,325,109,216,33.5,0.93
249,7,"Brandon Jennings","Detroit Pistons",23,28,29.2,27,0.964,28,9,19,32.1,48.2,0,0,0,0,32.1,1,0,1,0,27,9,18,33.3,0.96
249,15,"DeMarcus Cousins","Sacramento Kings",65,303,68.7,292,0.964,301,110,191,36.5,47.7,0,0.7,0.02,0.7,37,108,43,65,39.8,193,67,126,34.7,0.64
249,9,"Ricky Rubio","Minnesota Timberwolves",76,192,44.2,185,0.964,191,64,127,33.5,47.9,0,0.5,0.02,0.5,33.9,28,9,19,32.1,163,55,108,33.7,0.85
252,5,"Kentavious Caldwell-Pope","Detroit Pistons",80,322,46.5,310,0.963,322,108,214,33.5,48,0,0.3,0,0.3,33.5,38,15,23,39.5,284,93,191,32.7,0.88
253,1,"Kyle  Anderson","San Antonio Spurs",88,51,30.7,49,0.961,51,18,33,35.3,48,0,0,0,0,35.3,15,5,10,33.3,36,13,23,36.1,0.71
254,3,"Dwyane Wade","Miami Heat",88,73,11.9,70,0.959,73,32,41,43.8,47.9,0,0,0,0,43.8,54,26,28,48.1,19,6,13,31.6,0.26
255,14,"Jason Smith","Orlando Magic",76,357,89.3,342,0.958,357,169,188,47.3,47.9,0,0.3,0,0.3,47.3,343,165,178,48.1,14,4,10,28.6,0.04
255,33,"Wesley Johnson","Los Angeles Clippers",86,355,81.8,340,0.958,355,119,236,33.5,47.9,0,0.3,0,0.3,33.5,52,17,35,32.7,303,102,201,33.7,0.85
255,23,"LeBron James","Cleveland Cavaliers",97,165,23.1,158,0.958,165,56,109,33.9,47.9,0,0,0,0,33.9,30,10,20,33.3,135,46,89,34.1,0.82
258,0,"Shane Larkin","Brooklyn Nets",78,68,27.2,65,0.956,68,22,46,32.4,47.1,0,1.5,0.01,1.5,32.4,11,2,9,18.2,57,20,37,35.1,0.84
259,5,"Bobby Portis","Chicago Bulls",62,112,57.4,107,0.955,112,46,66,41.1,47.8,0,0,0,0,41.1,68,31,37,45.6,44,15,29,34.1,0.39
259,11,"Enes Kanter","Oklahoma City Thunder",100,111,78.2,106,0.955,111,47,64,42.3,47.7,0,0,0,0,42.3,79,35,44,44.3,32,12,20,37.5,0.29
259,15,"Marcus Thornton","Washington Wizards",14,44,59.5,42,0.955,44,14,30,31.8,47.7,0,0,0,0,31.8,2,0,2,0,42,14,28,33.3,0.95
259,1,"Lance Stephenson","Memphis Grizzlies",30,22,13.8,21,0.955,22,7,15,31.8,47.7,0,0,0,0,31.8,2,0,2,0,20,7,13,35,0.91
263,2,"Eric Bledsoe","Phoenix Suns",31,65,23.7,62,0.954,65,22,43,33.8,47.7,0,0,0,0,33.8,12,4,8,33.3,53,18,35,34,0.82
264,10,"Tim Hardaway Jr.","Atlanta Hawks",60,141,67.8,134,0.95,141,45,96,31.9,46.8,0,1.4,0.01,1.4,31.9,12,3,9,25,129,42,87,32.6,0.91
265,6,"Cristiano Felicio","Chicago Bulls",31,19,86.4,18,0.947,19,9,10,47.4,47.4,0,0,0,0,47.4,16,9,7,56.3,3,0,3,0,0.16
266,19,"PJ Hairston","Charlotte Hornets",48,168,84.4,159,0.946,168,53,115,31.5,47.3,0,0,0,0,31.5,3,0,3,0,165,53,112,32.1,0.98
267,3,"Ray McCallum","San Antonio Spurs",31,18,43.9,17,0.944,18,6,12,33.3,47.2,0,0,0,0,33.3,2,1,1,50,16,5,11,31.3,0.89
267,23,"Derrick Williams","New York Knicks",80,161,59.2,152,0.944,161,57,104,35.4,46.9,0,0.6,0.01,0.6,35.4,39,20,19,51.3,122,37,85,30.3,0.76
269,10,"Sergey Karasev","Brooklyn Nets",40,35,64.8,33,0.943,35,11,24,31.4,47.1,0,0,0,0,31.4,1,0,1,0,34,11,23,32.4,0.97
270,21,"Andre Roberson","Oklahoma City Thunder",88,137,94.5,129,0.942,137,43,94,31.4,47.1,0,0,0,0,31.4,1,0,1,0,136,43,93,31.6,0.99
271,8,"Bismack Biyombo","Toronto Raptors",102,17,58.6,16,0.941,17,8,9,47.1,47.1,0,0,0,0,47.1,17,8,9,47.1,0,0,0,,0
271,14,"Henry Sims","Brooklyn Nets",14,17,81,16,0.941,17,8,9,47.1,47.1,0,0,0,0,47.1,17,8,9,47.1,0,0,0,,0
273,11,"Monta Ellis","Indiana Pacers",88,217,31.1,204,0.94,217,71,146,32.7,47,0,0,0,0,32.7,26,9,17,34.6,191,62,129,32.5,0.88
273,9,"Nikola Vucevic","Orlando Magic",65,267,73.8,251,0.94,267,125,142,46.8,47,0,0,0,0,46.8,260,124,136,47.7,7,1,6,14.3,0.03
275,12,"T.J. McConnell","Philadelphia 76ers",81,66,19.7,62,0.939,66,22,44,33.3,47,0,0,0,0,33.3,6,4,2,66.7,60,18,42,30,0.91
276,0,"Russell Westbrook","Oklahoma City Thunder",98,124,13.6,116,0.935,124,40,84,32.3,46.8,0,0,0,0,32.3,7,4,3,57.1,117,36,81,30.8,0.94
277,4,"Paul Millsap","Atlanta Hawks",91,313,71,292,0.933,313,107,206,34.2,46.6,0,0,0,0,34.2,65,29,36,44.6,248,78,170,31.5,0.79
278,12,"Tobias Harris","Orlando Magic",49,160,70.2,149,0.931,160,52,108,32.5,46.3,0,0.6,0.01,0.6,32.5,19,8,11,42.1,141,44,97,31.2,0.88
279,5,"Gorgui Dieng","Minnesota Timberwolves",82,140,69.7,130,0.929,140,62,78,44.3,46.4,0,0,0,0,44.3,122,56,66,45.9,18,6,12,33.3,0.13
279,22,"Taj Gibson","Chicago Bulls",73,56,74.7,52,0.929,56,26,30,46.4,46.4,0,0,0,0,46.4,55,26,29,47.3,1,0,1,0,0.02
279,15,"Kyle Singler","Oklahoma City Thunder",74,112,79.4,104,0.929,112,37,75,33,46.4,0,0,0,0,33,17,7,10,41.2,95,30,65,31.6,0.85
282,17,"Jonas Valanciunas","Toronto Raptors",72,39,67.2,36,0.923,39,18,21,46.2,46.2,0,0,0,0,46.2,39,18,21,46.2,0,0,0,,0
283,28,"RJ Hunter","Boston Celtics",41,64,74.4,59,0.922,64,21,43,32.8,46.1,0,0,0,0,32.8,4,4,0,100,60,17,43,28.3,0.94
284,34,"Paul Pierce","Los Angeles Clippers",73,240,70.2,221,0.921,240,75,165,31.3,46,0,0,0,0,31.3,9,4,5,44.4,231,71,160,30.7,0.96
285,8,"Michael Beasley","Houston Rockets",25,25,22.9,23,0.92,25,9,16,36,46,0,0,0,0,36,14,4,10,28.6,11,5,6,45.5,0.44
285,3,"Jeremy Lamb","Charlotte Hornets",69,162,55.3,149,0.92,162,55,107,34,46,0,0,0,0,34,35,16,19,45.7,127,39,88,30.7,0.78
287,22,"Markel Brown","Brooklyn Nets",63,115,55.3,105,0.913,115,37,78,32.2,45.7,0,0,0,0,32.2,16,6,10,37.5,99,31,68,31.3,0.86
288,5,"Michael Carter-Williams","Milwaukee Bucks",54,57,29.2,52,0.912,57,20,37,35.1,45.6,0,0,0,0,35.1,14,8,6,57.1,43,12,31,27.9,0.75
288,33,"Marc Gasol","Memphis Grizzlies",52,193,79.1,176,0.912,193,87,106,45.1,45.6,0,0,0,0,45.1,191,85,106,44.5,2,2,0,100,0.01
290,6,"Axel Toupane","Denver Nuggets",21,45,88.2,41,0.911,45,14,31,31.1,45.6,0,0,0,0,31.1,6,1,5,16.7,39,13,26,33.3,0.87
291,2,"Raymond Felton","Dallas Mavericks",85,160,37.4,145,0.906,160,50,110,31.3,45.3,0,0,0,0,31.3,14,5,9,35.7,146,45,101,30.8,0.91
292,6,"Randy Foye","Oklahoma City Thunder",43,94,65.7,85,0.904,94,29,65,30.9,45.2,0,0,0,0,30.9,6,2,4,33.3,88,27,61,30.7,0.94
293,9,"JaKarr Sampson","Denver Nuggets",26,31,77.5,28,0.903,31,10,21,32.3,45.2,0,0,0,0,32.3,3,2,1,66.7,28,8,20,28.6,0.9
294,4,"Jordan Farmar","Memphis Grizzlies",16,30,33.3,27,0.9,30,9,21,30,45,0,0,0,0,30,0,0,0,,30,9,21,30,1
295,2,"Elfrid Payton","Orlando Magic",73,97,35.3,87,0.897,97,30,67,30.9,44.8,0,0,0,0,30.9,17,3,14,17.6,80,27,53,33.8,0.82
296,10,"Chase Budinger","Indiana Pacers",49,76,75.2,68,0.895,75,23,52,30.7,43.3,0,1.3,0.04,1.3,31.6,7,4,3,57.1,68,19,49,27.9,0.91
297,20,"Rashad Vaughn","Milwaukee Bucks",70,155,78.3,138,0.89,155,48,107,31,44.5,0,0,0,0,31,14,6,8,42.9,141,42,99,29.8,0.91
298,21,"Jeremy Evans","Dallas Mavericks",30,18,90,16,0.889,18,6,12,33.3,44.4,0,0,0,0,33.3,3,2,1,66.7,15,4,11,26.7,0.83
298,12,"LaMarcus Aldridge","San Antonio Spurs",84,342,72.8,304,0.889,342,151,191,44.2,44.4,0,0,0,0,44.2,325,149,176,45.8,17,2,15,11.8,0.05
298,11,"Markieff Morris","Phoenix Suns",37,108,56.5,96,0.889,108,37,71,34.3,44.4,0,0,0,0,34.3,41,15,26,36.6,67,22,45,32.8,0.62
301,32,"Jeff Green","Memphis Grizzlies",53,128,53.1,113,0.883,128,40,88,31.3,44.1,0,0,0,0,31.3,22,7,15,31.8,106,33,73,31.1,0.83
302,4,"Maurice  Harkless","Portland Trail Blazers",89,176,83.8,155,0.881,176,52,124,29.5,44,0,0,0,0,29.5,3,1,2,33.3,173,51,122,29.5,0.98
303,35,"Christian Wood","Philadelphia 76ers",17,16,88.9,14,0.875,16,5,11,31.3,43.8,0,0,0,0,31.3,6,1,5,16.7,10,4,6,40,0.63
303,32,"KJ McDaniels","Houston Rockets",41,24,64.9,21,0.875,24,7,17,29.2,43.8,0,0,0,0,29.2,0,0,0,,24,7,17,29.2,1
305,10,"DeMar DeRozan","Toronto Raptors",98,230,23.7,201,0.874,230,79,151,34.3,43.7,0,0,0,0,34.3,118,36,82,30.5,112,43,69,38.4,0.49
306,13,"Jerian Grant","New York Knicks",76,71,35.7,62,0.873,71,22,49,31,43.7,0,0,0,0,31,12,4,8,33.3,59,18,41,30.5,0.83
306,17,"Roy Hibbert","Los Angeles Lakers",81,110,84,96,0.873,110,48,62,43.6,43.6,0,0,0,0,43.6,110,48,62,43.6,0,0,0,,0
308,3,"Anthony Brown","Los Angeles Lakers",29,70,70.7,61,0.871,70,21,49,30,43.6,0,1.4,0.01,1.4,30,7,2,5,28.6,63,19,44,30.2,0.9
309,9,"Kyle O'Quinn","New York Knicks",65,89,76.7,77,0.865,89,36,53,40.4,43.3,0,0,0,0,40.4,68,31,37,45.6,21,5,16,23.8,0.24
309,5,"Amare Stoudemire","Miami Heat",61,37,88.1,32,0.865,37,16,21,43.2,43.2,0,0,0,0,43.2,37,16,21,43.2,0,0,0,,0
311,1,"Justin Anderson","Dallas Mavericks",60,88,67.2,76,0.864,88,26,62,29.5,43.2,0,0,0,0,29.5,7,2,5,28.6,81,24,57,29.6,0.92
311,43,"Kris Humphries","Atlanta Hawks",25,66,89.2,57,0.864,66,22,44,33.3,43.2,0,0,0,0,33.3,25,9,16,36,41,13,28,31.7,0.62
311,1,"Jason Thompson","Toronto Raptors",29,22,84.6,19,0.864,22,7,15,31.8,43.2,0,0,0,0,31.8,6,2,4,33.3,16,5,11,31.3,0.73
314,12,"Tayshaun Prince","Minnesota Timberwolves",77,123,79.4,106,0.862,123,51,72,41.5,43.1,0,0,0,0,41.5,101,47,54,46.5,22,4,18,18.2,0.18
315,2,"Jarrett Jack","Brooklyn Nets",32,71,29.5,61,0.859,71,22,49,31,43,0,0,0,0,31,14,5,9,35.7,57,17,40,29.8,0.8
315,23,"Chris Johnson","Utah Jazz",70,92,71.3,79,0.859,92,27,65,29.3,42.9,0,0,0,0,29.3,4,2,2,50,88,25,63,28.4,0.96
