sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
159,16,"Cedi Osman","Cleveland Cavaliers",65,251,70.3,288,1.147,251,96,155,38.2,57.4,0,0,0,0,38.2,3,0,3,0,248,96,152,38.7,0.99
159,24,"Dillon Brooks","Memphis Grizzlies",74,293,42.3,336,1.147,293,112,181,38.2,57,0,1,0.01,1,38.2,8,2,6,25,285,110,175,38.6,0.97
159,6,"Troy Brown Jr.","Washington Wizards",69,150,50,172,1.147,150,58,92,38.7,57.3,0,0,0,0,38.7,7,2,5,28.6,143,56,87,39.2,0.95
162,32,"Jeff Green","Houston Rockets",30,117,86.7,134,1.145,117,45,72,38.5,57.3,0,0,0,0,38.5,1,1,0,100,116,44,72,37.9,0.99
163,41,"Trey Lyles","San Antonio Spurs",63,160,76.9,183,1.144,159,60,99,37.7,56.3,0,1.3,0.03,1.3,38.1,3,1,2,33.3,156,59,97,37.8,0.98
164,3,"OG Anunoby","Toronto Raptors",80,238,82.9,272,1.143,238,91,147,38.2,57.1,0,0,0,0,38.2,1,1,0,100,237,90,147,38,1
164,33,"Zach Collins","Portland Trail Blazers",12,21,91.3,24,1.143,21,8,13,38.1,57.1,0,0,0,0,38.1,1,0,1,0,20,8,12,40,0.95
166,5,"Gorgui Dieng","Minnesota Timberwolves",46,128,80,146,1.141,128,51,77,39.8,57,0,0,0,0,39.8,16,7,9,43.8,112,44,68,39.3,0.88
167,20,"Brandon Knight","Detroit Pistons",9,29,43.3,33,1.138,29,11,18,37.9,56.9,0,0,0,0,37.9,0,0,0,,29,11,18,37.9,1
168,11,"Monte Morris","Denver Nuggets",92,153,38.3,174,1.137,152,58,94,38.2,56.6,0,1.3,0.03,1.3,38.6,6,2,4,33.3,146,56,90,38.4,0.96
169,9,"Timothe Luwawu-Cabarrot","Brooklyn Nets",52,184,84.4,209,1.136,184,70,114,38,56.8,0,0,0,0,38,1,1,0,100,183,69,114,37.7,0.99
170,33,"Mike Muscala","Oklahoma City Thunder",49,148,96.1,168,1.135,148,57,91,38.5,56.8,0,0,0,0,38.5,8,3,5,37.5,140,54,86,38.6,0.95
171,40,"Glenn Robinson III","Philadelphia 76ers",14,30,63.8,34,1.133,30,12,18,40,55,0,3.3,0.03,3.3,40,5,3,2,60,25,9,16,36,0.83
171,17,"Tony Snell","Detroit Pistons",59,240,84.5,272,1.133,240,92,148,38.3,56.7,0,0,0,0,38.3,9,4,5,44.4,231,88,143,38.1,0.96
171,55,"Delon Wright","Dallas Mavericks",77,90,60,102,1.133,90,34,56,37.8,56.7,0,0,0,0,37.8,0,0,0,,90,34,56,37.8,1
174,17,"Isaac Bonga","Washington Wizards",66,68,87.2,77,1.132,68,26,42,38.2,56.6,0,0,0,0,38.2,2,1,1,50,66,25,41,37.9,0.97
174,7,"Ersan Ilyasova","Milwaukee Bucks",66,121,72.5,137,1.132,121,47,74,38.8,55.8,0,1.7,0.02,1.7,38.8,10,6,4,60,111,41,70,36.9,0.92
176,20,"Gordon Hayward","Boston Celtics",57,198,42.5,224,1.131,198,77,121,38.9,56.6,0,0,0,0,38.9,23,7,16,30.4,175,70,105,40,0.88
177,1,"Reggie Jackson","Detroit Pistons",14,46,46.9,52,1.13,46,17,29,37,55.4,0,2.2,0.02,2.2,37,1,0,1,0,45,17,28,37.8,0.98
177,20,"Alec Burks","Golden State Warriors",48,108,31.6,122,1.13,108,43,65,39.8,56.5,0,0,0,0,39.8,13,7,6,53.8,95,36,59,37.9,0.88
179,16,"James Johnson","Minnesota Timberwolves",14,24,47.1,27,1.125,24,9,15,37.5,56.3,0,0,0,0,37.5,0,0,0,,24,9,15,37.5,1
179,2,"Wayne Ellington","New York Knicks",36,104,64.2,117,1.125,104,39,65,37.5,56.3,0,0,0,0,37.5,5,0,5,0,99,39,60,39.4,0.95
179,9,"Serge Ibaka","Toronto Raptors",66,320,90.4,360,1.125,319,132,187,41.4,56,0,0.3,0.01,0.3,41.6,93,39,54,41.9,226,93,133,41.2,0.71
179,6,"Jalen McDaniels","Charlotte Hornets",16,24,80,27,1.125,24,9,15,37.5,56.3,0,0,0,0,37.5,0,0,0,,24,9,15,37.5,1
183,10,"Darius Garland","Cleveland Cavaliers",59,153,37.5,172,1.124,153,58,95,37.9,56.2,0,0,0,0,37.9,6,2,4,33.3,147,56,91,38.1,0.96
183,4,"Omari Spellman","Golden State Warriors",49,121,84,136,1.124,121,47,74,38.8,56.2,0,0,0,0,38.8,15,5,10,33.3,106,42,64,39.6,0.88
185,18,"Marco Belinelli","San Antonio Spurs",57,138,51.7,155,1.123,138,54,84,39.1,55.4,0,2.2,0.02,2.2,39.1,17,9,8,52.9,121,45,76,37.2,0.88
186,33,"Robert Covington","Houston Rockets",34,223,93.3,250,1.121,223,83,140,37.2,55.6,0,0.9,0.01,0.9,37.2,2,1,1,50,221,82,139,37.1,0.99
187,10,"Dorian Finney-Smith","Dallas Mavericks",77,314,90.5,351,1.118,314,117,197,37.3,55.9,0,0,0,0,37.3,2,0,2,0,312,117,195,37.5,0.99
187,33,"Allen Crabbe","Atlanta Hawks",28,85,75.9,95,1.118,84,31,53,36.9,54.8,0,2.4,0.05,2.4,37.6,1,1,0,100,83,30,53,36.1,0.99
189,34,"Giannis Antetokounmpo","Milwaukee Bucks",72,78,17.5,87,1.115,78,32,46,41,55.8,0,0,0,0,41,13,9,4,69.2,65,23,42,35.4,0.83
190,24,"Kent Bazemore","Portland Trail Blazers",43,132,58.7,147,1.114,132,49,83,37.1,55.7,0,0,0,0,37.1,0,0,0,,132,49,83,37.1,1
191,1,"Mike Scott","Philadelphia 76ers",72,222,90.2,247,1.113,221,83,138,37.6,55.4,0,0.5,0.01,0.5,37.8,8,4,4,50,213,79,134,37.1,0.96
192,20,"Josh Jackson","Memphis Grizzlies",22,54,66.7,60,1.111,54,20,34,37,55.6,0,1.9,0.02,1.9,37,0,0,0,,54,20,34,37,1
192,40,"Harrison Barnes","Sacramento Kings",72,216,66.7,240,1.111,216,80,136,37,55.6,0,0,0,0,37,2,0,2,0,214,80,134,37.4,0.99
194,26,"Spencer Dinwiddie","Brooklyn Nets",64,145,30,161,1.11,145,54,91,37.2,55.5,0,0,0,0,37.2,3,1,2,33.3,142,53,89,37.3,0.98
194,21,"Damyean Dotson","New York Knicks",48,118,50,131,1.11,118,45,73,38.1,55.5,0,0,0,0,38.1,11,4,7,36.4,107,41,66,38.3,0.91
196,13,"Thomas Bryant","Washington Wizards",46,129,78.2,143,1.109,129,54,75,41.9,55.4,0,0,0,0,41.9,45,19,26,42.2,84,35,49,41.7,0.65
197,25,"P.J. Washington","Charlotte Hornets",58,216,88.9,239,1.106,216,80,136,37,55.3,0,0,0,0,37,2,1,1,50,214,79,135,36.9,0.99
198,0,"Coby White","Chicago Bulls",65,254,51.1,280,1.102,252,92,160,36.5,54.2,0,1.2,0.03,1.2,37,8,3,5,37.5,244,89,155,36.5,0.97
199,12,"Tobias Harris","Philadelphia 76ers",76,286,45.7,315,1.101,286,107,179,37.4,55.1,0,0,0,0,37.4,14,6,8,42.9,272,101,171,37.1,0.95
199,4,"Danuel House","Houston Rockets",72,337,78.9,371,1.101,335,122,213,36.4,54.6,0,0.6,0.02,0.6,36.8,1,0,1,0,334,122,212,36.5,1
199,9,"Jerami Grant","Denver Nuggets",90,347,81.1,382,1.101,346,129,217,37.3,55.1,0.3,0.6,0.01,0.6,37.2,13,6,7,46.2,333,123,210,36.9,0.96
202,21,"Thaddeus Young","Chicago Bulls",64,201,83.8,221,1.1,201,74,127,36.8,55,0,0,0,0,36.8,1,1,0,100,200,73,127,36.5,1
203,31,"Terrence Ross","Orlando Magic",74,436,58.8,479,1.099,436,166,270,38.1,54.5,0,2.1,0.02,2.1,38.1,56,23,33,41.1,380,143,237,37.6,0.87
203,44,"Solomon Hill","Memphis Grizzlies",48,142,84,156,1.099,142,53,89,37.3,54.9,0,0,0,0,37.3,6,3,3,50,136,50,86,36.8,0.96
205,23,"Lou Williams","Los Angeles Clippers",78,173,26.7,190,1.098,173,65,108,37.6,54.9,0,0,0,0,37.6,10,5,5,50,163,60,103,36.8,0.94
206,4,"Rajon Rondo","Los Angeles Lakers",64,103,45.4,113,1.097,103,38,65,36.9,54.9,0,0,0,0,36.9,2,1,1,50,101,37,64,36.6,0.98
207,0,"Trevor Ariza","Sacramento Kings",32,104,82.5,114,1.096,104,38,66,36.5,54.8,0,0,0,0,36.5,0,0,0,,104,38,66,36.5,1
207,11,"Maurice Harkless","Los Angeles Clippers",50,73,92.4,80,1.096,73,27,46,37,54.8,0,0,0,0,37,4,1,3,25,69,26,43,37.7,0.95
209,43,"Pascal Siakam","Toronto Raptors",71,262,45.5,287,1.095,262,100,162,38.2,54.8,0,0,0,0,38.2,21,13,8,61.9,241,87,154,36.1,0.92
210,23,"Marko Guduric","Memphis Grizzlies",44,54,52.4,59,1.093,54,20,34,37,54.6,0,0,0,0,37,3,1,2,33.3,51,19,32,37.3,0.94
211,12,"LaMarcus Aldridge","San Antonio Spurs",53,282,77.3,308,1.092,281,125,156,44.5,54.1,0,0.7,0.01,0.7,44.7,140,71,69,50.7,141,54,87,38.3,0.5
212,5,"Talen Horton-Tucker","Los Angeles Lakers",8,11,52.4,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
212,20,"Alec Burks","Philadelphia 76ers",22,44,32.1,48,1.091,44,16,28,36.4,54.5,0,0,0,0,36.4,0,0,0,,44,16,28,36.4,1
212,11,"James Ennis III","Philadelphia 76ers",49,99,83.2,108,1.091,99,36,63,36.4,54.5,0,2,0.02,2,36.4,0,0,0,,99,36,63,36.4,1
212,95,"Juan Toscano-Anderson","Golden State Warriors",13,22,84.6,24,1.091,22,8,14,36.4,54.5,0,0,0,0,36.4,0,0,0,,22,8,14,36.4,1
212,13,"Khyri Thomas","Detroit Pistons",8,11,68.8,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
212,14,"Louis King","Detroit Pistons",10,11,84.6,12,1.091,11,4,7,36.4,54.5,0,0,0,0,36.4,0,0,0,,11,4,7,36.4,1
218,22,"Matisse Thybulle","Philadelphia 76ers",69,155,89.1,169,1.09,155,56,99,36.1,54.2,0,0.6,0.01,0.6,36.1,5,0,5,0,150,56,94,37.3,0.97
218,6,"Kristaps Porzingis","Dallas Mavericks",61,410,73.9,447,1.09,410,154,256,37.6,54.4,0,0.2,0,0.2,37.6,30,16,14,53.3,380,138,242,36.3,0.93
220,7,"Goran Dragic","Miami Heat",76,270,44,294,1.089,270,99,171,36.7,54.4,0,0.4,0,0.4,36.7,6,3,3,50,264,96,168,36.4,0.98
220,6,"Bruce Brown","Detroit Pistons",58,90,84.1,98,1.089,90,33,57,36.7,54.4,0,0,0,0,36.7,1,1,0,100,89,32,57,36,0.99
222,22,"Patrick McCaw","Toronto Raptors",38,68,77.3,74,1.088,68,26,42,38.2,54.4,0,0,0,0,38.2,5,4,1,80,63,22,41,34.9,0.93
222,17,"PJ Tucker","Houston Rockets",84,364,95.8,396,1.088,364,134,230,36.8,54.4,0,0,0,0,36.8,10,6,4,60,354,128,226,36.2,0.97
224,10,"Jake Layman","Minnesota Timberwolves",23,58,65.9,63,1.086,58,22,36,37.9,54.3,0,0,0,0,37.9,8,3,5,37.5,50,19,31,38,0.86
225,14,"Ish Smith","Washington Wizards",68,118,27.8,128,1.085,118,43,75,36.4,54.2,0,0,0,0,36.4,2,1,1,50,116,42,74,36.2,0.98
226,28,"Andre Iguodala","Miami Heat",42,75,72.8,81,1.08,75,27,48,36,54,0,0,0,0,36,1,0,1,0,74,27,47,36.5,0.99
226,22,"Larry Nance Jr","Cleveland Cavaliers",56,163,81.9,176,1.08,163,61,102,37.4,54,0,0,0,0,37.4,14,7,7,50,149,54,95,36.2,0.91
226,12,"Gary Clark","Orlando Magic",29,88,92.6,95,1.08,88,32,56,36.4,54,0,0,0,0,36.4,1,1,0,100,87,31,56,35.6,0.99
229,7,"Thon Maker","Detroit Pistons",60,63,81.8,68,1.079,63,24,39,38.1,54,0,0,0,0,38.1,5,4,1,80,58,20,38,34.5,0.92
229,14,"Danny Green","Los Angeles Lakers",89,382,77.8,412,1.079,382,137,245,35.9,53.7,0,0.5,0.01,0.5,35.9,7,1,6,14.3,375,136,239,36.3,0.98
231,42,"Maxi Kleber","Dallas Mavericks",80,345,95.3,372,1.078,345,125,220,36.2,53.9,0,0,0,0,36.2,5,3,2,60,340,122,218,35.9,0.99
231,20,"Marvin Williams","Milwaukee Bucks",27,64,97,69,1.078,64,24,40,37.5,53.9,0,0,0,0,37.5,3,3,0,100,61,21,40,34.4,0.95
233,3,"Bradley Beal","Washington Wizards",57,259,32.9,279,1.077,257,94,163,36.6,53.7,0,0.8,0.02,0.8,37.1,17,6,11,35.3,240,88,152,36.7,0.93
233,45,"Courtney Lee","Dallas Mavericks",24,39,65,42,1.077,39,14,25,35.9,53.8,0,0,0,0,35.9,1,0,1,0,38,14,24,36.8,0.97
235,37,"Semi Ojeleye","Boston Celtics",82,145,87.3,156,1.076,145,53,92,36.6,53.8,0,0,0,0,36.6,6,3,3,50,139,50,89,36,0.96
236,2,"Taurean Prince","Brooklyn Nets",64,321,61.4,345,1.075,320,114,206,35.6,53.4,0,0.3,0.01,0.3,35.8,2,0,2,0,318,114,204,35.8,0.99
237,0,"Jordan Clarkson","Utah Jazz",49,180,46.9,193,1.072,180,65,115,36.1,53.6,0,0,0,0,36.1,5,2,3,40,175,63,112,36,0.97
238,7,"Malcolm Brogdon","Indiana Pacers",58,84,19.7,90,1.071,84,30,54,35.7,53.6,0,0,0,0,35.7,2,0,2,0,82,30,52,36.6,0.98
238,22,"Caris LeVert","Brooklyn Nets",49,85,20.5,91,1.071,85,30,55,35.3,52.9,0,1.2,0.01,1.2,35.3,0,0,0,,85,30,55,35.3,1
240,7,"Kyle Lowry","Toronto Raptors",69,229,35.7,245,1.07,229,81,148,35.4,53.1,0,0.9,0.01,0.9,35.4,3,0,3,0,226,81,145,35.8,0.99
241,15,"Emmanuel Mudiay","Utah Jazz",57,59,29.1,63,1.068,59,21,38,35.6,53.4,0,0,0,0,35.6,0,0,0,,59,21,38,35.6,1
242,7,"Dwayne Bacon","Charlotte Hornets",39,45,40.2,48,1.067,45,16,29,35.6,53.3,0,0,0,0,35.6,0,0,0,,45,16,29,35.6,1
243,20,"Dario Saric","Phoenix Suns",66,252,91.6,268,1.063,252,94,158,37.3,53.2,0,0,0,0,37.3,23,14,9,60.9,229,80,149,34.9,0.91
244,0,"Donte DiVincenzo","Milwaukee Bucks",76,195,62.1,207,1.062,194,68,126,35.1,52.6,0,0.5,0.02,0.5,35.4,0,0,0,,194,68,126,35.1,1
245,55,"Darius Bazley","Oklahoma City Thunder",68,149,81,158,1.06,149,53,96,35.6,53,0,0,0,0,35.6,3,1,2,33.3,146,52,94,35.6,0.98
245,3,"Josh Hart","New Orleans Pelicans",65,300,80,318,1.06,300,106,194,35.3,53,0,0,0,0,35.3,3,0,3,0,297,106,191,35.7,0.99
247,0,"Jeff Teague","Minnesota Timberwolves",34,34,30.9,36,1.059,34,12,22,35.3,52.9,0,0,0,0,35.3,0,0,0,,34,12,22,35.3,1
248,22,"Andrew  Wiggins","Minnesota Timberwolves",43,154,39.2,163,1.058,154,54,100,35.1,52.6,0,0.6,0.01,0.6,35.1,1,0,1,0,153,54,99,35.3,0.99
249,15,"Nikola Jokic","Denver Nuggets",92,421,73,445,1.057,420,170,250,40.5,52.6,0,0.5,0.01,0.5,40.6,127,68,59,53.5,293,102,191,34.8,0.7
250,11,"Avery Bradley","Los Angeles Lakers",49,180,64.5,190,1.056,180,67,113,37.2,52.5,0,0.6,0.01,0.6,37.2,27,12,15,44.4,153,55,98,35.9,0.85
250,3,"Kelly Oubre Jr.","Phoenix Suns",56,252,60.4,266,1.056,252,90,162,35.7,52.4,0,0.8,0.01,0.8,35.7,10,6,4,60,242,84,158,34.7,0.96
252,23,"Sterling Brown","Milwaukee Bucks",53,94,59.5,99,1.053,94,33,61,35.1,52.7,0,0,0,0,35.1,1,0,1,0,93,33,60,35.5,0.99
252,13,"Enes Kanter","Boston Celtics",68,19,70.4,20,1.053,19,9,10,47.4,52.6,0,0,0,0,47.4,11,7,4,63.6,8,2,6,25,0.42
254,20,"Nicolo Melli","New Orleans Pelicans",60,200,86.2,210,1.05,200,71,129,35.5,52.3,0,0.5,0.01,0.5,35.5,7,4,3,57.1,193,67,126,34.7,0.97
255,21,"Hassan Whiteside","Portland Trail Blazers",73,42,50.6,44,1.048,42,20,22,47.6,52.4,0,0,0,0,47.6,35,16,19,45.7,7,4,3,57.1,0.17
256,0,"Rodions Kurucs","Brooklyn Nets",51,88,87.1,92,1.045,88,31,57,35.2,52.3,0,0,0,0,35.2,1,1,0,100,87,30,57,34.5,0.99
256,1,"Damion Lee","Golden State Warriors",49,221,68.2,231,1.045,220,77,143,35,51.8,0,0.5,0.01,0.5,35.3,18,3,15,16.7,202,74,128,36.6,0.92
258,22,"Andrew Wiggins","Golden State Warriors",12,46,47.9,48,1.043,46,16,30,34.8,52.2,0,0,0,0,34.8,1,0,1,0,45,16,29,35.6,0.98
259,25,"Mikal Bridges","Phoenix Suns",73,193,78.5,201,1.041,193,68,125,35.2,52.1,0,0,0,0,35.2,7,3,4,42.9,186,65,121,34.9,0.96
259,25,"Wesley Iwundu","Orlando Magic",57,74,51,77,1.041,74,26,48,35.1,52,0,1.4,0.01,1.4,35.1,4,1,3,25,70,25,45,35.7,0.95
261,33,"Robert Covington","Minnesota Timberwolves",48,279,84.8,290,1.039,278,96,182,34.5,51.3,0,1.4,0.02,1.4,34.8,6,3,3,50,272,93,179,34.2,0.98
261,22,"Cameron Reddish","Atlanta Hawks",58,204,62.6,212,1.039,204,71,133,34.8,52,0,0,0,0,34.8,8,1,7,12.5,196,70,126,35.7,0.96
263,45,"Denzel Valentine","Chicago Bulls",36,84,53.8,87,1.036,84,29,55,34.5,51.8,0,0,0,0,34.5,0,0,0,,84,29,55,34.5,1
264,0,"Kyle Kuzma","Los Angeles Lakers",82,291,63.7,300,1.031,291,101,190,34.7,51.5,0,0,0,0,34.7,14,3,11,21.4,277,98,179,35.4,0.95
265,46,"Aron Baynes","Phoenix Suns",42,169,93.9,174,1.03,169,58,111,34.3,51.5,0,0,0,0,34.3,1,0,1,0,168,58,110,34.5,0.99
266,25,"Reggie Bullock","New York Knicks",29,104,61.9,107,1.029,104,38,66,36.5,51.4,0,0,0,0,36.5,10,7,3,70,94,31,63,33,0.9
267,24,"Lauri Markkanen","Chicago Bulls",50,303,88.3,311,1.026,303,103,200,34,51,0,0.7,0.01,0.7,34,1,0,1,0,302,103,199,34.1,1
267,17,"Garrett Temple","Brooklyn Nets",66,304,63.7,312,1.026,304,104,200,34.2,51.3,0,0,0,0,34.2,1,0,1,0,303,104,199,34.3,1
269,9,"Nikola Vucevic","Orlando Magic",67,432,90.8,443,1.025,432,164,268,38,51.3,0,0,0,0,38,102,49,53,48,330,115,215,34.8,0.76
269,25,"Kendrick Nunn","Miami Heat",82,316,50.2,324,1.025,316,111,205,35.1,51.3,0,0,0,0,35.1,15,9,6,60,301,102,199,33.9,0.95
271,1,"Bobby Portis","New York Knicks",66,222,75.5,227,1.023,222,81,141,36.5,51.1,0,0,0,0,36.5,40,16,24,40,182,65,117,35.7,0.82
272,11,"Naz Reid","Minnesota Timberwolves",30,91,89.2,93,1.022,90,31,59,34.4,51.7,0,1.1,0.03,1.1,34.1,0,0,0,,90,31,59,34.4,1
272,22,"Jeff Green","Utah Jazz",30,91,81.3,93,1.022,91,31,60,34.1,51.1,0,0,0,0,34.1,1,0,1,0,90,31,59,34.4,0.99
272,3,"Anthony Davis","Los Angeles Lakers",83,325,58.9,332,1.022,325,120,205,36.9,50.5,0,1.5,0.02,1.5,36.9,74,32,42,43.2,251,88,163,35.1,0.77
275,6,"Gary Clark","Houston Rockets",18,50,94.3,51,1.02,50,17,33,34,51,0,0,0,0,34,0,0,0,,50,17,33,34,1
276,11,"Frank Ntilikina","New York Knicks",57,105,43.6,107,1.019,105,37,68,35.2,51,0,0,0,0,35.2,7,4,3,57.1,98,33,65,33.7,0.93
277,0,"Josh Richardson","Philadelphia 76ers",59,230,46,233,1.013,230,79,151,34.3,50.4,0,0.9,0.01,0.9,34.3,19,5,14,26.3,211,74,137,35.1,0.92
278,9,"RJ Barrett","New York Knicks",56,163,53.8,165,1.012,163,55,108,33.7,50.6,0,0,0,0,33.7,1,0,1,0,162,55,107,34,0.99
279,42,"Robin Lopez","Milwaukee Bucks",69,106,96.4,107,1.009,106,36,70,34,50.5,0,0,0,0,34,2,1,1,50,104,35,69,33.7,0.98
279,17,"Jonas Valanciunas","Memphis Grizzlies",71,112,77.2,113,1.009,112,40,72,35.7,50,0,0.9,0.01,0.9,35.7,18,8,10,44.4,94,32,62,34,0.84
279,11,"Mohamed Bamba","Orlando Magic",62,116,89.9,117,1.009,116,40,76,34.5,50.4,0,0,0,0,34.5,11,3,8,27.3,105,37,68,35.2,0.91
282,33,"Myles Turner","Indiana Pacers",66,294,87.5,295,1.003,294,103,191,35,50.2,0,0,0,0,35,39,14,25,35.9,255,89,166,34.9,0.87
282,42,"Al Horford","Philadelphia 76ers",71,341,86.5,342,1.003,341,124,217,36.4,50.1,0,0,0,0,36.4,68,30,38,44.1,273,94,179,34.4,0.8
284,7,"Amir Coffey","Los Angeles Clippers",21,15,50,15,1,15,5,10,33.3,50,0,0,0,0,33.3,0,0,0,,15,5,10,33.3,1
284,2,"Treveon Graham","Atlanta Hawks",22,36,90,36,1,36,12,24,33.3,50,0,0,0,0,33.3,1,0,1,0,35,12,23,34.3,0.97
284,31,"Chandler Parsons","Atlanta Hawks",5,12,80,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
284,0,"Jeremiah Martin","Brooklyn Nets",12,12,37.5,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
284,15,"Frank Jackson","New Orleans Pelicans",59,108,53.7,108,1,108,36,72,33.3,49.5,0,0.9,0.01,0.9,33.3,2,1,1,50,106,35,71,33,0.98
284,5,"Nicolas Batum","Charlotte Hornets",22,39,61.9,39,1,39,13,26,33.3,50,0,0,0,0,33.3,1,0,1,0,38,13,25,34.2,0.97
284,1,"Admiral Schofield","Washington Wizards",33,57,89.1,57,1,57,19,38,33.3,50,0,0,0,0,33.3,2,0,2,0,55,19,36,34.5,0.96
284,9,"T.J. McConnell","Indiana Pacers",74,19,8,19,1,19,7,12,36.8,50,0,0,0,0,36.8,6,2,4,33.3,13,5,8,38.5,0.68
284,31,"Keita Bates-Diop","Minnesota Timberwolves",37,89,91.8,89,1,89,30,59,33.7,50,0,0,0,0,33.7,1,1,0,100,88,29,59,33,0.99
284,10,"Justin James","Sacramento Kings",36,28,66.7,28,1,28,10,18,35.7,50,0,0,0,0,35.7,4,2,2,50,24,8,16,33.3,0.86
284,5,"De Aaron Fox","Sacramento Kings",51,78,20.9,78,1,78,26,52,33.3,50,0,0,0,0,33.3,1,0,1,0,77,26,51,33.8,0.99
295,22,"Rudy Gay","San Antonio Spurs",67,207,53.6,206,0.995,207,72,135,34.8,49.3,0,1,0.01,1,34.8,17,12,5,70.6,190,60,130,31.6,0.92
296,31,"Tomas Satoransky","Chicago Bulls",65,169,66.5,168,0.994,169,56,113,33.1,49.7,0,0,0,0,33.1,1,0,1,0,168,56,112,33.3,0.99
297,1,"Malik Monk","Charlotte Hornets",55,127,52.3,126,0.992,127,42,85,33.1,49.6,0,0,0,0,33.1,1,0,1,0,126,42,84,33.3,0.99
298,25,"Austin Rivers","Houston Rockets",80,206,66.9,204,0.99,206,68,138,33,49.5,0,0,0,0,33,0,0,0,,206,68,138,33,1
299,30,"Troy Daniels","Los Angeles Lakers",41,88,64.2,87,0.989,88,29,59,33,49.4,0,0,0,0,33,6,0,6,0,82,29,53,35.4,0.93
300,43,"Anthony Tolliver","Portland Trail Blazers",33,86,94.5,85,0.988,86,28,58,32.6,48.8,0,1.2,0.01,1.2,32.6,0,0,0,,86,28,58,32.6,1
301,0,"De'Anthony Melton","Memphis Grizzlies",61,106,50.2,104,0.981,105,34,71,32.4,48.1,0,0.9,0.03,0.9,33,7,1,6,14.3,98,33,65,33.7,0.93
302,1,"Anfernee Simons","Portland Trail Blazers",74,150,41.8,147,0.98,150,49,101,32.7,49,0,0,0,0,32.7,0,0,0,,150,49,101,32.7,1
302,0,"Miles Bridges","Charlotte Hornets",65,249,76.1,244,0.98,249,82,167,32.9,49,0,0,0,0,32.9,4,2,2,50,245,80,165,32.7,0.98
304,33,"Marc Gasol","Toronto Raptors",55,192,91.4,188,0.979,192,64,128,33.3,49,0,0,0,0,33.3,20,4,16,20,172,60,112,34.9,0.9
305,5,"Derrick Jones Jr.","Miami Heat",74,124,84.4,121,0.976,123,39,84,31.7,47.6,0,1.6,0.03,1.6,32.3,0,0,0,,123,39,84,31.7,1
306,25,"Chris Boucher","Toronto Raptors",69,122,93.8,119,0.975,122,40,82,32.8,48.8,0,0,0,0,32.8,4,1,3,25,118,39,79,33.1,0.97
306,1,"Kyle Anderson","Memphis Grizzlies",68,80,47.6,78,0.975,80,28,52,35,48.8,0,0,0,0,35,8,6,2,75,72,22,50,30.6,0.9
308,15,"Chandler Hutchison","Chicago Bulls",28,37,86,36,0.973,37,12,25,32.4,48.6,0,0,0,0,32.4,0,0,0,,37,12,25,32.4,1
308,22,"Jimmy Butler","Miami Heat",79,74,18.9,72,0.973,74,25,49,33.8,48,0,2.7,0.03,2.7,33.8,11,4,7,36.4,63,21,42,33.3,0.85
310,10,"Dragan Bender","Golden State Warriors",9,34,100,33,0.971,34,11,23,32.4,48.5,0,0,0,0,32.4,0,0,0,,34,11,23,32.4,1
311,8,"Frank Kaminsky","Phoenix Suns",39,132,91.7,128,0.97,132,44,88,33.3,48.5,0,0,0,0,33.3,12,4,8,33.3,120,40,80,33.3,0.91
312,1,"Jonathan Isaac","Orlando Magic",34,97,60.2,94,0.969,97,32,65,33,48.5,0,0,0,0,33,8,2,6,25,89,30,59,33.7,0.92
313,34,"CJ Miles","Washington Wizards",10,28,71.8,27,0.964,28,9,19,32.1,48.2,0,0,0,0,32.1,0,0,0,,28,9,19,32.1,1
314,21,"Joel Embiid","Philadelphia 76ers",56,219,62.6,211,0.963,219,79,140,36.1,48.2,0,0,0,0,36.1,57,26,31,45.6,162,53,109,32.7,0.74
314,11,"Brook Lopez","Milwaukee Bucks",78,379,91.5,365,0.963,379,122,257,32.2,47.9,0,0.5,0.01,0.5,32.2,11,3,8,27.3,368,119,249,32.3,0.97
316,77,"Luka Doncic","Dallas Mavericks",67,80,12.5,77,0.963,80,25,55,31.3,46.9,0,2.5,0.03,2.5,31.3,0,0,0,,80,25,55,31.3,1
317,3,"Chris Clemons","Houston Rockets",35,50,43.1,48,0.96,50,16,34,32,48,0,0,0,0,32,1,0,1,0,49,16,33,32.7,0.98
318,36,"Marcus Smart","Boston Celtics",77,323,53.4,309,0.957,323,103,220,31.9,47.8,0,0,0,0,31.9,1,0,1,0,322,103,219,32,1
319,4,"Alex Caruso","Los Angeles Lakers",85,145,68.4,138,0.952,145,46,99,31.7,47.6,0,0,0,0,31.7,2,0,2,0,143,46,97,32.2,0.99
320,12,"Grant Williams","Boston Celtics",86,100,80,95,0.95,100,32,68,32,47.5,0,0,0,0,32,2,1,1,50,98,31,67,31.6,0.98
