sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
238,44,"Frank Kaminsky","Charlotte Hornets",75,362,84.8,362,1,362,123,239,34,49.9,0,0.3,0,0.3,34,19,8,11,42.1,343,115,228,33.5,0.95
238,30,"Norris Cole","Oklahoma City Thunder",17,14,33.3,14,1,14,5,9,35.7,50,0,0,0,0,35.7,2,1,1,50,12,4,8,33.3,0.86
238,7,"Thon Maker","Milwaukee Bucks",63,93,88.6,93,1,93,32,61,34.4,50,0,0,0,0,34.4,12,3,9,25,81,29,52,35.8,0.87
238,22,"Matt Barnes","Golden State Warriors",32,60,87,60,1,60,21,39,35,50,0,0,0,0,35,6,3,3,50,54,18,36,33.3,0.9
238,8,"Nemanja Bjelica","Minnesota Timberwolves",65,164,86.3,164,1,164,56,108,34.1,50,0,0,0,0,34.1,7,4,3,57.1,157,52,105,33.1,0.96
238,30,"Kyle Wiltjer","Houston Rockets",15,12,80,12,1,12,4,8,33.3,50,0,0,0,0,33.3,0,0,0,,12,4,8,33.3,1
238,31,"Tomas Satoransky","Washington Wizards",67,29,45.3,29,1,29,10,19,34.5,50,0,0,0,0,34.5,1,1,0,100,28,9,19,32.1,0.97
238,25,"Raul Neto","Utah Jazz",49,33,60,33,1,33,11,22,33.3,50,0,0,0,0,33.3,2,0,2,0,31,11,20,35.5,0.94
238,11,"Meyers Leonard","Portland Trail Blazers",77,248,87.6,248,1,248,88,160,35.5,50,0,0,0,0,35.5,42,16,26,38.1,206,72,134,35,0.83
248,5,"Markieff Morris","Washington Wizards",89,304,62.4,301,0.99,304,111,193,36.5,49.5,0,0,0,0,36.5,86,32,54,37.2,218,79,139,36.2,0.72
249,43,"Kris Humphries","Atlanta Hawks",57,82,82,81,0.988,82,31,51,37.8,49.4,0,0,0,0,37.8,29,12,17,41.4,53,19,34,35.8,0.65
250,5,"Gorgui Dieng","Minnesota Timberwolves",82,216,77.7,213,0.986,216,99,117,45.8,49.3,0,0,0,0,45.8,181,84,97,46.4,35,15,20,42.9,0.16
250,11,"Dante Exum","Utah Jazz",73,144,79.6,142,0.986,144,48,96,33.3,49.3,0,0,0,0,33.3,5,2,3,40,139,46,93,33.1,0.97
252,24,"Richard Jefferson","Cleveland Cavaliers",93,197,82.8,194,0.985,196,65,131,33.2,49,0,1,0.02,1,33.5,8,3,5,37.5,188,62,126,33,0.96
253,15,"Marcus Thornton","Washington Wizards",33,62,48.1,61,0.984,62,22,40,35.5,49.2,0,0,0,0,35.5,11,5,6,45.5,51,17,34,33.3,0.82
254,5,"Nicolas Batum","Charlotte Hornets",77,362,49.9,356,0.983,362,124,238,34.3,48.6,0,1.1,0.01,1.1,34.3,57,20,37,35.1,305,104,201,34.1,0.84
254,22,"Caris LeVert","Brooklyn Nets",57,119,50.6,117,0.983,119,39,80,32.8,49.2,0,0,0,0,32.8,0,0,0,,119,39,80,32.8,1
254,6,"Sean Kilpatrick","Brooklyn Nets",70,234,56.3,230,0.983,234,78,156,33.3,49.1,0,0,0,0,33.3,12,4,8,33.3,222,74,148,33.3,0.95
257,3,"Mike Dunleavy","Cleveland Cavaliers",23,54,85.7,53,0.981,53,17,36,32.1,48.1,0,1.9,0.06,1.9,33.3,2,0,2,0,51,17,34,33.3,0.96
258,77,"Joffrey Lauvergne","Oklahoma City Thunder",50,95,92.2,93,0.979,95,33,62,34.7,48.9,0,0,0,0,34.7,17,6,11,35.3,78,27,51,34.6,0.82
259,9,"Ricky Rubio","Minnesota Timberwolves",75,189,39.8,184,0.974,189,65,124,34.4,48.7,0,0.5,0.01,0.5,34.4,25,11,14,44,164,54,110,32.9,0.87
260,7,"Sam Dekker","Houston Rockets",81,176,83.4,171,0.972,176,58,118,33,48.6,0,0,0,0,33,5,3,2,60,171,55,116,32.2,0.97
261,11,"Brandon Knight","Phoenix Suns",54,70,23.9,68,0.971,70,23,47,32.9,48.6,0,0,0,0,32.9,2,1,1,50,68,22,46,32.4,0.97
262,20,"Timofey Mozgov","Los Angeles Lakers",54,62,87.3,60,0.968,62,30,32,48.4,48.4,0,0,0,0,48.4,61,30,31,49.2,1,0,1,0,0.02
263,36,"Marcus Smart","Boston Celtics",97,326,63.7,315,0.966,326,105,221,32.2,48,0,0.6,0.01,0.6,32.2,10,2,8,20,316,103,213,32.6,0.97
264,0,"Patrick McCaw","Golden State Warriors",86,138,78,133,0.964,138,46,92,33.3,48.2,0,0,0,0,33.3,13,5,8,38.5,125,41,84,32.8,0.91
264,25,"Thabo Sefolosha","Atlanta Hawks",66,138,65.1,133,0.964,138,47,91,34.1,48.2,0,0,0,0,34.1,27,8,19,29.6,111,39,72,35.1,0.8
264,3,"Jeremy Lamb","Charlotte Hornets",62,110,37.9,106,0.964,110,38,72,34.5,47.7,0,0.9,0.01,0.9,34.5,19,9,10,47.4,91,29,62,31.9,0.83
267,14,"Brandon Ingram","Los Angeles Lakers",79,183,48,176,0.962,183,61,122,33.3,48.1,0,0,0,0,33.3,17,7,10,41.2,166,54,112,32.5,0.91
267,4,"Luis Scola","Brooklyn Nets",36,52,88.1,50,0.962,52,17,35,32.7,48.1,0,0,0,0,32.7,5,1,4,20,47,16,31,34,0.9
269,17,"Jonathan Simmons","San Antonio Spurs",93,121,42.3,116,0.959,121,40,81,33.1,47.9,0,0,0,0,33.1,11,4,7,36.4,110,36,74,32.7,0.91
270,44,"Nikola Mirotic","Chicago Bulls",76,384,82.6,368,0.958,383,123,260,32.1,47.9,0,0.3,0.01,0.3,32.3,15,2,13,13.3,368,121,247,32.9,0.96
270,24,"Kent  Bazemore","Atlanta Hawks",79,236,49.1,226,0.958,236,78,158,33.1,47.9,0,0,0,0,33.1,28,8,20,28.6,208,70,138,33.7,0.88
272,0,"Josh Richardson","Miami Heat",53,233,61.3,223,0.957,233,77,156,33,47.9,0,0,0,0,33,32,8,24,25,201,69,132,34.3,0.86
273,33,"Robert Covington","Philadelphia 76ers",67,390,86.7,373,0.956,390,125,265,32.1,47.7,0,0.3,0,0.3,32.1,16,3,13,18.8,374,122,252,32.6,0.96
274,1,"Justin Anderson","Dallas Mavericks",51,112,73.7,107,0.955,112,36,76,32.1,47.8,0,0,0,0,32.1,4,1,3,25,108,35,73,32.4,0.96
275,11,"Jrue Holiday","New Orleans Pelicans",67,80,15.9,76,0.95,80,26,54,32.5,47.5,0,0,0,0,32.5,4,2,2,50,76,24,52,31.6,0.95
276,9,"Nicolas Brussino","Dallas Mavericks",54,96,80.7,91,0.948,96,31,65,32.3,47.4,0,0,0,0,32.3,8,2,6,25,88,29,59,33,0.92
277,5,"Alex Poythress","Philadelphia 76ers",6,19,86.4,18,0.947,19,6,13,31.6,47.4,0,0,0,0,31.6,0,0,0,,19,6,13,31.6,1
277,15,"Shabazz Muhammad","Minnesota Timberwolves",78,150,76.1,142,0.947,150,48,102,32,47.3,0,0,0,0,32,10,2,8,20,140,46,94,32.9,0.93
279,7,"Timothé Luwawu-Cabarrot","Philadelphia 76ers",69,149,83.7,141,0.946,149,47,102,31.5,47.3,0,0,0,0,31.5,1,0,1,0,148,47,101,31.8,0.99
279,8,"Shelvin Mack","Utah Jazz",64,74,37.4,70,0.946,74,24,50,32.4,47.3,0,0,0,0,32.4,3,2,1,66.7,71,22,49,31,0.96
281,2,"Anthony Morrow","Oklahoma City Thunder",40,126,73.7,119,0.944,126,42,84,33.3,46.8,0,0.8,0.01,0.8,33.3,15,8,7,53.3,111,34,77,30.6,0.88
281,22,"Matt Barnes","Sacramento Kings",54,197,78.8,186,0.944,197,64,133,32.5,47.2,0,0.5,0.01,0.5,32.5,18,6,12,33.3,179,58,121,32.4,0.91
283,14,"Ish Smith","Detroit Pistons",81,69,15.7,65,0.942,69,22,47,31.9,47.1,0,0,0,0,31.9,3,1,2,33.3,66,21,45,31.8,0.96
284,7,"Ramon Sessions","Charlotte Hornets",50,50,52.1,47,0.94,50,16,34,32,47,0,0,0,0,32,4,1,3,25,46,15,31,32.6,0.92
284,91,"Mindaugas Kuzminskas","New York Knicks",68,150,82.9,141,0.94,150,47,103,31.3,47,0,0,0,0,31.3,1,0,1,0,149,47,102,31.5,0.99
286,19,"Beno Udrih","Detroit Pistons",39,16,11,15,0.938,16,5,11,31.3,46.9,0,0,0,0,31.3,2,0,2,0,14,5,9,35.7,0.88
286,9,"Justin Anderson","Philadelphia 76ers",24,64,71.9,60,0.938,64,20,44,31.3,46.9,0,1.6,0.02,1.6,31.3,1,0,1,0,63,20,43,31.7,0.98
288,3,"Domantas Sabonis","Oklahoma City Thunder",83,218,92.8,203,0.931,218,76,142,34.9,46.6,0,0,0,0,34.9,59,25,34,42.4,159,51,108,32.1,0.73
289,12,"Kelly Oubre Jr.","Washington Wizards",91,214,74.3,199,0.93,214,69,145,32.2,46.5,0,0,0,0,32.2,17,8,9,47.1,197,61,136,31,0.92
290,32,"Blake Griffin","Los Angeles Clippers",64,268,62.3,249,0.929,268,105,163,39.2,46.5,0,0,0,0,39.2,165,66,99,40,103,39,64,37.9,0.38
290,9,"Dario Saric","Philadelphia 76ers",81,352,68.9,327,0.929,352,114,238,32.4,46.4,0,0,0,0,32.4,48,15,33,31.3,304,99,205,32.6,0.86
292,11,"Bryn Forbes","San Antonio Spurs",42,54,49.1,50,0.926,54,18,36,33.3,46.3,0,0,0,0,33.3,9,4,5,44.4,45,14,31,31.1,0.83
293,10,"Yogi Ferrell","Brooklyn Nets",10,13,33.3,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,1,0,1,0,12,4,8,33.3,0.92
293,30,"Ryan Kelly","Atlanta Hawks",16,13,72.2,12,0.923,13,4,9,30.8,46.2,0,0,0,0,30.8,3,0,3,0,10,4,6,40,0.77
295,0,"Marquese Chriss","Phoenix Suns",82,261,90,240,0.92,261,85,176,32.6,46,0,0,0,0,32.6,40,15,25,37.5,221,70,151,31.7,0.85
296,3,"Damjan Rudez","Orlando Magic",45,62,78.5,57,0.919,62,20,42,32.3,46,0,0,0,0,32.3,5,3,2,60,57,17,40,29.8,0.92
296,10,"Tim Frazier","New Orleans Pelicans",65,74,34.1,68,0.919,74,23,51,31.1,45.9,0,0,0,0,31.1,8,1,7,12.5,66,22,44,33.3,0.89
298,10,"Ty Lawson","Sacramento Kings",69,85,26.2,78,0.918,84,26,58,31,44.6,0,2.4,0.05,2.4,31.8,7,3,4,42.9,77,23,54,29.9,0.92
299,23,"Anthony Davis","New Orleans Pelicans",75,346,57.2,317,0.916,346,139,207,40.2,45.8,0,0,0,0,40.2,219,100,119,45.7,127,39,88,30.7,0.37
300,11,"Monta Ellis","Indiana Pacers",78,142,42.5,130,0.915,142,46,96,32.4,45.4,0,0.7,0.01,0.7,32.4,18,9,9,50,124,37,87,29.8,0.87
301,7,"Brandon Jennings","Washington Wizards",36,23,23.7,21,0.913,23,7,16,30.4,45.7,0,0,0,0,30.4,0,0,0,,23,7,16,30.4,1
302,8,"Henry Ellenson","Detroit Pistons",19,41,89.1,37,0.902,40,13,27,32.5,45,0,2.4,0.08,2.4,34.1,5,3,2,60,35,10,25,28.6,0.88
303,20,"Rashad Vaughn","Milwaukee Bucks",44,79,68.7,71,0.899,79,25,54,31.6,44.9,0,0,0,0,31.6,11,4,7,36.4,68,21,47,30.9,0.86
303,35,"Trevor Booker","Brooklyn Nets",71,69,47.6,62,0.899,69,22,47,31.9,44.9,0,0,0,0,31.9,15,4,11,26.7,54,18,36,33.3,0.78
305,33,"Myles Turner","Indiana Pacers",85,382,91,343,0.898,382,153,229,40.1,44.9,0,0,0,0,40.1,264,116,148,43.9,118,37,81,31.4,0.31
306,0,"Aaron Gordon","Orlando Magic",80,222,49,199,0.896,222,69,153,31.1,44.8,0,0,0,0,31.1,27,8,19,29.6,195,61,134,31.3,0.88
307,12,"LaMarcus Aldridge","San Antonio Spurs",88,408,74.6,365,0.895,408,171,237,41.9,44.7,0,0,0,0,41.9,345,148,197,42.9,63,23,40,36.5,0.15
308,14,"KJ McDaniels","Brooklyn Nets",20,37,78.7,33,0.892,37,11,26,29.7,44.6,0,2.7,0.03,2.7,29.7,0,0,0,,37,11,26,29.7,1
309,41,"Justin Hamilton","Brooklyn Nets",64,193,95.1,172,0.891,193,59,134,30.6,44.6,0,0,0,0,30.6,13,5,8,38.5,180,54,126,30,0.93
310,1,"Kyle  Anderson","San Antonio Spurs",87,71,60.2,63,0.887,71,23,48,32.4,44.4,0,0,0,0,32.4,24,6,18,25,47,17,30,36.2,0.66
311,21,"Noah Vonleh","Portland Trail Blazers",78,61,79.2,54,0.885,61,24,37,39.3,44.3,0,0,0,0,39.3,44,18,26,40.9,17,6,11,35.3,0.28
312,42,"Robin Lopez","Chicago Bulls",87,233,88.6,206,0.884,233,103,130,44.2,44.2,0,0,0,0,44.2,231,103,128,44.6,2,0,2,0,0.01
312,4,"Paul Millsap","Atlanta Hawks",75,284,59.9,251,0.884,283,91,192,32.2,44.3,0,0.4,0.01,0.4,32,53,22,31,41.5,230,69,161,30,0.81
314,33,"Adreian Payne","Minnesota Timberwolves",18,17,65.4,15,0.882,17,6,11,35.3,44.1,0,0,0,0,35.3,3,3,0,100,14,3,11,21.4,0.82
314,8,"Tyler Ulis","Phoenix Suns",61,34,10.7,30,0.882,34,10,24,29.4,44.1,0,0,0,0,29.4,0,0,0,,34,10,24,29.4,1
314,9,"Nikola Vucevic","Orlando Magic",75,330,81.3,291,0.882,330,134,196,40.6,44.1,0,0,0,0,40.6,256,111,145,43.4,74,23,51,31.1,0.22
317,3,"Dwyane Wade","Chicago Bulls",66,84,16.3,74,0.881,84,27,57,32.1,44,0,0,0,0,32.1,18,7,11,38.9,66,20,46,30.3,0.79
318,27,"Jusuf Nurkic","Portland Trail Blazers",21,25,69.4,22,0.88,25,11,14,44,44,0,0,0,0,44,24,11,13,45.8,1,0,1,0,0.04
318,8,"Mario Hezonja","Orlando Magic",65,150,61.5,132,0.88,150,48,102,32,44,0,0,0,0,32,33,12,21,36.4,117,36,81,30.8,0.78
320,34,"Giannis Antetokounmpo","Milwaukee Bucks",86,135,28.7,118,0.874,135,41,94,30.4,43.7,0,0,0,0,30.4,14,5,9,35.7,121,36,85,29.8,0.9
321,10,"Dorian Finney-Smith","Dallas Mavericks",81,188,85.1,164,0.872,188,55,133,29.3,43.6,0,0,0,0,29.3,5,1,4,20,183,54,129,29.5,0.97
322,13,"Jose Calderon","Atlanta Hawks",23,38,62.3,33,0.868,38,11,27,28.9,43.4,0,0,0,0,28.9,2,0,2,0,36,11,25,30.6,0.95
323,7,"Larry Nance","Los Angeles Lakers",63,113,89.7,98,0.867,113,44,69,38.9,43.4,0,0,0,0,38.9,81,34,47,42,32,10,22,31.3,0.28
323,1,"Jarell Martin","Memphis Grizzlies",45,45,83.3,39,0.867,45,15,30,33.3,43.3,0,0,0,0,33.3,20,6,14,30,25,9,16,36,0.56
323,92,"Lucas Nogueira","Toronto Raptors",60,15,83.3,13,0.867,15,5,10,33.3,43.3,0,0,0,0,33.3,6,2,4,33.3,9,3,6,33.3,0.6
326,1,"Kevin Seraphin","Indiana Pacers",53,44,80,38,0.864,44,19,25,43.2,43.2,0,0,0,0,43.2,43,19,24,44.2,1,0,1,0,0.02
327,30,"Jon Leuer","Detroit Pistons",75,247,68,213,0.862,247,82,165,33.2,43.1,0,0,0,0,33.2,81,33,48,40.7,166,49,117,29.5,0.67
327,21,"TJ Warren","Phoenix Suns",66,138,38.1,119,0.862,138,48,90,34.8,43.1,0,0,0,0,34.8,54,25,29,46.3,84,23,61,27.4,0.61
329,7,"Stanley Johnson","Detroit Pistons",77,136,50,117,0.86,136,39,97,28.7,43,0,0,0,0,28.7,7,0,7,0,129,39,90,30.2,0.95
330,34,"Jeff Green","Orlando Magic",69,169,57.9,145,0.858,169,51,118,30.2,42.9,0,0,0,0,30.2,18,8,10,44.4,151,43,108,28.5,0.89
331,31,"Jarell Eddie","Phoenix Suns",5,14,82.4,12,0.857,14,4,10,28.6,42.9,0,0,0,0,28.6,0,0,0,,14,4,10,28.6,1
331,15,"Greg Monroe","Milwaukee Bucks",87,35,55.6,30,0.857,35,15,20,42.9,42.9,0,0,0,0,42.9,34,15,19,44.1,1,0,1,0,0.03
333,9,"Luol Deng","Los Angeles Lakers",56,145,56.4,124,0.855,145,42,103,29,42.8,0,0,0,0,29,19,2,17,10.5,126,40,86,31.7,0.87
334,9,"Kyle O'Quinn","New York Knicks",79,106,73.6,90,0.849,106,44,62,41.5,42.5,0,0,0,0,41.5,94,42,52,44.7,12,2,10,16.7,0.11
335,9,"Tony Allen","Memphis Grizzlies",71,77,72,65,0.844,77,25,52,32.5,42.2,0,0,0,0,32.5,27,10,17,37,50,15,35,30,0.65
336,0,"Willie Cauley-Stein","Sacramento Kings",75,31,45.6,26,0.839,31,13,18,41.9,41.9,0,0,0,0,41.9,29,13,16,44.8,2,0,2,0,0.06
337,0,"Isaiah Canaan","Chicago Bulls",42,86,62.3,72,0.837,86,24,62,27.9,41.9,0,0,0,0,27.9,3,0,3,0,83,24,59,28.9,0.97
338,31,"Ron Baker","New York Knicks",52,73,61.9,61,0.836,73,21,52,28.8,41.8,0,0,0,0,28.8,6,2,4,33.3,67,19,48,28.4,0.92
339,14,"Guillermo Hernangomez","New York Knicks",72,48,85.7,40,0.833,48,18,30,37.5,41.7,0,0,0,0,37.5,34,14,20,41.2,14,4,10,28.6,0.29
340,18,"Sasha Vujacic","New York Knicks",42,71,57.3,59,0.831,70,20,50,28.6,38.6,0,4.2,0.07,4.2,29.6,15,6,9,40,55,14,41,25.5,0.79
341,2,"Elfrid Payton","Orlando Magic",82,135,40.5,112,0.83,135,38,97,28.1,41.5,0,0,0,0,28.1,5,2,3,40,130,36,94,27.7,0.96
342,30,"Julius Randle","Los Angeles Lakers",74,87,44.2,72,0.828,87,28,59,32.2,41.4,0,0,0,0,32.2,30,12,18,40,57,16,41,28.1,0.66
343,24,"Mason Plumlee","Portland Trail Blazers",54,17,26.6,14,0.824,17,7,10,41.2,41.2,0,0,0,0,41.2,14,7,7,50,3,0,3,0,0.18
343,5,"Andrew Harrison","Memphis Grizzlies",78,102,40.8,84,0.824,102,29,73,28.4,41.2,0,0,0,0,28.4,9,3,6,33.3,93,26,67,28,0.91
343,4,"Nerlens Noel","Philadelphia 76ers",29,17,58.6,14,0.824,17,7,10,41.2,41.2,0,0,0,0,41.2,17,7,10,41.2,0,0,0,,0
346,35,"Dragan Bender","Phoenix Suns",43,107,90.7,88,0.822,107,30,77,28,41.1,0,0,0,0,28,6,2,4,33.3,101,28,73,27.7,0.94
347,6,"Darrun Hilliard","Detroit Pistons",39,38,40.9,31,0.816,38,11,27,28.9,40.8,0,0,0,0,28.9,7,2,5,28.6,31,9,22,29,0.82
348,15,"Derrick Favors","Utah Jazz",61,107,89.2,87,0.813,107,42,65,39.3,40.7,0,0,0,0,39.3,97,39,58,40.2,10,3,7,30,0.09
349,35,"Willie Reed","Miami Heat",71,16,64,13,0.813,16,6,10,37.5,40.6,0,0,0,0,37.5,13,5,8,38.5,3,1,2,33.3,0.19
349,23,"CJ Wilcox","Orlando Magic",22,16,59.3,13,0.813,16,5,11,31.3,40.6,0,0,0,0,31.3,2,2,0,100,14,3,11,21.4,0.88
351,10,"Troy Williams","Memphis Grizzlies",25,37,71.2,30,0.811,37,10,27,27,40.5,0,0,0,0,27,1,0,1,0,36,10,26,27.8,0.97
352,2,"Maurice Ndour","New York Knicks",32,21,65.6,17,0.81,21,8,13,38.1,40.5,0,0,0,0,38.1,14,7,7,50,7,1,6,14.3,0.33
353,33,"Wesley Johnson","Los Angeles Clippers",71,125,74.9,101,0.808,125,36,89,28.8,40,0,0.8,0.01,0.8,28.8,14,8,6,57.1,111,28,83,25.2,0.89
353,25,"Malik Beasley","Denver Nuggets",22,26,70.3,21,0.808,26,7,19,26.9,40.4,0,0,0,0,26.9,1,0,1,0,25,7,18,28,0.96
355,22,"Taj Gibson","Oklahoma City Thunder",28,41,89.1,33,0.805,41,16,25,39,40.2,0,0,0,0,39,40,15,25,37.5,1,1,0,100,0.02
356,44,"Andrew Nicholson","Brooklyn Nets",10,15,93.8,12,0.8,15,5,10,33.3,40,0,0,0,0,33.3,4,3,1,75,11,2,9,18.2,0.73
356,3,"Dewayne Dedmon","San Antonio Spurs",88,10,55.6,8,0.8,10,4,6,40,40,0,0,0,0,40,10,4,6,40,0,0,0,,0
356,55,"Roy Hibbert","Charlotte Hornets",42,30,93.8,24,0.8,30,12,18,40,40,0,0,0,0,40,30,12,18,40,0,0,0,,0
359,10,"DeMar DeRozan","Toronto Raptors",84,173,18,138,0.798,173,55,118,31.8,39.6,0,0.6,0.01,0.6,31.8,82,28,54,34.1,91,27,64,29.7,0.53
360,12,"Donatas Motiejunas","New Orleans Pelicans",34,49,89.1,39,0.796,49,14,35,28.6,39.8,0,0,0,0,28.6,4,3,1,75,45,11,34,24.4,0.92
361,43,"Pascal Siakam","Toronto Raptors",57,34,65.4,27,0.794,34,13,21,38.2,39.7,0,0,0,0,38.2,27,12,15,44.4,7,1,6,14.3,0.21
362,21,"Andre Roberson","Oklahoma City Thunder",84,193,92.8,153,0.793,193,51,142,26.4,39.6,0,0,0,0,26.4,1,0,1,0,192,51,141,26.6,0.99
363,30,"Brandon Bass","Los Angeles Clippers",53,19,54.3,15,0.789,19,7,12,36.8,39.5,0,0,0,0,36.8,17,6,11,35.3,2,1,1,50,0.11
364,2,"Rodney  Stuckey","Indiana Pacers",39,52,32.1,41,0.788,51,14,37,27.5,38.2,0,1.9,0.04,1.9,28.8,8,3,5,37.5,43,11,32,25.6,0.84
365,1,"Evan Turner","Portland Trail Blazers",69,126,31.9,99,0.786,126,34,92,27,39.3,0,0,0,0,27,7,3,4,42.9,119,31,88,26.1,0.94
366,5,"Troy Williams","Houston Rockets",11,23,79.3,18,0.783,23,6,17,26.1,39.1,0,0,0,0,26.1,0,0,0,,23,6,17,26.1,1
367,7,"Dwight  Powell","Dallas Mavericks",77,142,87.1,111,0.782,142,45,97,31.7,39.1,0,0.7,0.01,0.7,31.7,73,24,49,32.9,69,21,48,30.4,0.49
368,20,"James Michael McAdoo","Golden State Warriors",65,18,62.1,14,0.778,18,5,13,27.8,38.9,0,0,0,0,27.8,5,1,4,20,13,4,9,30.8,0.72
369,5,"Malcom Delaney","Atlanta Hawks",74,94,29.8,73,0.777,94,26,68,27.7,38.8,0,0,0,0,27.7,13,5,8,38.5,81,21,60,25.9,0.86
370,37,"Metta World Peace","Los Angeles Lakers",25,31,57.4,24,0.774,31,8,23,25.8,38.7,0,0,0,0,25.8,1,0,1,0,30,8,22,26.7,0.97
371,12,"Aron Baynes","Detroit Pistons",75,44,91.7,34,0.773,44,17,27,38.6,38.6,0,0,0,0,38.6,44,17,27,38.6,0,0,0,,0
372,0,"Spencer Hawes","Charlotte Hornets",35,70,82.4,54,0.771,70,19,51,27.1,38.6,0,0,0,0,27.1,16,3,13,18.8,54,16,38,29.6,0.77
373,3,"Nerlens Noel","Dallas Mavericks",22,13,81.3,10,0.769,13,5,8,38.5,38.5,0,0,0,0,38.5,13,5,8,38.5,0,0,0,,0
373,1,"Tyreke Evans","New Orleans Pelicans",26,26,26.3,20,0.769,26,7,19,26.9,38.5,0,0,0,0,26.9,1,1,0,100,25,6,19,24,0.96
375,32,"C.J. Watson","Orlando Magic",62,82,44.8,63,0.768,82,23,59,28,38.4,0,0,0,0,28,13,6,7,46.2,69,17,52,24.6,0.84
376,33,"Boris Diaw","Utah Jazz",84,114,66.3,87,0.763,114,31,83,27.2,37.7,0,0.9,0.01,0.9,27.2,30,7,23,23.3,84,24,60,28.6,0.74
377,50,"Zach Randolph","Memphis Grizzlies",79,209,61.1,159,0.761,209,69,140,33,38,0,0,0,0,33,117,48,69,41,92,21,71,22.8,0.44
378,3,"Kris Dunn","Minnesota Timberwolves",78,62,33,47,0.758,62,17,45,27.4,37.9,0,0,0,0,27.4,10,4,6,40,52,13,39,25,0.84
379,9,"Terrence Jones","New Orleans Pelicans",51,90,70.3,68,0.756,89,26,63,29.2,38.2,0,1.1,0.02,1.1,28.9,28,10,18,35.7,61,16,45,26.2,0.69
380,7,"Michael Carter-Williams","Chicago Bulls",51,61,46.9,46,0.754,61,16,45,26.2,37.7,0,0,0,0,26.2,3,2,1,66.7,58,14,44,24.1,0.95
381,21,"Hassan Whiteside","Miami Heat",77,56,39.7,42,0.75,56,21,35,37.5,37.5,0,0,0,0,37.5,56,21,35,37.5,0,0,0,,0
381,13,"Anthony Bennett","Brooklyn Nets",23,44,89.8,33,0.75,44,11,33,25,37.5,0,0,0,0,25,0,0,0,,44,11,33,25,1
381,10,"David Lee","San Antonio Spurs",94,32,61.5,24,0.75,32,12,20,37.5,37.5,0,0,0,0,37.5,31,12,19,38.7,1,0,1,0,0.03
381,7,"Ersan Ilyasova","Oklahoma City Thunder",3,12,100,9,0.75,12,3,9,25,37.5,0,0,0,0,25,0,0,0,,12,3,9,25,1
385,10,"Jake Layman","Portland Trail Blazers",37,55,78.6,41,0.745,54,13,41,24.1,35.2,0,1.8,0.06,1.8,25.5,8,1,7,12.5,46,12,34,26.1,0.85
386,9,"Alan Anderson","Los Angeles Clippers",30,31,50.8,23,0.742,31,8,23,25.8,37.1,0,0,0,0,25.8,3,1,2,33.3,28,7,21,25,0.9
387,22,"Taj Gibson","Chicago Bulls",55,101,75.9,74,0.733,101,36,65,35.6,36.6,0,0,0,0,35.6,89,34,55,38.2,12,2,10,16.7,0.12
388,12,"Steven Adams","Oklahoma City Thunder",85,11,52.4,8,0.727,11,4,7,36.4,36.4,0,0,0,0,36.4,10,4,6,40,1,0,1,0,0.09
388,10,"Derrick Jones Jr.","Phoenix Suns",32,11,36.7,8,0.727,11,3,8,27.3,36.4,0,0,0,0,27.3,1,1,0,100,10,2,8,20,0.91
388,13,"Marcin Gortat","Washington Wizards",95,22,44.9,16,0.727,22,8,14,36.4,36.4,0,0,0,0,36.4,21,8,13,38.1,1,0,1,0,0.05
391,42,"Nene Hilario","Houston Rockets",76,58,73.4,42,0.724,58,20,38,34.5,36.2,0,0,0,0,34.5,49,18,31,36.7,9,2,7,22.2,0.16
392,5,"Lavoy Allen","Indiana Pacers",64,53,88.3,38,0.717,53,19,34,35.8,35.8,0,0,0,0,35.8,53,19,34,35.8,0,0,0,,0
393,55,"Delon Wright","Toronto Raptors",36,21,39.6,15,0.714,21,5,16,23.8,35.7,0,0,0,0,23.8,0,0,0,,21,5,16,23.8,1
394,33,"Corey Brewer","Houston Rockets",58,87,85.3,62,0.713,87,21,66,24.1,35.6,0,0,0,0,24.1,1,1,0,100,86,20,66,23.3,0.99
395,25,"Chandler Parsons","Memphis Grizzlies",34,79,58.1,56,0.709,79,19,60,24.1,35.4,0,1.3,0.03,1.3,24.1,10,1,9,10,69,18,51,26.1,0.87
396,3,"Corey Brewer","Los Angeles Lakers",24,24,60,17,0.708,24,6,18,25,35.4,0,0,0,0,25,1,1,0,100,23,5,18,21.7,0.96
397,44,"Tyler Zeller","Boston Celtics",62,54,93.1,38,0.704,54,19,35,35.2,35.2,0,0,0,0,35.2,54,19,35,35.2,0,0,0,,0
398,42,"Alexis Ajinca","New Orleans Pelicans",39,49,81.7,34,0.694,49,17,32,34.7,34.7,0,0,0,0,34.7,45,17,28,37.8,4,0,4,0,0.08
398,14,"Michael Kidd-Gilchrist","Charlotte Hornets",81,62,24.2,43,0.694,62,21,41,33.9,34.7,0,0,0,0,33.9,57,20,37,35.1,5,1,4,20,0.08
