sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
13,10,"Mike Conley","Minnesota Timberwolves",91,284,54.5,361,1.271,284,125,159,44,63.4,0,0.4,44,38,15,23,39.5,246,110,136,44.7,0.87
14,8,"Grayson Allen","Phoenix Suns",77,77,16.7,97,1.26,77,33,44,42.9,63,0,0,42.9,12,2,10,16.7,65,31,34,47.7,0.84
15,23,"Troy Brown Jr.","Minnesota Timberwolves",37,20,21.3,25,1.25,20,10,10,50,62.5,0,0,50,9,5,4,55.6,11,5,6,45.5,0.55
16,4,"Moses Moody","Golden State Warriors",67,53,21.6,66,1.245,53,27,26,50.9,62.3,0.02,1.9,50.9,30,15,15,50,23,12,11,52.2,0.43
16,55,"Duncan Robinson","Miami Heat",74,184,36.1,229,1.245,184,79,105,42.9,61.4,0.02,1.6,42.9,18,11,7,61.1,166,68,98,41,0.9
18,30,"Sam Hauser","Boston Celtics",98,83,14.7,103,1.241,83,40,43,48.2,62,0,0,48.2,25,17,8,68,58,23,35,39.7,0.7
19,50,"Svi Mykhailiuk","Boston Celtics",49,39,31.2,48,1.231,39,17,22,43.6,61.5,0,0,43.6,9,3,6,33.3,30,14,16,46.7,0.77
20,15,"Cameron Payne","Milwaukee Bucks",47,50,34.7,61,1.22,50,23,27,46,61,0,0,46,13,8,5,61.5,37,15,22,40.5,0.74
21,11,"Bol Bol","Phoenix Suns",45,28,36.8,34,1.214,28,15,13,53.6,60.7,0,0,53.6,18,11,7,61.1,10,4,6,40,0.36
22,25,"Lester Quinones","Golden State Warriors",38,33,33.7,40,1.212,33,15,18,45.5,60.6,0,0,45.5,8,5,3,62.5,25,10,15,40,0.76
23,0,"Jacob Gilyard","Memphis Grizzlies",37,48,36.1,58,1.208,48,21,27,43.8,60.4,0,0,43.8,12,5,7,41.7,36,16,20,44.4,0.75
24,5,"Chimezie Metu","Detroit Pistons",14,10,20,12,1.2,10,5,5,50,60,0,0,50,6,3,3,50,4,2,2,50,0.4
24,17,"Tari Eason","Houston Rockets",22,15,21.1,18,1.2,15,9,6,60,60,0,0,60,14,9,5,64.3,1,0,1,0,0.07
26,35,"Isaac Okoro","Cleveland Cavaliers",81,16,6.3,19,1.188,16,7,9,43.8,59.4,0,0,43.8,2,2,0,100,14,5,9,35.7,0.88
27,40,"Nicolas Batum","Philadelphia 76ers",64,22,10,26,1.182,22,9,13,40.9,59.1,0,0,40.9,4,1,3,25,18,8,10,44.4,0.82
28,23,"Keon Ellis","Sacramento Kings",59,62,32.8,73,1.177,62,26,36,41.9,58.1,0.02,1.6,41.9,12,6,6,50,50,20,30,40,0.81
29,22,"Khris Middleton","Milwaukee Bucks",61,317,64.3,371,1.17,317,160,157,50.5,57.9,0.02,1.9,50.5,195,113,82,57.9,122,47,75,38.5,0.38
30,3,"Terry Rozier","Charlotte Hornets",30,225,70.8,263,1.169,225,102,123,45.3,58,0.01,1.3,45.3,81,45,36,55.6,144,57,87,39.6,0.64
31,25,"Reggie Bullock","Houston Rockets",44,12,16.2,14,1.167,12,5,7,41.7,58.3,0,0,41.7,4,1,3,25,8,4,4,50,0.67
32,21,"Aaron Wiggins","Oklahoma City Thunder",88,31,18.1,36,1.161,31,15,16,48.4,58.1,0,0,48.4,23,9,14,39.1,8,6,2,75,0.26
33,22,"Cameron Payne","Philadelphia 76ers",37,78,45.3,90,1.154,78,32,46,41,57.7,0,0,41,13,6,7,46.2,65,26,39,40,0.83
34,24,"Jaylen Nowell","Memphis Grizzlies",9,20,51.3,23,1.15,20,11,9,55,55,0.05,5,55,15,11,4,73.3,5,0,5,0,0.25
35,3,"CJ McCollum","New Orleans Pelicans",72,390,52.3,447,1.146,390,170,220,43.6,57.1,0.01,1,43.6,141,65,76,46.1,249,105,144,42.2,0.64
36,6,"Alex Caruso","Chicago Bulls",73,90,23.7,103,1.144,90,40,50,44.4,57.2,0,0,44.4,36,17,19,47.2,54,23,31,42.6,0.6
37,9,"Kevin Huerter","Sacramento Kings",64,119,30.9,136,1.143,119,51,68,42.9,57.1,0,0,42.9,39,17,22,43.6,80,34,46,42.5,0.67
38,13,"Torrey Craig","Chicago Bulls",55,22,12.5,25,1.136,22,10,12,45.5,56.8,0,0,45.5,13,5,8,38.5,9,5,4,55.6,0.41
39,11,"Jeff Dowtin Jr.","Philadelphia 76ers",12,15,71.4,17,1.133,15,6,9,40,56.7,0,0,40,2,1,1,50,13,5,8,38.5,0.87
39,25,"Nassir Little","Phoenix Suns",49,15,18.8,17,1.133,15,7,8,46.7,56.7,0,0,46.7,7,4,3,57.1,8,3,5,37.5,0.53
41,2,"Brandin Podziemski","Golden State Warriors",75,104,38.4,117,1.125,104,43,61,41.3,56.3,0,0,41.3,31,12,19,38.7,73,31,42,42.5,0.7
42,0,"Donte DiVincenzo","New York Knicks",94,139,16.4,156,1.122,139,57,82,41,56.1,0.01,0.7,41,30,15,15,50,109,42,67,38.5,0.78
43,1,"James Harden","Los Angeles Clippers",78,476,74.3,533,1.12,476,192,284,40.3,55.1,0.02,1.9,40.3,105,51,54,48.6,371,141,230,38,0.78
44,1,"Scotty Pippen Jr.","Memphis Grizzlies",21,47,46.5,52,1.106,47,22,25,46.8,54.3,0.02,2.1,46.8,27,15,12,55.6,20,7,13,35,0.43
45,44," Bojan Bogdanovic","Detroit Pistons",28,127,43.9,140,1.102,127,58,69,45.7,55.1,0.01,0.8,45.7,76,34,42,44.7,51,24,27,47.1,0.4
46,14,"Malachi Flynn","Detroit Pistons",24,79,73.8,87,1.101,79,35,44,44.3,54.4,0.01,1.3,44.3,31,19,12,61.3,48,16,32,33.3,0.61
47,16,"Simone Fontecchio","Utah Jazz",50,30,12.5,33,1.1,30,12,18,40,55,0,0,40,7,3,4,42.9,23,9,14,39.1,0.77
48,27,"Jamal Murray","Denver Nuggets",71,525,72.7,575,1.095,525,237,288,45.1,54.4,0.01,0.8,45.1,302,140,162,46.4,223,97,126,43.5,0.42
49,5,"Kentavious Caldwell-Pope","Denver Nuggets",88,184,36.8,201,1.092,184,87,97,47.3,54.3,0.01,1.1,47.3,125,61,64,48.8,59,26,33,44.1,0.32
50,21,"Collin Gillespie","Denver Nuggets",24,23,46.9,25,1.087,23,10,13,43.5,54.3,0,0,43.5,11,5,6,45.5,12,5,7,41.7,0.52
51,8,"Jalen Williams","Oklahoma City Thunder",81,409,69.9,443,1.083,409,199,210,48.7,54.2,0,0,48.7,300,154,146,51.3,109,45,64,41.3,0.27
52,5,"Nikola Jovic","Miami Heat",53,25,12.7,27,1.08,25,9,16,36,54,0,0,36,2,0,2,0,23,9,14,39.1,0.92
53,11,"Bruce Brown","Indiana Pacers",34,38,29,41,1.079,38,18,20,47.4,53.9,0,0,47.4,25,13,12,52,13,5,8,38.5,0.34
54,25,"Jalen Smith","Indiana Pacers",68,13,8,14,1.077,13,5,8,38.5,53.8,0,0,38.5,5,1,4,20,8,4,4,50,0.62
55,1,"Devin Booker","Phoenix Suns",72,776,80.8,835,1.076,776,361,415,46.5,53.2,0.02,1.5,46.5,487,257,230,52.8,289,104,185,36,0.37
55,11,"Trae Young","Atlanta Hawks",55,461,79.9,496,1.076,461,179,282,38.8,53.6,0.01,0.9,38.8,96,43,53,44.8,365,136,229,37.3,0.79
57,11,"Ayo Dosunmu","Chicago Bulls",78,93,25.5,100,1.075,93,40,53,43,53.8,0,0,43,45,20,25,44.4,48,20,28,41.7,0.52
58,99,"Jae Crowder","Milwaukee Bucks",54,27,14,29,1.074,27,10,17,37,53.7,0,0,37,7,1,6,14.3,20,9,11,45,0.74
59,5,"Tyus Jones","Washington Wizards",66,118,39.2,126,1.068,118,48,70,40.7,53,0.02,1.7,40.7,43,19,24,44.2,75,29,46,38.7,0.64
60,35,"Kevin Durant","Phoenix Suns",79,629,62.6,670,1.065,629,306,323,48.6,52.2,0.02,2.2,48.6,504,261,243,51.8,125,45,80,36,0.2
61,11,"Klay Thompson","Golden State Warriors",78,298,32.4,317,1.064,298,134,164,45,52.9,0.01,0.7,45,175,87,88,49.7,123,47,76,38.2,0.41
62,5,"Immanuel Quickley","New York Knicks",30,115,53.7,122,1.061,115,46,69,40,52.2,0.02,1.7,40,47,18,29,38.3,68,28,40,41.2,0.59
63,8,"Zach Lavine","Chicago Bulls",25,166,71.6,176,1.06,166,68,98,41,52.7,0.01,0.6,41,60,29,31,48.3,106,39,67,36.8,0.64
64,10,"Darius Garland","Cleveland Cavaliers",69,411,70.7,435,1.058,411,166,245,40.4,52.7,0.01,1,40.4,150,65,85,43.3,261,101,160,38.7,0.64
65,13,"Bogdan Bogdanovic","Atlanta Hawks",80,245,30.3,259,1.057,245,108,137,44.1,52.7,0,0.4,44.1,122,66,56,54.1,123,42,81,34.1,0.5
66,30,"Furkan Korkmaz","Philadelphia 76ers",35,18,36.7,19,1.056,18,7,11,38.9,52.8,0.06,5.6,38.9,8,2,6,25,10,5,5,50,0.56
67,40,"Harrison Barnes","Sacramento Kings",84,109,24.1,115,1.055,109,47,62,43.1,52.3,0.01,0.9,43.1,56,27,29,48.2,53,20,33,37.7,0.49
67,30,"Stephen Curry","Golden State Warriors",75,604,58,637,1.055,604,229,375,37.9,52.3,0.01,0.8,37.9,147,55,92,37.4,457,174,283,38.1,0.76
69,45,"Donovan Mitchell","Cleveland Cavaliers",65,571,73,601,1.053,571,229,342,40.1,52.2,0.01,1.2,40.1,199,91,108,45.7,372,138,234,37.1,0.65
70,15,"Austin Reaves","Los Angeles Lakers",89,366,56.4,385,1.052,366,155,211,42.3,51.2,0.03,3,42.3,187,90,97,48.1,179,65,114,36.3,0.49
70,77,"Luka Doncic","Dallas Mavericks",92,1157,83.5,1217,1.052,1157,467,690,40.4,52.2,0.01,1,40.4,414,194,220,46.9,743,273,470,36.7,0.64
72,2,"Shai Gilgeous-Alexander","Oklahoma City Thunder",85,852,89.9,895,1.05,852,402,450,47.2,52.1,0.01,1.2,47.2,628,319,309,50.8,224,83,141,37.1,0.26
72,25,"Trey Murphy III","New Orleans Pelicans",64,119,23.4,125,1.05,119,44,75,37,52.5,0,0,37,17,7,10,41.2,102,37,65,36.3,0.86
74,4,"Jrue Holiday","Boston Celtics",88,283,56.6,297,1.049,283,111,172,39.2,52.3,0,0.4,39.2,85,37,48,43.5,198,74,124,37.4,0.7
75,0,"Tyrese Haliburton","Indiana Pacers",85,619,76.3,649,1.048,619,238,381,38.4,52.3,0,0.3,38.4,125,67,58,53.6,494,171,323,34.6,0.8
75,22,"Xavier Moon","Los Angeles Clippers",14,21,63.6,22,1.048,21,10,11,47.6,52.4,0,0,47.6,15,8,7,53.3,6,2,4,33.3,0.29
77,7,"Kyle Lowry","Philadelphia 76ers",30,65,45.8,68,1.046,65,26,39,40,51.5,0.02,1.5,40,24,11,13,45.8,41,15,26,36.6,0.63
78,11,"Kyrie Irving","Dallas Mavericks",80,660,67.7,686,1.039,660,289,371,43.8,51.4,0.01,1.2,43.8,391,189,202,48.3,269,100,169,37.2,0.41
78,0,"Bennedict Mathurin","Indiana Pacers",60,181,62.2,188,1.039,181,73,108,40.3,51.9,0,0,40.3,65,31,34,47.7,116,42,74,36.2,0.64
80,5,"Fred VanVleet","Houston Rockets",73,528,67.4,547,1.036,528,212,316,40.2,51.7,0,0.4,40.2,186,90,96,48.4,342,122,220,35.7,0.65
81,30,"Ochai Agbaji","Utah Jazz",51,29,18.8,30,1.034,29,11,18,37.9,51.7,0,0,37.9,10,3,7,30,19,8,11,42.1,0.66
81,5,"Dejounte Murray","Atlanta Hawks",79,646,66.1,668,1.034,646,290,356,44.9,51,0.02,1.5,44.9,403,211,192,52.4,243,79,164,32.5,0.38
81,3,"Josh Giddey","Oklahoma City Thunder",90,59,17.3,61,1.034,59,28,31,47.5,51.7,0,0,47.5,41,23,18,56.1,18,5,13,27.8,0.31
81,2,"Andrew Nembhard","Indiana Pacers",85,237,55,245,1.034,237,115,122,48.5,51.7,0,0,48.5,189,100,89,52.9,48,15,33,31.3,0.2
81,2,"Miles McBride","New York Knicks",81,179,41.8,185,1.034,179,75,104,41.9,51.1,0.01,1.1,41.9,89,42,47,47.2,90,33,57,36.7,0.5
86,11,"Kris Dunn","Utah Jazz",66,30,23.3,31,1.033,30,13,17,43.3,51.7,0,0,43.3,15,8,7,53.3,15,5,10,33.3,0.5
87,23,"Eric Gordon","Phoenix Suns",72,64,15,66,1.031,64,23,41,35.9,51.6,0,0,35.9,9,3,6,33.3,55,20,35,36.4,0.86
87,1,"DAngelo Russell","Los Angeles Lakers",83,417,52.8,430,1.031,417,167,250,40,51.4,0,0.2,40,181,72,109,39.8,236,95,141,40.3,0.57
89,22,"Desmond Bane","Memphis Grizzlies",42,319,67.6,327,1.025,319,125,194,39.2,50.8,0.01,0.9,39.2,106,51,55,48.1,213,74,139,34.7,0.67
90,0,"Damian Lillard","Milwaukee Bucks",77,625,72.5,640,1.024,625,237,388,37.9,50.8,0.01,0.8,37.9,185,76,109,41.1,440,161,279,36.6,0.7
91,9,"Craig Porter","Cleveland Cavaliers",51,90,90,92,1.022,90,42,48,46.7,51.1,0,0,46.7,66,34,32,51.5,24,8,16,33.3,0.27
91,2,"Kawhi Leonard","Los Angeles Clippers",71,465,64,475,1.022,465,208,257,44.7,50.3,0.02,1.9,44.7,330,156,174,47.3,135,52,83,38.5,0.29
93,14,"Alec Burks","Detroit Pistons",43,155,47.4,158,1.019,155,63,92,40.6,50.3,0.01,1.3,40.6,74,33,41,44.6,81,30,51,37,0.52
93,5,"Vince Williams Jr.","Memphis Grizzlies",52,52,22.6,53,1.019,52,20,32,38.5,51,0,0,38.5,17,7,10,41.2,35,13,22,37.1,0.67
93,1,"Obi Toppin","Indiana Pacers",100,53,15.9,54,1.019,53,20,33,37.7,50.9,0,0,37.7,18,6,12,33.3,35,14,21,40,0.66
96,24,"Brandon Miller","Charlotte Hornets",74,326,44.5,331,1.015,326,144,182,44.2,50,0.02,1.5,44.2,217,106,111,48.8,109,38,71,34.9,0.33
97,7,"Kyle Lowry","Miami Heat",37,71,38.4,72,1.014,71,27,44,38,50.7,0,0,38,21,9,12,42.9,50,18,32,36,0.7
98,5,"Malik Beasley","Milwaukee Bucks",85,158,25.9,159,1.006,158,60,98,38,50.3,0,0,38,43,21,22,48.8,115,39,76,33.9,0.73
99,11,"Jalen Brunson","New York Knicks",90,918,80,923,1.005,918,380,538,41.4,49,0.03,2.7,41.4,527,241,286,45.7,391,139,252,35.5,0.43
100,11,"Payton Pritchard","Boston Celtics",101,234,41.3,235,1.004,234,97,137,41.5,50.2,0,0,41.5,109,56,53,51.4,125,41,84,32.8,0.53
101,42,"Al Horford","Boston Celtics",84,11,3,11,1,11,4,7,36.4,50,0,0,36.4,2,1,1,50,9,3,6,33.3,0.82
101,2,"Cade Cunningham","Detroit Pistons",62,421,65.9,421,1,421,190,231,45.1,50,0,0,45.1,295,149,146,50.5,126,41,85,32.5,0.3
101,10,"Brandon Williams","Dallas Mavericks",17,14,56,14,1,14,6,8,42.9,50,0,0,42.9,9,4,5,44.4,5,2,3,40,0.36
101,3,"Grant Williams","Dallas Mavericks",47,32,13.9,32,1,32,13,19,40.6,50,0,0,40.6,17,7,10,41.2,15,6,9,40,0.47
101,14,"Gary Harris","Orlando Magic",60,24,9.9,24,1,24,9,15,37.5,50,0.04,4.2,37.5,9,3,6,33.3,15,6,9,40,0.63
101,17,"Onuralp Bitim","Chicago Bulls",23,14,26.4,14,1,14,5,9,35.7,46.4,0.07,7.1,35.7,9,2,7,22.2,5,3,2,60,0.36
101,8,"Patty Mills","Atlanta Hawks",19,13,28.3,13,1,13,6,7,46.2,50,0,0,46.2,11,5,6,45.5,2,1,1,50,0.15
101,26,"Ben Sheppard","Indiana Pacers",75,18,8.5,18,1,18,7,11,38.9,50,0,0,38.9,6,3,3,50,12,4,8,33.3,0.67
101,26,"Duop Reath","Portland Trail Blazers",68,13,5.2,13,1,13,5,8,38.5,50,0,0,38.5,4,2,2,50,9,3,6,33.3,0.69
101,1,"LaMelo Ball","Charlotte Hornets",22,130,56.8,130,1,130,48,82,36.9,50,0.02,1.5,36.9,30,14,16,46.7,100,34,66,34,0.77
101,44,"Patrick Williams","Chicago Bulls",43,90,40.4,90,1,90,41,49,45.6,49.4,0.01,1.1,45.6,75,34,41,45.3,15,7,8,46.7,0.17
101,88,"Danilo Gallinari","Washington Wizards",26,26,29.5,26,1,26,12,14,46.2,50,0,0,46.2,17,10,7,58.8,9,2,7,22.2,0.35
101,30,"Julian Champagnie","San Antonio Spurs",74,14,4.9,14,1,14,5,9,35.7,50,0,0,35.7,6,1,5,16.7,8,4,4,50,0.57
101,24,"Kevin Knox II","Detroit Pistons",31,22,20.4,22,1,22,10,12,45.5,50,0,0,45.5,12,8,4,66.7,10,2,8,20,0.45
115,7,"Jaylen Brown","Boston Celtics",89,436,58,435,0.998,436,178,258,40.8,49.2,0.02,2.1,40.8,223,105,118,47.1,213,73,140,34.3,0.49
116,3,"Keyonte George","Utah Jazz",75,272,53.4,271,0.996,272,97,175,35.7,49.3,0.01,1.5,35.7,65,23,42,35.4,207,74,133,35.7,0.76
116,25,"Marcus Sasser","Detroit Pistons",71,255,71.2,254,0.996,255,100,155,39.2,49.6,0,0.4,39.2,114,47,67,41.2,141,53,88,37.6,0.55
118,9,"Dillon Brooks","Houston Rockets",72,160,35.5,158,0.988,160,62,98,38.8,49.1,0.01,0.6,38.8,69,29,40,42,91,33,58,36.3,0.57
119,10,"Tim Hardaway Jr.","Dallas Mavericks",93,352,43.1,347,0.986,352,137,215,38.9,49,0.01,0.9,38.9,162,66,96,40.7,190,71,119,37.4,0.54
120,14,"Tyler Herro","Miami Heat",50,344,60.6,339,0.985,344,135,209,39.2,49,0.01,0.6,39.2,161,68,93,42.2,183,67,116,36.6,0.53
121,9,"Derrick White","Boston Celtics",92,253,35.3,249,0.984,253,90,163,35.6,48.6,0.01,1.2,35.6,59,24,35,40.7,194,66,128,34,0.77
122,0,"Coby White","Chicago Bulls",81,315,42.6,309,0.981,315,125,190,39.7,48.9,0,0.3,39.7,164,67,97,40.9,151,58,93,38.4,0.48
122,12,"Taurean Prince","Los Angeles Lakers",85,104,24.4,102,0.981,104,40,64,38.5,49,0,0,38.5,44,18,26,40.9,60,22,38,36.7,0.58
124,17,"Dennis Schroder","Toronto Raptors",51,145,42.6,142,0.979,145,66,79,45.5,48.6,0.01,0.7,45.5,112,57,55,50.9,33,9,24,27.3,0.23
125,4,"Jared Butler","Washington Wizards",40,45,52.9,44,0.978,45,16,29,35.6,48.9,0,0,35.6,7,4,3,57.1,38,12,26,31.6,0.84
126,8,"De'Anthony Melton","Philadelphia 76ers",39,84,35,82,0.976,84,29,55,34.5,47.6,0.02,2.4,34.5,22,7,15,31.8,62,22,40,35.5,0.74
126,13,"Paul George","Los Angeles Clippers",80,533,56.6,520,0.976,533,210,323,39.4,48.6,0.01,0.6,39.4,261,112,149,42.9,272,98,174,36,0.51
128,5,"Jarace Walker","Indiana Pacers",43,40,50,39,0.975,40,16,24,40,48.8,0,0,40,22,9,13,40.9,18,7,11,38.9,0.45
129,4,"Kobe Bufkin","Atlanta Hawks",17,38,59.4,37,0.974,38,16,22,42.1,48.7,0,0,42.1,23,11,12,47.8,15,5,10,33.3,0.39
130,0,"Malik Monk","Sacramento Kings",72,285,52.9,277,0.972,285,110,175,38.6,47.9,0.01,1.4,38.6,111,57,54,51.4,174,53,121,30.5,0.61
131,24,"Norman Powell","Los Angeles Clippers",82,192,38.9,186,0.969,192,71,121,37,46.9,0.04,3.6,37,72,33,39,45.8,120,38,82,31.7,0.63
132,9,"T.J. McConnell","Indiana Pacers",89,334,84.6,323,0.967,334,158,176,47.3,48.4,0,0,47.3,314,151,163,48.1,20,7,13,35,0.06
132,14,"Brandon Ingram","New Orleans Pelicans",71,545,71.5,527,0.967,545,246,299,45.1,47.6,0.01,1.5,45.1,461,219,242,47.5,84,27,57,32.1,0.15
132,5,"De Aaron Fox","Sacramento Kings",76,718,72.1,694,0.967,718,284,434,39.6,48.2,0.01,0.7,39.6,375,160,215,42.7,343,124,219,36.2,0.48
135,28,"Dorian Finney-Smith","Brooklyn Nets",68,29,8.4,28,0.966,29,10,19,34.5,48.3,0,0,34.5,5,2,3,40,24,8,16,33.3,0.83
136,3,"Jake LaRavia","Memphis Grizzlies",35,57,32.9,55,0.965,57,21,36,36.8,48.2,0,0,36.8,17,8,9,47.1,40,13,27,32.5,0.7
137,33,"Myles Turner","Indiana Pacers",95,56,11.2,54,0.964,56,24,32,42.9,48.2,0,0,42.9,37,18,19,48.6,19,6,13,31.6,0.34
138,42,"Kevin Love","Miami Heat",62,27,10.1,26,0.963,27,9,18,33.3,48.1,0,0,33.3,7,1,6,14.3,20,8,12,40,0.74
138,1,"Michael Porter Jr.","Denver Nuggets",93,322,37.4,310,0.963,322,129,193,40.1,48,0,0.3,40.1,161,78,83,48.4,161,51,110,31.7,0.5
140,20,"A.J. Green","Milwaukee Bucks",62,51,25.5,49,0.961,51,19,32,37.3,47.1,0.02,2,37.3,19,9,10,47.4,32,10,22,31.3,0.63
141,2,"Terry Rozier","Miami Heat",31,177,64.8,170,0.96,177,70,107,39.5,47.7,0.01,0.6,39.5,95,41,54,43.2,82,29,53,35.4,0.46
141,3,"MarJon Beauchamp","Milwaukee Bucks",52,50,50,48,0.96,50,20,30,40,48,0,0,40,20,12,8,60,30,8,22,26.7,0.6
143,1,"Anfernee Simons","Portland Trail Blazers",46,343,65.5,328,0.956,343,124,219,36.2,47.7,0,0.3,36.2,115,45,70,39.1,228,79,149,34.6,0.66
143,5,"Marcus Morris Sr.","Philadelphia 76ers",37,68,45,65,0.956,68,30,38,44.1,47.8,0,0,44.1,55,25,30,45.5,13,5,8,38.5,0.19
145,5,"Immanuel Quickley","Toronto Raptors",38,201,60.7,192,0.955,201,69,132,34.3,47.8,0,0,34.3,55,15,40,27.3,146,54,92,37,0.73
146,3,"Julian Strawther","Denver Nuggets",53,21,14.4,20,0.952,21,7,14,33.3,47.6,0,0,33.3,4,1,3,25,17,6,11,35.3,0.81
147,7,"Amir Coffey","Los Angeles Clippers",76,80,30.3,76,0.95,80,36,44,45,46.9,0.01,1.3,45,65,33,32,50.8,15,3,12,20,0.19
147,0,"Dante Exum","Dallas Mavericks",76,40,25.5,38,0.95,40,17,23,42.5,47.5,0,0,42.5,27,13,14,48.1,13,4,9,30.8,0.33
147,14,"AJ Griffin","Atlanta Hawks",20,20,45.5,19,0.95,20,7,13,35,47.5,0,0,35,5,2,3,40,15,5,10,33.3,0.75
150,4,"Jalen Suggs","Orlando Magic",82,175,34.3,166,0.949,175,63,112,36,47.1,0.01,0.6,36,69,24,45,34.8,106,39,67,36.8,0.61
151,8,"Lonnie Walker IV","Brooklyn Nets",58,171,49.3,162,0.947,171,63,108,36.8,47.4,0,0,36.8,75,27,48,36,96,36,60,37.5,0.56
151,12,"De'Andre Hunter","Atlanta Hawks",58,169,38,160,0.947,169,68,101,40.2,46.4,0.02,1.8,40.2,106,47,59,44.3,63,21,42,33.3,0.37
153,1,"Victor Wembanyama","San Antonio Spurs",71,224,42.8,212,0.946,224,75,149,33.5,47.3,0.01,0.9,33.5,61,13,48,21.3,163,62,101,38,0.73
154,3,"OG Anunoby","Toronto Raptors",27,52,26.4,49,0.942,52,22,30,42.3,47.1,0,0,42.3,32,17,15,53.1,20,5,15,25,0.38
155,23,"Tre Mann","Charlotte Hornets",28,84,60,79,0.94,84,31,53,36.9,47,0,0,36.9,33,14,19,42.4,51,17,34,33.3,0.61
156,11,"Isaiah Joe","Oklahoma City Thunder",88,132,28.3,124,0.939,132,50,82,37.9,47,0,0,37.9,62,26,36,41.9,70,24,46,34.3,0.53
157,3,"Bradley Beal","Phoenix Suns",57,259,56.8,243,0.938,259,106,153,40.9,46.1,0.02,1.9,40.9,188,79,109,42,71,27,44,38,0.27
157,44,"Paul Reed","Philadelphia 76ers",89,16,17.2,15,0.938,16,6,10,37.5,46.9,0,0,37.5,10,3,7,30,6,3,3,50,0.38
159,24,"Devin Vassell","San Antonio Spurs",68,444,59.5,416,0.937,444,180,264,40.5,46.7,0,0.2,40.5,280,125,155,44.6,164,55,109,33.5,0.37
159,5,"Luguentz Dort","Oklahoma City Thunder",89,111,21.2,104,0.937,111,43,68,38.7,46.4,0.02,1.8,38.7,60,26,34,43.3,51,17,34,33.3,0.46
159,24,"Cam Thomas","Brooklyn Nets",66,539,73.7,505,0.937,539,214,325,39.7,46.1,0.02,2.2,39.7,322,145,177,45,217,69,148,31.8,0.4
162,23,"LeBron James","Los Angeles Lakers",78,277,50.3,259,0.935,277,101,176,36.5,46.4,0.01,0.7,36.5,120,46,74,38.3,157,55,102,35,0.57
163,20,"Landry Shamet","Washington Wizards",46,76,38.6,71,0.934,76,31,45,40.8,46.7,0.03,2.6,40.8,37,22,15,59.5,39,9,30,23.1,0.51
164,5,"Paolo Banchero","Orlando Magic",87,606,77.1,564,0.931,606,244,362,40.3,46.3,0.01,0.8,40.3,380,171,209,45,226,73,153,32.3,0.37
164,43,"Pascal Siakam","Toronto Raptors",39,101,42.1,94,0.931,101,46,55,45.5,46,0.01,1,45.5,88,45,43,51.1,13,1,12,7.7,0.13
