sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
166,20,"Markelle Fultz","Orlando Magic",60,212,74.6,198,0.934,212,95,117,44.8,46,0.02,1.9,44.8,194,90,104,46.4,18,5,13,27.8,0.08
167,3,"CJ McCollum","New Orleans Pelicans",76,534,60.2,498,0.933,534,207,327,38.8,46.1,0.01,1.1,38.8,315,129,186,41,219,78,141,35.6,0.41
168,25,"Mikal Bridges","Phoenix Suns",56,220,45.5,205,0.932,220,96,124,43.6,45.9,0.01,1.4,43.6,190,86,104,45.3,30,10,20,33.3,0.14
169,0,"Bennedict Mathurin","Indiana Pacers",78,175,46.8,163,0.931,175,59,116,33.7,46,0.01,1.1,33.7,50,16,34,32,125,43,82,34.4,0.71
169,4,"Evan Mobley","Cleveland Cavaliers",84,87,41.2,81,0.931,87,40,47,46,46.6,0,0,46,86,39,47,45.3,1,1,0,100,0.01
169,8,"Jaren Jackson Jr.","Memphis Grizzlies",69,29,9.3,27,0.931,29,9,20,31,44.8,0.03,3.4,31,4,1,3,25,25,8,17,32,0.86
169,24,"Norman Powell","Los Angeles Clippers",65,188,45.4,175,0.931,188,69,119,36.7,45.7,0.02,2.1,36.7,84,35,49,41.7,104,34,70,32.7,0.55
173,12,"Tobias Harris","Philadelphia 76ers",85,142,29.4,132,0.93,142,59,83,41.5,46.1,0.01,0.7,41.5,102,46,56,45.1,40,13,27,32.5,0.28
174,7,"Josh Richardson","San Antonio Spurs",43,127,40.6,118,0.929,127,53,74,41.7,45.7,0.02,1.6,41.7,98,43,55,43.9,29,10,19,34.5,0.23
174,33,"Johnny Juzang","Utah Jazz",18,28,35.9,26,0.929,28,11,17,39.3,46.4,0,0,39.3,14,7,7,50,14,4,10,28.6,0.5
176,7,"Jaylen Brown","Boston Celtics",87,501,54.5,465,0.928,501,196,305,39.1,45.8,0.01,1.2,39.1,286,129,157,45.1,215,67,148,31.2,0.43
176,0,"Royce O'Neale","Brooklyn Nets",80,83,18.4,77,0.928,83,26,57,31.3,46.4,0,0,31.3,3,1,2,33.3,80,25,55,31.3,0.96
178,11,"Payton Pritchard","Boston Celtics",58,78,39.6,72,0.923,78,27,51,34.6,45.5,0.01,1.3,34.6,29,10,19,34.5,49,17,32,34.7,0.63
179,3,"MarJon Beauchamp","Milwaukee Bucks",54,64,37,59,0.922,64,23,41,35.9,46.1,0,0,35.9,27,10,17,37,37,13,24,35.1,0.58
180,14,"Brandon Ingram","New Orleans Pelicans",46,404,72.1,372,0.921,404,175,229,43.3,45,0.02,2.2,43.3,359,161,198,44.8,45,14,31,31.1,0.11
181,8,"Marcus Morris Sr.","Los Angeles Clippers",68,213,41.4,196,0.92,213,93,120,43.7,46,0,0,43.7,178,83,95,46.6,35,10,25,28.6,0.16
182,33,"Gary Trent Jr.","Toronto Raptors",67,368,53.9,338,0.918,368,143,225,38.9,45.2,0.01,1.4,38.9,219,96,123,43.8,149,47,102,31.5,0.4
182,1,"Michael Porter Jr.","Denver Nuggets",82,256,34.3,235,0.918,256,92,164,35.9,45.7,0,0.4,35.9,115,42,73,36.5,141,50,91,35.5,0.55
184,31,"Goran Dragic","Milwaukee Bucks",9,12,46.2,11,0.917,12,5,7,41.7,45.8,0,0,41.7,7,4,3,57.1,5,1,4,20,0.42
184,23,"Robert Covington","Los Angeles Clippers",50,12,8.3,11,0.917,12,4,8,33.3,45.8,0,0,33.3,4,1,3,25,8,3,5,37.5,0.67
184,30,"Sam Hauser","Boston Celtics",95,36,9.7,33,0.917,36,12,24,33.3,45.8,0,0,33.3,7,3,4,42.9,29,9,20,31,0.81
187,12,"Kelly Oubre Jr.","Charlotte Hornets",48,179,38.6,164,0.916,179,68,111,38,44.1,0.04,3.9,38,108,46,62,42.6,71,22,49,31,0.4
188,12,"Ja Morant","Memphis Grizzlies",66,319,70.4,292,0.915,319,112,207,35.1,45.3,0.02,1.6,35.1,117,47,70,40.2,202,65,137,32.2,0.63
189,20,"A.J. Green","Milwaukee Bucks",35,34,29.6,31,0.912,34,12,22,35.3,45.6,0,0,35.3,11,5,6,45.5,23,7,16,30.4,0.68
190,22,"Jimmy Butler","Miami Heat",88,358,73.8,326,0.911,358,147,211,41.1,44,0.04,3.6,41.1,281,126,155,44.8,77,21,56,27.3,0.22
191,12,"Max Christie","Los Angeles Lakers",50,22,25.9,20,0.909,22,9,13,40.9,45.5,0,0,40.9,18,7,11,38.9,4,2,2,50,0.18
191,5,"Anthony Edwards","Minnesota Timberwolves",86,659,72.8,599,0.909,659,231,428,35.1,45.4,0,0.2,35.1,256,95,161,37.1,403,136,267,33.7,0.61
191,1,"DAngelo Russell","Los Angeles Lakers",34,175,58.9,159,0.909,175,65,110,37.1,45.1,0.01,1.1,37.1,89,37,52,41.6,86,28,58,32.6,0.49
194,25,"P.J. Washington","Charlotte Hornets",73,130,25.3,118,0.908,130,46,84,35.4,45.4,0.01,0.8,35.4,64,20,44,31.3,66,26,40,39.4,0.51
195,5,"Kentavious Caldwell-Pope","Denver Nuggets",96,205,35,186,0.907,205,84,121,41,45.4,0,0,41,144,66,78,45.8,61,18,43,29.5,0.3
196,44,"Patrick Williams","Chicago Bulls",84,149,35.3,135,0.906,149,64,85,43,45,0.01,0.7,43,131,58,73,44.3,18,6,12,33.3,0.12
197,24,"Devin Vassell","San Antonio Spurs",38,262,57.2,237,0.905,262,106,156,40.5,45.2,0,0.4,40.5,176,81,95,46,86,25,61,29.1,0.33
198,13,"Ricky Rubio","Cleveland Cavaliers",36,73,54.5,66,0.904,73,30,43,41.1,44.5,0.01,1.4,41.1,51,25,26,49,22,5,17,22.7,0.3
199,43,"Pascal Siakam","Toronto Raptors",72,359,58.3,324,0.903,359,151,208,42.1,44.7,0.01,0.8,42.1,290,132,158,45.5,69,19,50,27.5,0.19
200,3,"Caris LeVert","Cleveland Cavaliers",80,254,51.3,229,0.902,254,90,164,35.4,44.3,0.02,1.6,35.4,133,45,88,33.8,121,45,76,37.2,0.48
201,23,"Tre Mann","Oklahoma City Thunder",68,203,64.9,183,0.901,203,69,134,34,45.1,0,0,34,56,24,32,42.9,147,45,102,30.6,0.72
202,23,"Wesley Matthews","Milwaukee Bucks",54,20,14.7,18,0.9,20,6,14,30,45,0,0,30,4,0,4,0,16,6,10,37.5,0.8
203,2,"Cade Cunningham","Detroit Pistons",12,108,77.1,97,0.898,108,44,64,40.7,44.4,0.01,0.9,40.7,75,36,39,48,33,8,25,24.2,0.31
204,23,"Lauri Markkanen","Utah Jazz",66,124,20.5,111,0.895,124,47,77,37.9,44.4,0.01,0.8,37.9,74,31,43,41.9,50,16,34,32,0.4
205,22,"Franz Wagner","Orlando Magic",80,198,46.3,177,0.894,198,69,129,34.8,44.7,0,0,34.8,62,30,32,48.4,136,39,97,28.7,0.69
206,10,"Jabari Smith II","Houston Rockets",79,195,35.3,174,0.892,195,75,120,38.5,44.6,0,0,38.5,134,51,83,38.1,61,24,37,39.3,0.31
206,23,"Jaden Ivey","Detroit Pistons",74,342,64.5,305,0.892,342,124,218,36.3,44,0.02,1.8,36.3,173,71,102,41,169,53,116,31.4,0.49
208,21,"Joel Embiid","Philadelphia 76ers",75,408,63.1,363,0.89,408,169,239,41.4,43.6,0.02,2,41.4,323,151,172,46.7,85,18,67,21.2,0.21
209,1,"Kyle Anderson","Minnesota Timberwolves",75,54,32.5,48,0.889,54,20,34,37,43.5,0.02,1.9,37,39,13,26,33.3,15,7,8,46.7,0.28
210,4,"Jalen Green","Houston Rockets",76,511,66.2,453,0.886,511,176,335,34.4,43.8,0.01,1.4,34.4,206,80,126,38.8,305,96,209,31.5,0.6
211,24,"Cam Thomas","Brooklyn Nets",59,226,81,200,0.885,226,82,144,36.3,43.1,0.03,2.7,36.3,137,51,86,37.2,89,31,58,34.8,0.39
211,10,"Bryn Forbes","Minnesota Timberwolves",25,26,42.6,23,0.885,26,10,16,38.5,44.2,0,0,38.5,13,7,6,53.8,13,3,10,23.1,0.5
211,21,"David Roddy","Memphis Grizzlies",76,26,10.4,23,0.885,26,10,16,38.5,44.2,0,0,38.5,11,7,4,63.6,15,3,12,20,0.58
214,12,"Taurean Prince","Minnesota Timberwolves",61,86,31.4,76,0.884,86,32,54,37.2,43.6,0.01,1.2,37.2,47,21,26,44.7,39,11,28,28.2,0.45
215,4,"Brandon Boston Jr.","Los Angeles Clippers",23,51,78.5,45,0.882,51,19,32,37.3,44.1,0,0,37.3,35,12,23,34.3,16,7,9,43.8,0.31
215,23,"Cameron Johnson","Phoenix Suns",17,34,27.2,30,0.882,34,12,22,35.3,42.6,0.03,2.9,35.3,22,7,15,31.8,12,5,7,41.7,0.35
215,8,"De'Anthony Melton","Philadelphia 76ers",88,136,27.9,120,0.882,136,43,93,31.6,44.1,0,0,31.6,31,9,22,29,105,34,71,32.4,0.77
218,34,"Kemba Walker","Dallas Mavericks",9,25,65.8,22,0.88,25,9,16,36,44,0,0,36,9,5,4,55.6,16,4,12,25,0.64
219,7,"Reggie Jackson","Denver Nuggets",22,41,44.1,36,0.878,41,15,26,36.6,43.9,0,0,36.6,20,9,11,45,21,6,15,28.6,0.51
220,22,"Rudy Gay","Utah Jazz",56,80,40.2,70,0.875,80,32,48,40,43.8,0,0,40,60,26,34,43.3,20,6,14,30,0.25
221,2,"Andrew Nembhard","Indiana Pacers",75,197,49.7,172,0.873,197,76,121,38.6,43.7,0,0,38.6,127,56,71,44.1,70,20,50,28.6,0.36
221,9,"Josh Christopher","Houston Rockets",64,110,67.9,96,0.873,110,43,67,39.1,43.2,0.01,0.9,39.1,73,34,39,46.6,37,9,28,24.3,0.34
221,4,"Devonte' Graham","San Antonio Spurs",20,102,60.4,89,0.873,102,31,71,30.4,42.6,0.02,2,30.4,21,6,15,28.6,81,25,56,30.9,0.79
224,6,"Jalen McDaniels","Charlotte Hornets",56,46,18.8,40,0.87,46,19,27,41.3,42.4,0.04,4.3,41.3,40,18,22,45,6,1,5,16.7,0.13
225,18,"Shake Milton","Philadelphia 76ers",82,111,48.1,96,0.865,111,43,68,38.7,42.8,0.01,0.9,38.7,76,34,42,44.7,35,9,26,25.7,0.32
226,15,"Jose Alvarado","New Orleans Pelicans",61,44,16.9,38,0.864,44,13,31,29.5,43.2,0,0,29.5,10,1,9,10,34,12,22,35.3,0.77
227,0,"Coby White","Chicago Bulls",76,124,29.5,107,0.863,124,45,79,36.3,42.7,0.01,0.8,36.3,69,29,40,42,55,16,39,29.1,0.44
228,35,"PJ Dozier","Sacramento Kings",19,14,48.3,12,0.857,14,5,9,35.7,42.9,0,0,35.7,8,3,5,37.5,6,2,4,33.3,0.43
229,4,"Lonnie Walker IV","Los Angeles Lakers",69,124,34.3,106,0.855,124,46,78,37.1,42.7,0,0,37.1,72,32,40,44.4,52,14,38,26.9,0.42
229,34,"Wendell Carter Jr.","Orlando Magic",57,55,18.2,47,0.855,55,23,32,41.8,42.7,0,0,41.8,50,22,28,44,5,1,4,20,0.09
231,18,"Cory Joseph","Detroit Pistons",62,114,48.1,97,0.851,114,39,75,34.2,42.5,0,0,34.2,56,20,36,35.7,58,19,39,32.8,0.51
232,5,"Will Barton","Washington Wizards",40,99,52.4,84,0.848,99,34,65,34.3,42.4,0,0,34.3,43,18,25,41.9,56,16,40,28.6,0.57
233,20,"Jeff Dowtin","Toronto Raptors",25,19,61.3,16,0.842,19,7,12,36.8,39.5,0.05,5.3,36.8,15,6,9,40,4,1,3,25,0.21
234,0,"Jayson Tatum","Boston Celtics",95,539,54.6,453,0.84,539,161,378,29.9,41.9,0,0.2,29.9,98,31,67,31.6,441,130,311,29.5,0.82
235,12,"Kendrick Nunn","Los Angeles Lakers",39,74,46.8,62,0.838,74,25,49,33.8,41.9,0,0,33.8,31,13,18,41.9,43,12,31,27.9,0.58
235,20,"Georges Niang","Philadelphia 76ers",89,37,8.9,31,0.838,37,11,26,29.7,41.9,0,0,29.7,6,2,4,33.3,31,9,22,29,0.84
237,17,"Dennis Schroder","Los Angeles Lakers",83,207,46.4,173,0.836,207,81,126,39.1,41.1,0.01,1.4,39.1,173,73,100,42.2,34,8,26,23.5,0.16
237,23,"LeBron James","Los Angeles Lakers",72,353,49.2,295,0.836,353,119,234,33.7,41.8,0,0.3,33.7,162,62,100,38.3,191,57,134,29.8,0.54
239,3,"Jordan Poole","Golden State Warriors",95,459,53.5,383,0.834,459,145,314,31.6,41.3,0.01,1.3,31.6,148,56,92,37.8,311,89,222,28.6,0.68
240,0,"Russell Westbrook","Los Angeles Clippers",26,90,52.3,75,0.833,90,34,56,37.8,41.7,0,0,37.8,70,27,43,38.6,20,7,13,35,0.22
240,15,"Davion Mitchell","Sacramento Kings",87,132,44.7,110,0.833,132,48,84,36.4,41.7,0,0,36.4,71,34,37,47.9,61,14,47,23,0.46
240,25,"Chris Boucher","Toronto Raptors",77,24,11.4,20,0.833,24,9,15,37.5,41.7,0,0,37.5,17,7,10,41.2,7,2,5,28.6,0.29
243,22,"Malaki Branham","San Antonio Spurs",66,153,40.6,127,0.83,153,59,94,38.6,41.5,0,0,38.6,108,50,58,46.3,45,9,36,20,0.29
244,33,"Kyle Kuzma","Washington Wizards",64,227,39.5,187,0.824,227,71,156,31.3,41.2,0,0.4,31.3,81,26,55,32.1,146,45,101,30.8,0.64
244,11,"Bruce Brown","Denver Nuggets",100,85,22.7,70,0.824,85,30,55,35.3,40.6,0.01,1.2,35.3,51,21,30,41.2,34,9,25,26.5,0.4
246,13,"Bam Adebayo","Miami Heat",100,243,75.9,200,0.823,243,99,144,40.7,40.7,0.01,0.8,40.7,236,99,137,41.9,7,0,7,0,0.03
247,13,"Jordan Nwora","Indiana Pacers",24,39,31.2,32,0.821,39,12,27,30.8,41,0,0,30.8,16,4,12,25,23,8,15,34.8,0.59
248,18,"Isaiah Roby","San Antonio Spurs",42,22,31.9,18,0.818,22,7,15,31.8,40.9,0,0,31.8,7,3,4,42.9,15,4,11,26.7,0.68
248,23,"McKinley Wright IV","Dallas Mavericks",27,22,52.4,18,0.818,22,8,14,36.4,40.9,0,0,36.4,14,6,8,42.9,8,2,6,25,0.36
248,28,"Dorian Finney-Smith","Brooklyn Nets",30,11,7.7,9,0.818,11,3,8,27.3,40.9,0,0,27.3,2,0,2,0,9,3,6,33.3,0.82
251,7,"Troy Brown Jr.","Los Angeles Lakers",90,60,18.1,49,0.817,60,19,41,31.7,40.8,0,0,31.7,27,8,19,29.6,33,11,22,33.3,0.55
252,7,"Jordan Goodwin","Washington Wizards",62,98,53.8,80,0.816,98,34,64,34.7,39.8,0.02,2,34.7,61,24,37,39.3,37,10,27,27,0.38
253,7,"Killian Hayes","Detroit Pistons",76,405,66,328,0.81,405,152,253,37.5,40.1,0.01,0.7,37.5,316,131,185,41.5,89,21,68,23.6,0.22
253,11,"Brook Lopez","Milwaukee Bucks",83,42,9.9,34,0.81,42,14,28,33.3,40.5,0,0,33.3,18,8,10,44.4,24,6,18,25,0.57
255,30,"Ochai Agbaji","Utah Jazz",59,47,19.3,38,0.809,47,15,32,31.9,40.4,0,0,31.9,13,7,6,53.8,34,8,26,23.5,0.72
256,5,"Talen Horton-Tucker","Utah Jazz",65,171,61.1,138,0.807,171,56,115,32.7,40.4,0,0,32.7,78,30,48,38.5,93,26,67,28,0.54
257,7,"Goran Dragic","Chicago Bulls",51,108,53.2,87,0.806,108,40,68,37,40.3,0.01,0.9,37,74,33,41,44.6,34,7,27,20.6,0.31
258,17,"Shaedon Sharpe","Portland Trail Blazers",80,220,57.4,177,0.805,220,72,148,32.7,40.2,0,0,32.7,92,39,53,42.4,128,33,95,25.8,0.58
259,31,"Max Strus","Miami Heat",105,131,17.8,105,0.802,131,37,94,28.2,40.1,0,0,28.2,22,6,16,27.3,109,31,78,28.4,0.83
260,5,"Paolo Banchero","Orlando Magic",72,366,68.4,293,0.801,366,129,237,35.2,39.9,0.01,1.4,35.2,237,95,142,40.1,129,34,95,26.4,0.35
261,24,"Haywood Highsmith","Miami Heat",72,10,7.3,8,0.8,10,3,7,30,40,0,0,30,3,1,2,33.3,7,2,5,28.6,0.7
261,11,"Ayo Dosunmu","Chicago Bulls",82,55,22.7,44,0.8,55,21,34,38.2,40,0,0,38.2,49,19,30,38.8,6,2,4,33.3,0.11
261,3,"OG Anunoby","Toronto Raptors",68,140,29.6,112,0.8,140,48,92,34.3,39.6,0.01,0.7,34.3,94,33,61,35.1,46,15,31,32.6,0.33
261,0,"Christian Braun","Denver Nuggets",95,30,24.4,24,0.8,30,9,21,30,40,0,0,30,12,3,9,25,18,6,12,33.3,0.6
261,17,"Jonas Valanciunas","New Orleans Pelicans",80,10,5.5,8,0.8,10,4,6,40,40,0,0,40,9,4,5,44.4,1,0,1,0,0.1
266,10,"Jeremy Sochan","San Antonio Spurs",56,83,37.9,66,0.795,83,31,52,37.3,39.8,0,0,37.3,67,27,40,40.3,16,4,12,25,0.19
267,24,"Dillon Brooks","Memphis Grizzlies",79,354,51.5,281,0.794,354,118,236,33.3,39.5,0,0.3,33.3,188,74,114,39.4,166,44,122,26.5,0.47
268,16,"Simone Fontecchio","Utah Jazz",52,62,28.1,49,0.79,62,20,42,32.3,39.5,0,0,32.3,25,11,14,44,37,9,28,24.3,0.6
269,22,"Deandre Ayton","Phoenix Suns",77,19,13.1,15,0.789,19,7,12,36.8,39.5,0,0,36.8,18,6,12,33.3,1,1,0,100,0.05
270,9,"Jerami Grant","Portland Trail Blazers",63,132,26.5,104,0.788,132,47,85,35.6,39.4,0,0,35.6,107,37,70,34.6,25,10,15,40,0.19
270,8,"Justin Holiday","Atlanta Hawks",28,33,31.1,26,0.788,33,10,23,30.3,39.4,0,0,30.3,16,4,12,25,17,6,11,35.3,0.52
272,32,"Karl-Anthony Towns","Minnesota Timberwolves",36,37,15.3,29,0.784,37,12,25,32.4,39.2,0,0,32.4,18,7,11,38.9,19,5,14,26.3,0.51
272,22,"Andrew Wiggins","Golden State Warriors",50,134,34.4,105,0.784,134,46,88,34.3,38.8,0.01,0.7,34.3,95,34,61,35.8,39,12,27,30.8,0.29
274,26,"Spencer Dinwiddie","Brooklyn Nets",30,163,73.8,127,0.779,163,47,116,28.8,38.7,0.01,1.2,28.8,50,15,35,30,113,32,81,28.3,0.69
275,9,"Bobby Portis","Milwaukee Bucks",75,54,14.4,42,0.778,54,21,33,38.9,38.9,0,0,38.9,48,21,27,43.8,6,0,6,0,0.11
275,11,"Domantas Sabonis","Sacramento Kings",86,18,10.8,14,0.778,18,7,11,38.9,38.9,0,0,38.9,16,7,9,43.8,2,0,2,0,0.11
277,0,"Russell Westbrook","Los Angeles Lakers",52,207,61.6,160,0.773,207,68,139,32.9,38.4,0,0.5,32.9,122,45,77,36.9,85,23,62,27.1,0.41
278,7,"Amir Coffey","Los Angeles Clippers",51,35,48.6,27,0.771,35,13,22,37.1,37.1,0.03,2.9,37.1,30,13,17,43.3,5,0,5,0,0.14
279,13,"Evan Fournier","New York Knicks",27,61,48.8,47,0.77,61,17,44,27.9,38.5,0,0,27.9,11,4,7,36.4,50,13,37,26,0.82
280,14,"Landry Shamet","Phoenix Suns",50,111,40.8,85,0.766,111,32,79,28.8,38.3,0.01,0.9,28.8,41,11,30,26.8,70,21,49,30,0.63
280,2,"Josh Okogie","Phoenix Suns",82,64,25.3,49,0.766,64,20,44,31.3,38.3,0,0,31.3,36,11,25,30.6,28,9,19,32.1,0.44
282,1,"Zion Williamson","New Orleans Pelicans",29,17,51.5,13,0.765,17,6,11,35.3,38.2,0,0,35.3,13,5,8,38.5,4,1,3,25,0.24
283,6,"Hamidou Diallo","Detroit Pistons",56,59,68.6,45,0.763,59,22,37,37.3,38.1,0,0,37.3,57,21,36,36.8,2,1,1,50,0.03
283,2,"James Bouknight","Charlotte Hornets",34,59,47.6,45,0.763,59,17,42,28.8,38.1,0,0,28.8,14,6,8,42.9,45,11,34,24.4,0.76
285,3,"Josh Giddey","Oklahoma City Thunder",78,80,26,61,0.763,80,28,52,35,38.1,0,0,35,54,23,31,42.6,26,5,21,19.2,0.33
286,33,"Tre Jones","San Antonio Spurs",68,134,52.3,102,0.761,134,46,88,34.3,37.7,0.01,0.7,34.3,95,37,58,38.9,39,9,30,23.1,0.29
287,34,"Kenrich Williams","Oklahoma City Thunder",53,53,29.4,40,0.755,53,18,35,34,37.7,0,0,34,39,14,25,35.9,14,4,10,28.6,0.26
288,3,"Keldon Johnson","San Antonio Spurs",63,136,28.8,102,0.75,136,40,96,29.4,37.1,0.02,2.2,29.4,60,19,41,31.7,76,21,55,27.6,0.56
288,10,"Dorian Finney-Smith","Dallas Mavericks",40,12,5.4,9,0.75,12,3,9,25,37.5,0,0,25,2,0,2,0,10,3,7,30,0.83
288,14,"R.J. Hampton","Detroit Pistons",21,20,26.3,15,0.75,20,6,14,30,37.5,0,0,30,9,3,6,33.3,11,3,8,27.3,0.55
288,20,"John Collins","Atlanta Hawks",78,32,10.3,24,0.75,32,12,20,37.5,37.5,0.03,3.1,37.5,28,12,16,42.9,4,0,4,0,0.13
292,10,"Bol Bol","Orlando Magic",70,107,58.2,79,0.738,107,33,74,30.8,36.4,0.02,1.9,30.8,58,21,37,36.2,49,12,37,24.5,0.46
293,22,"Malachi Flynn","Toronto Raptors",53,79,45.7,58,0.734,79,23,56,29.1,36.7,0,0,29.1,40,11,29,27.5,39,12,27,30.8,0.49
294,12,"Ish Wainright","Phoenix Suns",66,15,8.3,11,0.733,15,4,11,26.7,36.7,0,0,26.7,3,1,2,33.3,12,3,9,25,0.8
295,3,"Chris Duarte","Indiana Pacers",46,134,55.8,98,0.731,134,39,95,29.1,36.2,0.01,0.7,29.1,61,20,41,32.8,73,19,54,26,0.54
296,34,"Giannis Antetokounmpo","Milwaukee Bucks",66,252,73.5,183,0.726,252,79,173,31.3,36.3,0,0,31.3,151,54,97,35.8,101,25,76,24.8,0.4
297,36,"Marcus Smart","Boston Celtics",81,156,29.2,113,0.724,156,44,112,28.2,36.2,0,0,28.2,61,19,42,31.1,95,25,70,26.3,0.61
297,42,"Kevin Love","Miami Heat",43,29,14.2,21,0.724,29,8,21,27.6,36.2,0,0,27.6,4,3,1,75,25,5,20,20,0.86
297,11,"Kevin Knox II","Portland Trail Blazers",21,29,31.9,21,0.724,29,10,19,34.5,36.2,0,0,34.5,19,9,10,47.4,10,1,9,10,0.34
300,3,"Anthony Davis","Los Angeles Lakers",73,108,39,78,0.722,108,38,70,35.2,35.2,0.02,1.9,35.2,103,38,65,36.9,5,0,5,0,0.05
301,21,"JT Thor","Charlotte Hornets",69,25,16,18,0.72,25,9,16,36,36,0,0,36,21,9,12,42.9,4,0,4,0,0.16
302,14,"Ish Smith","Denver Nuggets",47,90,94.7,64,0.711,90,32,58,35.6,35.6,0,0,35.6,83,32,51,38.6,7,0,7,0,0.08
303,3,"Josh Hart","New York Knicks",36,24,23.3,17,0.708,24,8,16,33.3,35.4,0,0,33.3,18,7,11,38.9,6,1,5,16.7,0.25
304,0,"Justin Holiday","Dallas Mavericks",18,17,26.6,12,0.706,17,5,12,29.4,35.3,0,0,29.4,8,3,5,37.5,9,2,7,22.2,0.53
305,1,"Will Barton","Toronto Raptors",17,27,47.4,19,0.704,27,7,20,25.9,35.2,0,0,25.9,13,2,11,15.4,14,5,9,35.7,0.52
306,3,"George Hill","Milwaukee Bucks",35,30,34.5,21,0.7,30,9,21,30,35,0,0,30,11,6,5,54.5,19,3,16,15.8,0.63
306,0,"TyTy Washington Jr.","Houston Rockets",31,30,33.7,21,0.7,30,8,22,26.7,35,0,0,26.7,9,3,6,33.3,21,5,16,23.8,0.7
308,13,"R.J. Hampton","Orlando Magic",26,29,43.3,20,0.69,29,8,21,27.6,34.5,0,0,27.6,14,4,10,28.6,15,4,11,26.7,0.52
309,17,"Aleksej Pokusevski","Oklahoma City Thunder",34,16,13,11,0.688,16,5,11,31.3,34.4,0,0,31.3,11,4,7,36.4,5,1,4,20,0.31
310,9,"Theo Maledon","Charlotte Hornets",44,79,58.5,54,0.684,79,23,56,29.1,34.2,0,0,29.1,38,15,23,39.5,41,8,33,19.5,0.52
311,4,"Scottie Barnes","Toronto Raptors",78,185,49.3,126,0.681,185,57,128,30.8,33.8,0.01,0.5,30.8,129,46,83,35.7,56,11,45,19.6,0.3
312,41,"Saddiq Bey","Atlanta Hawks",32,36,20.9,24,0.667,36,9,27,25,33.3,0,0,25,14,3,11,21.4,22,6,16,27.3,0.61
312,7,"Bryce McGowens","Charlotte Hornets",46,21,23.3,14,0.667,21,5,16,23.8,33.3,0,0,23.8,8,1,7,12.5,13,4,9,30.8,0.62
312,0,"Cam Reddish","New York Knicks",20,15,23.8,10,0.667,15,4,11,26.7,33.3,0,0,26.7,7,2,5,28.6,8,2,6,25,0.53
315,1,"Reggie Jackson","Los Angeles Clippers",52,126,42.9,83,0.659,126,36,90,28.6,32.1,0.02,1.6,28.6,68,27,41,39.7,58,9,49,15.5,0.46
316,0,"Torrey Craig","Phoenix Suns",90,49,15,32,0.653,49,15,34,30.6,32.7,0,0,30.6,39,13,26,33.3,10,2,8,20,0.2
317,38,"Saben Lee","Phoenix Suns",23,20,52.6,13,0.65,20,5,15,25,32.5,0,0,25,9,2,7,22.2,11,3,8,27.3,0.55
318,8,"Deni Avdija","Washington Wizards",76,51,20.2,33,0.647,51,12,39,23.5,30.4,0.04,3.9,23.5,15,5,10,33.3,36,7,29,19.4,0.71
319,41,"Saddiq Bey","Detroit Pistons",52,127,36.1,82,0.646,127,31,96,24.4,32.3,0,0,24.4,46,11,35,23.9,81,20,61,24.7,0.64
320,6,"Quentin Grimes","New York Knicks",80,70,15.2,45,0.643,70,16,54,22.9,32.1,0,0,22.9,15,3,12,20,55,13,42,23.6,0.79
321,8,"Jae'Sean Tate","Houston Rockets",31,11,20.4,7,0.636,11,3,8,27.3,31.8,0,0,27.3,5,2,3,40,6,1,5,16.7,0.55
321,0,"Shaquille Harrison","Portland Trail Blazers",5,11,68.8,7,0.636,11,3,8,27.3,31.8,0,0,27.3,6,2,4,33.3,5,1,4,20,0.45
323,9,"RJ Barrett","New York Knicks",84,130,24.2,82,0.631,130,36,94,27.7,31.2,0.01,0.8,27.7,80,27,53,33.8,50,9,41,18,0.38
324,40,"Anthony Lamb","Golden State Warriors",68,26,12,16,0.615,26,6,20,23.1,30.8,0,0,23.1,9,2,7,22.2,17,4,13,23.5,0.65
324,7,"Jalen McDaniels","Philadelphia 76ers",32,13,24.5,8,0.615,13,4,9,30.8,30.8,0,0,30.8,12,4,8,33.3,1,0,1,0,0.08
326,0,"Donte DiVincenzo","Golden State Warriors",85,75,16.9,46,0.613,75,17,58,22.7,30.7,0,0,22.7,18,5,13,27.8,57,12,45,21.1,0.76
327,5,"Precious Achiuwa","Toronto Raptors",56,23,18.1,14,0.609,23,6,17,26.1,30.4,0,0,26.1,14,4,10,28.6,9,2,7,22.2,0.39
328,6,"Alex Caruso","Chicago Bulls",69,28,15.4,17,0.607,28,7,21,25,30.4,0,0,25,14,4,10,28.6,14,3,11,21.4,0.5
329,1,"Jalen Johnson","Atlanta Hawks",77,20,14.1,12,0.6,20,6,14,30,30,0,0,30,13,6,7,46.2,7,0,7,0,0.35
329,23,"Kai Jones","Charlotte Hornets",46,10,32.3,6,0.6,10,3,7,30,30,0,0,30,10,3,7,30,0,0,0,,0
331,1,"Johnny Davis","Washington Wizards",28,37,38.1,22,0.595,37,10,27,27,28.4,0.03,2.7,27,25,9,16,36,12,1,11,8.3,0.32
