sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
166,34,"Tobias Harris","Los Angeles Clippers",32,125,43.9,107,0.856,125,51,74,40.8,42.8,0,0,40.8,100,46,54,46,25,5,20,20,0.2
167,24,"Kent  Bazemore","Atlanta Hawks",65,220,51.6,188,0.855,220,78,142,35.5,42.3,0.01,0.9,35.5,138,48,90,34.8,82,30,52,36.6,0.37
167,7,"Trey Lyles","Denver Nuggets",73,55,20.9,47,0.855,55,20,35,36.4,41.8,0.02,1.8,36.4,31,14,17,45.2,24,6,18,25,0.44
169,21,"Treveon Graham","Charlotte Hornets",63,34,25.6,29,0.853,34,14,20,41.2,42.6,0,0,41.2,30,13,17,43.3,4,1,3,25,0.12
170,40,"Harrison Barnes","Dallas Mavericks",77,276,42.1,235,0.851,276,108,168,39.1,42.4,0,0.4,39.1,227,90,137,39.6,49,18,31,36.7,0.18
171,13,"Marcus Morris","Boston Celtics",73,216,38.6,183,0.847,216,84,132,38.9,42.1,0.02,1.9,38.9,174,70,104,40.2,42,14,28,33.3,0.19
171,33,"Wesley Johnson","Los Angeles Clippers",74,98,33.1,83,0.847,98,38,60,38.8,41.3,0.03,3.1,38.8,85,33,52,38.8,13,5,8,38.5,0.13
171,32,"Kris Dunn","Chicago Bulls",52,261,71.5,221,0.847,261,102,159,39.1,42.3,0,0,39.1,209,85,124,40.7,52,17,35,32.7,0.2
174,17,"Rodney McGruder","Miami Heat",22,13,27.7,11,0.846,13,5,8,38.5,42.3,0,0,38.5,11,4,7,36.4,2,1,1,50,0.15
174,1,"Reggie Jackson","Detroit Pistons",45,182,62.1,154,0.846,182,67,115,36.8,41.8,0.01,1.1,36.8,115,49,66,42.6,67,18,49,26.9,0.37
176,6,"Jordan  Clarkson","Los Angeles Lakers",53,200,52.8,169,0.845,200,75,125,37.5,41.8,0.01,1,37.5,140,58,82,41.4,60,17,43,28.3,0.3
177,9,"Rajon Rondo","New Orleans Pelicans",74,115,45.1,97,0.843,115,40,75,34.8,42.2,0,0,34.8,74,23,51,31.1,41,17,24,41.5,0.36
178,34,"Shaun Livingston","Golden State Warriors",92,151,84.4,127,0.841,151,61,90,40.4,40.4,0.03,3.3,40.4,146,61,85,41.8,5,0,5,0,0.03
178,9,"DeMarre Carroll","Brooklyn Nets",73,113,24.4,95,0.841,113,37,76,32.7,40.7,0.03,2.7,32.7,62,19,43,30.6,51,18,33,35.3,0.45
178,6,"Eric Bledsoe","Milwaukee Bucks",78,301,50.3,253,0.841,301,113,188,37.5,41.7,0.01,1,37.5,207,88,119,42.5,94,25,69,26.6,0.31
181,5,"Bobby Portis","Chicago Bulls",73,56,15.5,47,0.839,56,22,34,39.3,42,0,0,39.3,49,19,30,38.8,7,3,4,42.9,0.13
182,2,"Lonzo Ball","Los Angeles Lakers",52,142,41.4,119,0.838,142,46,96,32.4,41.9,0.01,0.7,32.4,46,19,27,41.3,96,27,69,28.1,0.68
183,24,"Rondae Hollis-Jefferson","Brooklyn Nets",68,116,52.5,97,0.836,116,48,68,41.4,41.4,0.01,0.9,41.4,113,48,65,42.5,3,0,3,0,0.03
184,33,"James Ennis","Detroit Pistons",27,18,20.9,15,0.833,18,7,11,38.9,41.7,0,0,38.9,11,6,5,54.5,7,1,6,14.3,0.39
184,5,"Pat Connaughton","Portland Trail Blazers",86,66,24.4,55,0.833,66,24,42,36.4,40.9,0.02,1.5,36.4,45,18,27,40,21,6,15,28.6,0.32
184,3,"OG Anunoby","Toronto Raptors",84,18,7.7,15,0.833,18,5,13,27.8,41.7,0,0,27.8,7,0,7,0,11,5,6,45.5,0.61
187,10,"DeMar DeRozan","Toronto Raptors",90,561,62.8,467,0.832,561,215,346,38.3,40.9,0.02,1.8,38.3,459,186,273,40.5,102,29,73,28.4,0.18
187,5,"Andrew Harrison","Memphis Grizzlies",56,143,57,119,0.832,143,53,90,37.1,41.6,0,0,37.1,100,40,60,40,43,13,30,30.2,0.3
187,55,"Jarrett Jack","New York Knicks",62,214,74.3,178,0.832,214,84,130,39.3,41.4,0,0.5,39.3,180,75,105,41.7,34,9,25,26.5,0.16
190,31,"Terrence Ross","Orlando Magic",24,59,41.8,49,0.831,59,20,39,33.9,39.8,0.03,3.4,33.9,39,13,26,33.3,20,7,13,35,0.34
191,8,"Michael Beasley","New York Knicks",74,147,50.9,122,0.83,147,59,88,40.1,40.8,0.01,1.4,40.1,139,57,82,41,8,2,6,25,0.05
192,7,"Goran Dragic","Miami Heat",80,375,58.9,310,0.827,375,142,233,37.9,41.1,0.01,1.1,37.9,292,118,174,40.4,83,24,59,28.9,0.22
193,17,"Jonathon Simmons","Orlando Magic",69,161,46.8,133,0.826,161,61,100,37.9,41,0.01,0.6,37.9,123,51,72,41.5,38,10,28,26.3,0.24
194,5,"JR Smith","Cleveland Cavaliers",102,211,33.1,174,0.825,211,74,137,35.1,41.2,0,0,35.1,118,48,70,40.7,93,26,67,28,0.44
195,22,"Cameron Payne","Chicago Bulls",25,72,58.1,59,0.819,72,23,49,31.9,41,0,0,31.9,30,10,20,33.3,42,13,29,31,0.58
195,0,"Russell Westbrook","Oklahoma City Thunder",86,597,61.4,489,0.819,597,218,379,36.5,40.3,0.02,1.5,36.5,432,173,259,40,165,45,120,27.3,0.28
197,8,"James Ennis","Memphis Grizzlies",45,33,29.7,27,0.818,33,12,21,36.4,40.9,0,0,36.4,26,9,17,34.6,7,3,4,42.9,0.21
197,1,"Kyle  Anderson","San Antonio Spurs",79,77,45.8,63,0.818,77,31,46,40.3,40.9,0,0,40.3,71,30,41,42.3,6,1,5,16.7,0.08
197,9,"Sean Kilpatrick","Milwaukee Bucks",23,11,20.4,9,0.818,11,4,7,36.4,40.9,0,0,36.4,7,3,4,42.9,4,1,3,25,0.36
200,7,"Justin Holiday","Chicago Bulls",72,254,40.9,207,0.815,254,84,170,33.1,40,0.02,2.4,33.1,145,49,96,33.8,109,35,74,32.1,0.43
200,14,"Brandon Ingram","Los Angeles Lakers",59,205,58.1,167,0.815,205,80,125,39,40.2,0.01,1.5,39,198,75,123,37.9,7,5,2,71.4,0.03
202,9,"Dwyane Wade","Cleveland Cavaliers",46,129,68.6,105,0.814,129,45,84,34.9,39.9,0.02,2.3,34.9,97,32,65,33,32,13,19,40.6,0.25
202,26,"Spencer Dinwiddie","Brooklyn Nets",80,274,52.3,223,0.814,274,84,190,30.7,40.7,0,0,30.7,81,29,52,35.8,193,55,138,28.5,0.7
204,2,"Raymond Felton","Oklahoma City Thunder",88,249,58.3,202,0.811,249,89,160,35.7,40.4,0,0.4,35.7,168,66,102,39.3,81,23,58,28.4,0.33
205,7,"Carmelo Anthony","Oklahoma City Thunder",84,309,33.5,250,0.809,309,119,190,38.5,40.3,0.01,0.6,38.5,255,108,147,42.4,54,11,43,20.4,0.17
206,31,"Tomas Satoransky","Washington Wizards",79,73,40.3,59,0.808,73,29,44,39.7,40.4,0,0,39.7,61,28,33,45.9,12,1,11,8.3,0.16
206,42,"Lance Thomas","New York Knicks",73,26,15.4,21,0.808,26,10,16,38.5,40.4,0,0,38.5,21,9,12,42.9,5,1,4,20,0.19
206,1,"Lance Stephenson","Indiana Pacers",89,265,56.3,214,0.808,265,99,166,37.4,40.4,0,0.4,37.4,186,83,103,44.6,79,16,63,20.3,0.3
209,34,"Giannis Antetokounmpo","Milwaukee Bucks",82,294,58,237,0.806,294,111,183,37.8,39.8,0.01,1,37.8,253,99,154,39.1,41,12,29,29.3,0.14
210,15,"Nikola Jokic","Denver Nuggets",75,46,11,37,0.804,46,14,32,30.4,38,0.04,4.3,30.4,23,7,16,30.4,23,7,16,30.4,0.5
211,1,"Kentavious Caldwell-Pope","Los Angeles Lakers",74,222,38.1,178,0.802,222,74,148,33.3,39.4,0.01,1.4,33.3,139,47,92,33.8,83,27,56,32.5,0.37
212,13,"Marcin Gortat","Washington Wizards",88,10,19.6,8,0.8,10,4,6,40,40,0,0,40,10,4,6,40,0,0,0,,0
212,21,"Hassan Whiteside","Miami Heat",59,10,11.6,8,0.8,10,4,6,40,40,0,0,40,10,4,6,40,0,0,0,,0
212,2,"Eric Bledsoe","Phoenix Suns",3,10,55.6,8,0.8,10,3,7,30,40,0,0,30,5,1,4,20,5,2,3,40,0.5
212,0,"Emmanuel Mudiay","Denver Nuggets",42,125,64.8,100,0.8,125,43,82,34.4,39.6,0.01,0.8,34.4,87,30,57,34.5,38,13,25,34.2,0.3
212,0,"Isaiah Canaan","Phoenix Suns",19,40,55.6,32,0.8,40,11,29,27.5,40,0,0,27.5,6,1,5,16.7,34,10,24,29.4,0.85
217,12,"LaMarcus Aldridge","San Antonio Spurs",80,119,29.4,95,0.798,119,45,74,37.8,39.5,0.01,0.8,37.8,106,41,65,38.7,13,4,9,30.8,0.11
217,44,"Frank Kaminsky","Charlotte Hornets",79,104,27.1,83,0.798,104,37,67,35.6,38.9,0.02,1.9,35.6,91,30,61,33,13,7,6,53.8,0.13
219,9,"Tony Parker","San Antonio Spurs",61,158,70.5,126,0.797,158,62,96,39.2,39.6,0.01,0.6,39.2,154,61,93,39.6,4,1,3,25,0.03
220,7,"Shelvin Mack","Orlando Magic",69,113,57.1,90,0.796,113,35,78,31,39.8,0.01,0.9,31,52,15,37,28.8,61,20,41,32.8,0.54
221,22,"Avery Bradley","Detroit Pistons",40,117,33.7,93,0.795,117,42,75,35.9,39.3,0.01,0.9,35.9,90,34,56,37.8,27,8,19,29.6,0.23
222,23,"Danuel House","Phoenix Suns",23,24,34.8,19,0.792,24,8,16,33.3,39.6,0,0,33.3,8,5,3,62.5,16,3,13,18.8,0.67
223,2,"Elfrid Payton","Orlando Magic",44,76,53.9,60,0.789,76,28,48,36.8,38.2,0.03,2.6,36.8,67,26,41,38.8,9,2,7,22.2,0.12
224,2,"Nik Stauskas","Brooklyn Nets",35,52,43.7,41,0.788,52,15,37,28.8,39.4,0,0,28.8,18,4,14,22.2,34,11,23,32.4,0.65
224,22,"Thabo Sefolosha","Utah Jazz",38,33,27.3,26,0.788,33,11,22,33.3,39.4,0,0,33.3,24,7,17,29.2,9,4,5,44.4,0.27
226,24,"Lauri Markkanen","Chicago Bulls",68,103,20.2,81,0.786,103,36,67,35,38.3,0.02,1.9,35,83,29,54,34.9,20,7,13,35,0.19
226,0,"Sindarius Thornwell","Los Angeles Clippers",73,14,16.5,11,0.786,14,5,9,35.7,35.7,0.07,7.1,35.7,12,5,7,41.7,2,0,2,0,0.14
228,20,"Manu Ginobili","San Antonio Spurs",70,100,39.5,78,0.78,100,30,70,30,38,0.02,2,30,36,14,22,38.9,64,16,48,25,0.64
229,14,"Danny Green","San Antonio Spurs",75,122,29,95,0.779,122,40,82,32.8,38.9,0,0,32.8,69,25,44,36.2,53,15,38,28.3,0.43
230,9,"Justin Anderson","Philadelphia 76ers",45,18,14.2,14,0.778,18,7,11,38.9,38.9,0,0,38.9,15,7,8,46.7,3,0,3,0,0.17
230,11,"Avery Bradley","Los Angeles Clippers",6,18,64.3,14,0.778,18,7,11,38.9,38.9,0,0,38.9,18,7,11,38.9,0,0,0,,0
230,16,"Pau Gasol","San Antonio Spurs",82,18,6.6,14,0.778,18,7,11,38.9,38.9,0.06,5.6,38.9,18,7,11,38.9,0,0,0,,0
233,8,"Zach Lavine","Chicago Bulls",24,138,70.1,107,0.775,138,42,96,30.4,38.4,0.01,0.7,30.4,73,20,53,27.4,65,22,43,33.8,0.47
233,4,"Arron Afflalo","Orlando Magic",53,40,33.6,31,0.775,40,14,26,35,38.8,0,0,35,31,11,20,35.5,9,3,6,33.3,0.23
235,14,"Michael Kidd-Gilchrist","Charlotte Hornets",74,177,73.8,137,0.774,177,68,109,38.4,38.4,0.01,0.6,38.4,176,68,108,38.6,1,0,1,0,0.01
235,3,"Josh Hart","Los Angeles Lakers",63,53,22.6,41,0.774,53,16,37,30.2,38.7,0,0,30.2,28,7,21,25,25,9,16,36,0.47
237,67,"Taj Gibson","Minnesota Timberwolves",87,26,14.6,20,0.769,26,10,16,38.5,38.5,0,0,38.5,26,10,16,38.5,0,0,0,,0
238,20,"Jodie Meeks","Washington Wizards",77,95,35.4,73,0.768,95,28,67,29.5,37.9,0.01,1.1,29.5,44,12,32,27.3,51,16,35,31.4,0.54
239,8,"Tyler Johnson","Miami Heat",77,133,26.9,102,0.767,133,48,85,36.1,38,0.02,2.3,36.1,114,43,71,37.7,19,5,14,26.3,0.14
240,8,"Tim Frazier","Washington Wizards",61,68,60.2,52,0.765,68,24,44,35.3,38.2,0,0,35.3,53,20,33,37.7,15,4,11,26.7,0.22
241,33,"Robert Covington","Philadelphia 76ers",90,88,13.1,67,0.761,88,27,61,30.7,37.5,0.02,2.3,30.7,51,15,36,29.4,37,12,25,32.4,0.42
242,5,"Marreese Speights","Orlando Magic",52,25,9.7,19,0.76,25,9,16,36,38,0,0,36,16,8,8,50,9,1,8,11.1,0.36
243,5,"Malcom Delaney","Atlanta Hawks",54,91,44.4,69,0.758,91,30,61,33,37.4,0.01,1.1,33,64,22,42,34.4,27,8,19,29.6,0.3
243,9,"Antonio Blakeney","Chicago Bulls",19,66,61.1,50,0.758,66,23,43,34.8,37.1,0.02,1.5,34.8,50,20,30,40,16,3,13,18.8,0.24
245,11,"Dion Waiters","Miami Heat",30,98,38.3,74,0.755,98,33,65,33.7,37.8,0,0,33.7,64,25,39,39.1,34,8,26,23.5,0.35
245,1,"Trevor Ariza","Houston Rockets",84,98,17.5,74,0.755,98,25,73,25.5,37.8,0,0,25.5,5,1,4,20,93,24,69,25.8,0.95
245,16,"James Johnson","Miami Heat",78,102,34.3,77,0.755,102,36,66,35.3,37.7,0,0,35.3,74,31,43,41.9,28,5,23,17.9,0.27
248,20,"Dwight Buycks","Detroit Pistons",29,77,70.6,58,0.753,77,26,51,33.8,37.7,0,0,33.8,54,20,34,37,23,6,17,26.1,0.3
249,55,"Mike James","Phoenix Suns",32,121,73.8,91,0.752,121,38,83,31.4,37.6,0.01,0.8,31.4,62,23,39,37.1,59,15,44,25.4,0.49
250,23,"Terrance Ferguson","Oklahoma City Thunder",64,16,11.7,12,0.75,16,6,10,37.5,37.5,0,0,37.5,11,6,5,54.5,5,0,5,0,0.31
250,34,"DeAndre Liggins","New Orleans Pelicans",29,12,42.9,9,0.75,12,4,8,33.3,37.5,0,0,33.3,8,3,5,37.5,4,1,3,25,0.33
250,43,"Anthony Tolliver","Detroit Pistons",79,12,3.2,9,0.75,12,4,8,33.3,37.5,0,0,33.3,4,3,1,75,8,1,7,12.5,0.67
253,32,"Blake Griffin","Los Angeles Clippers",33,75,31.1,56,0.747,75,21,54,28,36.7,0.01,1.3,28,33,8,25,24.2,42,13,29,31,0.56
254,1,"Malik Monk","Charlotte Hornets",59,208,62.1,155,0.745,208,60,148,28.8,37.3,0,0,28.8,85,25,60,29.4,123,35,88,28.5,0.59
254,23,"Anthony Davis","New Orleans Pelicans",84,204,37.9,152,0.745,204,72,132,35.3,36.8,0.01,1.5,35.3,188,66,122,35.1,16,6,10,37.5,0.08
256,5,"Dejounte Murray","San Antonio Spurs",86,150,72.8,111,0.74,150,55,95,36.7,37,0,0,36.7,149,54,95,36.2,1,1,0,100,0.01
257,5,"De Aaron Fox","Sacramento Kings",73,290,70.4,214,0.738,290,99,191,34.1,36.9,0,0,34.1,232,83,149,35.8,58,16,42,27.6,0.2
258,17,"PJ Tucker","Houston Rockets",99,19,4.5,14,0.737,19,5,14,26.3,36.8,0,0,26.3,7,1,6,14.3,12,4,8,33.3,0.63
258,2,"Elfrid Payton","Phoenix Suns",19,38,59.4,28,0.737,38,13,25,34.2,36.8,0.03,2.6,34.2,31,11,20,35.5,7,2,5,28.6,0.18
260,0,"Kyle Kuzma","Los Angeles Lakers",77,128,23.6,94,0.734,128,38,90,29.7,36.7,0,0,29.7,66,20,46,30.3,62,18,44,29,0.48
261,10,"John Holland","Cleveland Cavaliers",24,15,34.9,11,0.733,15,4,11,26.7,36.7,0,0,26.7,6,1,5,16.7,9,3,6,33.3,0.6
262,21,"Joel Embiid","Philadelphia 76ers",71,108,25.7,79,0.731,108,37,71,34.3,36.1,0.01,0.9,34.3,86,33,53,38.4,22,4,18,18.2,0.2
263,2,"John Wall","Washington Wizards",47,309,66.9,225,0.728,309,100,209,32.4,36.1,0.01,0.6,32.4,239,77,162,32.2,70,23,47,32.9,0.23
264,99,"Jae Crowder","Utah Jazz",38,99,34.3,72,0.727,99,29,70,29.3,36.4,0.01,1,29.3,53,15,38,28.3,46,14,32,30.4,0.46
265,7,"Stanley Johnson","Detroit Pistons",69,131,37.1,95,0.725,131,45,86,34.4,35.5,0.02,1.5,34.4,108,42,66,38.9,23,3,20,13,0.18
266,25,"Derrick Rose","Minnesota Timberwolves",14,29,63,21,0.724,29,10,19,34.5,36.2,0,0,34.5,28,9,19,32.1,1,1,0,100,0.03
267,21,"TJ Warren","Phoenix Suns",65,172,45.9,124,0.721,172,62,110,36,36,0,0,36,164,62,102,37.8,8,0,8,0,0.05
268,1,"Tyus Jones","Minnesota Timberwolves",86,57,32.9,41,0.719,57,19,38,33.3,36,0,0,33.3,37,16,21,43.2,20,3,17,15,0.35
269,6,"Mario Chalmers","Memphis Grizzlies",66,92,36.8,66,0.717,92,29,63,31.5,35.9,0,0,31.5,52,21,31,40.4,40,8,32,20,0.43
270,12,"Kelly Oubre Jr.","Washington Wizards",87,130,26.3,93,0.715,130,39,91,30,35,0.02,1.5,30,91,26,65,28.6,39,13,26,33.3,0.3
271,5,"Noah Vonleh","Chicago Bulls",21,14,19.7,10,0.714,14,5,9,35.7,35.7,0,0,35.7,10,5,5,50,4,0,4,0,0.29
272,11,"Frank Ntilikina","New York Knicks",78,219,60.7,156,0.712,219,72,147,32.9,35.6,0,0,32.9,169,60,109,35.5,50,12,38,24,0.23
273,36,"Marcus Smart","Boston Celtics",69,183,42.2,130,0.71,183,56,127,30.6,35.5,0,0,30.6,105,38,67,36.2,78,18,60,23.1,0.43
273,1,"Dennis Smith Jr.","Dallas Mavericks",69,317,57.6,225,0.71,317,93,224,29.3,35,0.01,1.3,29.3,185,57,128,30.8,132,36,96,27.3,0.42
275,33,"Allen Crabbe","Brooklyn Nets",75,174,26.2,123,0.707,174,54,120,31,35.3,0,0,31,115,39,76,33.9,59,15,44,25.4,0.34
276,0,"Kevin Love","Cleveland Cavaliers",81,71,13,50,0.704,71,19,52,26.8,35.2,0,0,26.8,38,7,31,18.4,33,12,21,36.4,0.46
277,0,"Aaron Gordon","Orlando Magic",58,207,42.5,144,0.696,207,60,147,29,34.5,0,0.5,29,112,37,75,33,95,23,72,24.2,0.46
278,22,"Caris LeVert","Brooklyn Nets",71,189,52.5,131,0.693,189,54,135,28.6,34.4,0.01,1.1,28.6,112,32,80,28.6,77,22,55,28.6,0.41
279,11,"David Nwaba","Chicago Bulls",70,26,32.5,18,0.692,26,9,17,34.6,34.6,0.04,3.8,34.6,23,9,14,39.1,3,0,3,0,0.12
280,15,"Vince Carter","Sacramento Kings",58,42,21,29,0.69,42,13,29,31,34.5,0,0,31,24,10,14,41.7,18,3,15,16.7,0.43
281,8,"Shane Larkin","Boston Celtics",65,77,49.4,53,0.688,77,23,54,29.9,34.4,0,0,29.9,53,16,37,30.2,24,7,17,29.2,0.31
282,23,"Ersan Ilyasova","Philadelphia 76ers",33,38,24.4,26,0.684,38,10,28,26.3,32.9,0.03,2.6,26.3,17,5,12,29.4,21,5,16,23.8,0.55
282,24,"Norman Powell","Toronto Raptors",76,57,25.7,39,0.684,57,16,41,28.1,34.2,0.02,1.8,28.1,25,9,16,36,32,7,25,21.9,0.56
282,24,"Dillon Brooks","Memphis Grizzlies",82,196,45.3,134,0.684,196,61,135,31.1,33.7,0.01,1,31.1,140,51,89,36.4,56,10,46,17.9,0.29
285,21,"Thaddeus Young","Indiana Pacers",88,44,15.9,30,0.682,44,14,30,31.8,34.1,0,0,31.8,35,12,23,34.3,9,2,7,22.2,0.2
286,20,"Doug McDermott","Dallas Mavericks",26,25,22.3,17,0.68,25,8,17,32,34,0,0,32,22,7,15,31.8,3,1,2,33.3,0.12
286,3,"Dwyane Wade","Miami Heat",26,100,70.9,68,0.68,100,32,68,32,33.5,0.01,1,32,79,29,50,36.7,21,3,18,14.3,0.21
288,41,"Dirk Nowitzki","Dallas Mavericks",77,82,14,55,0.671,82,26,56,31.7,33.5,0,0,31.7,59,23,36,39,23,3,20,13,0.28
289,7,"Timothé Luwawu-Cabarrot","Philadelphia 76ers",52,12,7.1,8,0.667,12,3,9,25,33.3,0,0,25,5,1,4,20,7,2,5,28.6,0.58
289,8,"Johnny O'Bryant III","Charlotte Hornets",36,27,30.3,18,0.667,27,9,18,33.3,33.3,0,0,33.3,23,9,14,39.1,4,0,4,0,0.15
289,7,"Skal Labissière","Sacramento Kings",60,30,21.6,20,0.667,30,9,21,30,31.7,0.03,3.3,30,25,8,17,32,5,1,4,20,0.17
289,8,"Alex Abrines","Oklahoma City Thunder",81,21,8.2,14,0.667,21,6,15,28.6,33.3,0,0,28.6,11,4,7,36.4,10,2,8,20,0.48
293,25,"Ben Simmons","Philadelphia 76ers",91,175,89.7,114,0.651,175,57,118,32.6,32.6,0.01,0.6,32.6,170,57,113,33.5,5,0,5,0,0.03
294,8,"Damion Lee","Atlanta Hawks",15,20,25.6,13,0.65,20,6,14,30,32.5,0,0,30,12,5,7,41.7,8,1,7,12.5,0.4
295,4,"Alex Caruso","Los Angeles Lakers",37,37,57.8,24,0.649,37,10,27,27,32.4,0,0,27,20,6,14,30,17,4,13,23.5,0.46
296,40,"Glenn Robinson III","Indiana Pacers",25,17,32.1,11,0.647,17,5,12,29.4,29.4,0.06,5.9,29.4,16,5,11,31.3,1,0,1,0,0.06
296,41,"Jameer Nelson","Detroit Pistons",7,17,58.6,11,0.647,17,5,12,29.4,32.4,0,0,29.4,13,4,9,30.8,4,1,3,25,0.24
298,21,"Travis Wear","Los Angeles Lakers",17,14,22.6,9,0.643,14,4,10,28.6,32.1,0,0,28.6,11,3,8,27.3,3,1,2,33.3,0.21
299,22,"Isaiah Taylor","Atlanta Hawks",67,36,32.4,23,0.639,36,9,27,25,30.6,0.03,2.8,25,18,5,13,27.8,18,4,14,22.2,0.5
300,9,"Tyrone Wallace","Los Angeles Clippers",30,22,33.8,14,0.636,22,7,15,31.8,31.8,0,0,31.8,21,7,14,33.3,1,0,1,0,0.05
300,22,"Andrew  Wiggins","Minnesota Timberwolves",87,379,53.2,241,0.636,379,111,268,29.3,31.7,0,0.3,29.3,309,93,216,30.1,70,18,52,25.7,0.18
302,15,"Rodney Purvis","Orlando Magic",16,30,34.9,19,0.633,30,9,21,30,31.7,0,0,30,25,8,17,32,5,1,4,20,0.17
303,21,"Patrick Beverly","Los Angeles Clippers",11,19,28.4,12,0.632,19,4,15,21.1,31.6,0,0,21.1,5,0,5,0,14,4,10,28.6,0.74
304,7,"Dwayne Bacon","Charlotte Hornets",53,100,70.4,63,0.63,100,30,70,30,30.5,0.02,2,30,95,29,66,30.5,5,1,4,20,0.05
305,25,"Raul Neto","Utah Jazz",49,45,52.3,28,0.622,45,12,33,26.7,28.9,0.04,4.4,26.7,30,10,20,33.3,15,2,13,13.3,0.33
306,20,"Josh Jackson","Phoenix Suns",77,187,47.9,116,0.62,187,55,132,29.4,31,0,0,29.4,147,49,98,33.3,40,6,34,15,0.21
307,8,"Henry Ellenson","Detroit Pistons",38,26,29.2,16,0.615,26,8,18,30.8,30.8,0,0,30.8,22,8,14,36.4,4,0,4,0,0.15
307,22,"T.J. Leaf","Indiana Pacers",54,13,21.7,8,0.615,13,4,9,30.8,30.8,0.08,7.7,30.8,13,4,9,30.8,0,0,0,,0
309,9,"Jerami Grant","Oklahoma City Thunder",87,18,12.9,11,0.611,18,5,13,27.8,30.6,0,0,27.8,12,4,8,33.3,6,1,5,16.7,0.33
310,7,"Joe Johnson","Houston Rockets",31,23,25.6,14,0.609,23,7,16,30.4,30.4,0,0,30.4,19,7,12,36.8,4,0,4,0,0.17
311,33,"Marc Gasol","Memphis Grizzlies",73,56,10.8,34,0.607,56,16,40,28.6,29.5,0.02,1.8,28.6,43,15,28,34.9,13,1,12,7.7,0.23
312,9,"Dario Saric","Philadelphia 76ers",88,66,11.3,40,0.606,66,19,47,28.8,29.5,0.02,1.5,28.8,59,18,41,30.5,7,1,6,14.3,0.11
313,1,"Emmanuel Mudiay","New York Knicks",22,83,68.6,50,0.602,83,24,59,28.9,30.1,0,0,28.9,70,22,48,31.4,13,2,11,15.4,0.16
314,35,"Trevor Booker","Brooklyn Nets",18,10,43.5,6,0.6,10,3,7,30,30,0,0,30,6,3,3,50,4,0,4,0,0.4
314,0,"Jamel Artis","Orlando Magic",15,15,32.6,9,0.6,15,4,11,26.7,30,0,0,26.7,11,3,8,27.3,4,1,3,25,0.27
314,3,"Corey Brewer","Oklahoma City Thunder",24,10,11.9,6,0.6,10,3,7,30,30,0,0,30,6,3,3,50,4,0,4,0,0.4
317,10,"Tyler Ennis","Los Angeles Lakers",54,52,56.5,31,0.596,52,14,38,26.9,29.8,0,0,26.9,33,11,22,33.3,19,3,16,15.8,0.37
318,11,"Brook Lopez","Los Angeles Lakers",74,37,10,22,0.595,37,10,27,27,29.7,0,0,27,28,8,20,28.6,9,2,7,22.2,0.24
319,21,"Wilson Chandler","Denver Nuggets",74,83,25.7,49,0.59,83,21,62,25.3,28.3,0.02,2.4,25.3,54,16,38,29.6,29,5,24,17.2,0.35
320,6,"Sean Kilpatrick","Brooklyn Nets",16,29,49.2,17,0.586,29,7,22,24.1,29.3,0.03,3.4,24.1,15,4,11,26.7,14,3,11,21.4,0.48
321,42,"Al Horford","Boston Celtics",91,61,15.2,35,0.574,61,17,44,27.9,28.7,0,0,27.9,57,16,41,28.1,4,1,3,25,0.07
322,14,"Derrick Walton Jr.","Miami Heat",16,14,56,8,0.571,14,3,11,21.4,28.6,0,0,21.4,7,1,6,14.3,7,2,5,28.6,0.5
322,35,"Dragan Bender","Phoenix Suns",82,14,4.1,8,0.571,14,3,11,21.4,28.6,0,0,21.4,9,1,8,11.1,5,2,3,40,0.36
322,20,"John Collins","Atlanta Hawks",74,14,16.1,8,0.571,14,4,10,28.6,28.6,0,0,28.6,12,4,8,33.3,2,0,2,0,0.14
322,25,"Malik Beasley","Denver Nuggets",62,28,25.7,16,0.571,28,8,20,28.6,28.6,0,0,28.6,26,8,18,30.8,2,0,2,0,0.07
326,22,"Xavier Rathan-Mayes","Memphis Grizzlies",5,23,82.1,13,0.565,23,6,17,26.1,28.3,0,0,26.1,13,5,8,38.5,10,1,9,10,0.43
327,20,"Doug McDermott","New York Knicks",55,42,22.5,23,0.548,42,11,31,26.2,27.4,0,0,26.2,29,10,19,34.5,13,1,12,7.7,0.31
328,43,"Pascal Siakam","Toronto Raptors",91,11,7.2,6,0.545,11,3,8,27.3,27.3,0,0,27.3,10,3,7,30,1,0,1,0,0.09
329,6,"Kristaps Porzingis","New York Knicks",48,114,25.5,62,0.544,114,31,83,27.2,27.2,0,0,27.2,102,31,71,30.4,12,0,12,0,0.11
330,14,"Dewayne Dedmon","Atlanta Hawks",62,15,6.6,8,0.533,15,4,11,26.7,26.7,0,0,26.7,14,4,10,28.6,1,0,1,0,0.07
331,9,"Kyle O'Quinn","New York Knicks",77,19,20,10,0.526,19,5,14,26.3,26.3,0,0,26.3,17,5,12,29.4,2,0,2,0,0.11
332,8,"Jonas Jerebko","Utah Jazz",84,27,13.6,14,0.519,27,7,20,25.9,25.9,0,0,25.9,21,7,14,33.3,6,0,6,0,0.22
