sep=,
"Rank","Jersey #","Player","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
166,13,"Tristan Thompson","Cleveland Cavaliers",82,54,55.7,43,0.796,54,21,33,38.9,38.9,0.02,1.9,38.9,53,21,32,39.6,1,0,1,0,0.02
166,22,"Rudy Gay","Toronto Raptors",18,103,58.9,82,0.796,103,38,65,36.9,39.3,0.01,1,36.9,91,33,58,36.3,12,5,7,41.7,0.12
168,1,"Michael Carter-Williams","Philadelphia 76ers",71,234,55.2,186,0.795,234,82,152,35,38.7,0.02,1.3,35.5,174,65,109,37.4,60,17,43,28.3,0.26
169,1,"Jarrett Jack","Cleveland Cavaliers",80,345,66.5,274,0.794,345,128,217,37.1,39.7,0,0,37.1,284,110,174,38.7,61,18,43,29.5,0.18
169,6,"Terrence Jones","Houston Rockets",82,34,20.4,27,0.794,34,13,21,38.2,39.7,0.03,2.9,38.2,29,12,17,41.4,5,1,4,20,0.15
169,3,"Bradley Beal","Washington Wizards",84,620,59.7,492,0.794,620,235,385,37.9,39.4,0,0.5,37.9,566,216,350,38.2,54,19,35,35.2,0.09
172,42,"Kevin Love","Minnesota Timberwolves",77,169,24,134,0.793,169,52,117,30.8,39.3,0.01,0.6,30.8,79,23,56,29.1,90,29,61,32.2,0.53
173,22,"Otto Porter Jr.","Washington Wizards",40,24,37.5,19,0.792,24,9,15,37.5,39.6,0.04,4.2,37.5,21,8,13,38.1,3,1,2,33.3,0.13
174,3,"George Hill","Indiana Pacers",95,206,42.3,163,0.791,206,68,138,33,38.3,0.02,2.4,33,131,46,85,35.1,75,22,53,29.3,0.36
175,15,"Kemba Walker","Charlotte Hornets",77,545,64,430,0.789,545,201,344,36.9,39.4,0.01,0.6,36.9,461,174,287,37.7,84,27,57,32.1,0.15
176,25,"Chandler Parsons","Houston Rockets",81,137,27,108,0.788,137,48,89,35,38.7,0.01,1.5,35,95,38,57,40,42,10,32,23.8,0.31
177,9,"Gerald Henderson","Charlotte Hornets",81,414,66.6,326,0.787,414,160,254,38.6,39.3,0.01,0.5,38.9,396,155,241,39.1,18,5,13,27.8,0.04
178,0,"Isaiah Canaan","Houston Rockets",25,14,23,11,0.786,14,4,10,28.6,39.3,0,0,28.6,4,1,3,25,10,3,7,30,0.71
179,5,"Victor Oladipo","Orlando Magic",80,261,55.5,205,0.785,261,95,166,36.4,39.3,0,0,36.4,218,80,138,36.7,43,15,28,34.9,0.16
179,15,"Marcus Morris","Phoenix Suns",82,121,27.3,95,0.785,121,44,77,36.4,38.4,0.02,1.7,36.4,107,39,68,36.4,14,5,9,35.7,0.12
179,3,"Trey Burke","Utah Jazz",70,279,45.7,219,0.785,279,102,177,36.6,38.9,0.01,0.7,36.6,222,89,133,40.1,57,13,44,22.8,0.2
179,10,"Marcus Thornton","Brooklyn Nets",36,65,30.8,51,0.785,65,22,43,33.8,39.2,0,0,33.8,43,15,28,34.9,22,7,15,31.8,0.34
183,12,"Gary Neal","Milwaukee Bucks",30,116,55.8,91,0.784,116,39,77,33.6,38.8,0.02,1.7,33.6,69,27,42,39.1,47,12,35,25.5,0.41
184,1,"Dorell Wright","Portland Trail Blazers",76,55,21.2,43,0.782,55,19,36,34.5,39.1,0,0,34.5,39,14,25,35.9,16,5,11,31.3,0.29
185,77,"Andrea Bargnani","New York Knicks",42,64,21.7,50,0.781,64,24,40,37.5,38.3,0.02,1.6,37.5,62,23,39,37.1,2,1,1,50,0.03
185,13,"Paul George","Indiana Pacers",99,534,46.7,417,0.781,534,187,347,35,38.3,0.02,1.7,35,386,152,234,39.4,148,35,113,23.6,0.28
187,55,"Jordan Crawford","Golden State Warriors",48,138,56.8,107,0.775,138,48,90,34.8,38.4,0.01,0.7,34.8,93,38,55,40.9,45,10,35,22.2,0.33
188,7,"Xavier Henry","Los Angeles Lakers",44,70,41.4,54,0.771,70,25,45,35.7,38.6,0.01,1.4,35.7,55,21,34,38.2,15,4,11,26.7,0.21
189,23,"Kevin Martin","Minnesota Timberwolves",68,241,39.8,185,0.768,241,88,153,36.5,37.8,0.01,1.2,36.5,221,82,139,37.1,20,6,14,30,0.08
190,11,"Klay Thompson","Golden State Warriors",88,317,32.5,243,0.767,317,114,203,36,38,0.01,0.6,36,255,101,154,39.6,62,13,49,21,0.2
191,94,"Evan Fournier","Denver Nuggets",76,107,34.3,82,0.766,107,34,73,31.8,38.3,0,0,31.8,67,20,47,29.9,40,14,26,35,0.37
192,25,"Kyle Singler","Detroit Pistons",82,81,22.3,62,0.765,81,31,50,38.3,38.3,0,0,38.3,71,31,40,43.7,10,0,10,0,0.12
192,12,"Kirk Hinrich","Chicago Bulls",78,264,52.5,202,0.765,264,93,171,35.2,38.3,0,0.4,35.2,203,77,126,37.9,61,16,45,26.2,0.23
194,5,"Carlos Boozer","Chicago Bulls",81,55,15.8,42,0.764,55,21,34,38.2,38.2,0,0,38.2,54,21,33,38.9,1,0,1,0,0.02
195,7,"Jeremy Lin","Houston Rockets",77,177,43.8,135,0.763,177,62,115,35,37.9,0.01,1.1,35,132,52,80,39.4,45,10,35,22.2,0.25
196,18,"Beno Udrih","New York Knicks",31,75,61,57,0.76,75,28,47,37.3,38,0,0,37.3,70,27,43,38.6,5,1,4,20,0.07
197,8,"JR Smith","New York Knicks",74,349,45,265,0.759,349,120,229,34.4,37.7,0.01,0.9,34.4,251,97,154,38.6,98,23,75,23.5,0.28
198,22,"Taj Gibson","Chicago Bulls",87,37,13.1,28,0.757,37,14,23,37.8,37.8,0,0,37.8,36,14,22,38.9,1,0,1,0,0.03
198,21,"Iman Shumpert","New York Knicks",74,115,32.2,87,0.757,115,41,74,35.7,37.4,0.01,0.9,35.7,95,37,58,38.9,20,4,16,20,0.17
200,4,"Paul Millsap","Atlanta Hawks",81,102,24.8,77,0.755,102,36,66,35.3,37.7,0.01,1,35.3,93,31,62,33.3,9,5,4,55.6,0.09
200,23,"Ben McLemore","Sacramento Kings",82,110,24.6,83,0.755,110,36,74,32.7,37.7,0,0,32.7,69,25,44,36.2,41,11,30,26.8,0.37
202,3,"Manny Harris","Los Angeles Lakers",9,12,35.3,9,0.75,12,4,8,33.3,37.5,0,0,33.3,10,3,7,30,2,1,1,50,0.17
203,25,"Thabo Sefolosha","Oklahoma City Thunder",76,55,22.3,41,0.745,55,19,36,34.5,36.4,0.02,1.8,34.5,47,17,30,36.2,8,2,6,25,0.15
204,8,"Luke Babbitt","New Orleans Pelicans",27,39,29.3,29,0.744,39,13,26,33.3,37.2,0,0,33.3,32,10,22,31.3,7,3,4,42.9,0.18
205,32,"Francisco Garcia","Houston Rockets",57,35,15,26,0.743,35,11,24,31.4,37.1,0,0,31.4,26,7,19,26.9,9,4,5,44.4,0.26
206,25,"Travis  Outlaw","Sacramento Kings",64,81,35.1,60,0.741,81,29,52,35.8,35.8,0.02,2.5,35.8,73,29,44,39.7,8,0,8,0,0.1
207,3,"Caron Butler","Milwaukee Bucks",34,88,29.6,65,0.739,88,29,59,33,36.9,0,0,33,66,22,44,33.3,22,7,15,31.8,0.25
208,2,"John Wall","Washington Wizards",93,699,72.5,515,0.737,699,240,459,34.3,36.6,0,0.4,34.3,576,208,368,36.1,123,32,91,26,0.18
209,32,"Jimmer Fredette","Chicago Bulls",8,15,68.2,11,0.733,15,5,10,33.3,36.7,0,0,33.3,10,4,6,40,5,1,4,20,0.33
209,17,"Casper Ware","Philadelphia 76ers",9,15,53.6,11,0.733,15,4,11,26.7,36.7,0,0,26.7,6,1,5,16.7,9,3,6,33.3,0.6
209,3,"Shawne Williams","Los Angeles Lakers",36,15,9.4,11,0.733,15,5,10,33.3,36.7,0,0,33.3,11,4,7,36.4,4,1,3,25,0.27
209,40,"Cody Zeller","Charlotte Hornets",86,45,30,33,0.733,45,16,29,35.6,35.6,0.02,2.2,35.6,45,16,29,35.6,0,0,0,,0
213,10,"Steve Nash","Los Angeles Lakers",15,56,80,41,0.732,56,19,37,33.9,35.7,0.02,1.8,33.9,45,17,28,37.8,11,2,9,18.2,0.2
213,6,"Alan Anderson","Brooklyn Nets",90,138,34.7,101,0.732,138,45,93,32.6,36.6,0.01,0.7,32.6,91,34,57,37.4,47,11,36,23.4,0.34
215,10,"DeMar DeRozan","Toronto Raptors",86,561,55.9,410,0.731,561,199,362,35.5,35.8,0.02,2.1,35.5,531,195,336,36.7,30,4,26,13.3,0.05
216,6,"Nate Wolters","Milwaukee Bucks",59,89,60.1,65,0.73,89,31,58,34.8,36.5,0,0,34.8,71,28,43,39.4,18,3,15,16.7,0.2
217,31,"Terrence Ross","Toronto Raptors",88,188,31.4,137,0.729,188,62,126,33,36.2,0.01,1.1,33,137,50,87,36.5,51,12,39,23.5,0.27
218,14,"Michael Kidd-Gilchrist","Charlotte Hornets",66,11,10.8,8,0.727,11,4,7,36.4,36.4,0,0,36.4,11,4,7,36.4,0,0,0,,0
218,9,"Patrick Patterson","Sacramento Kings",17,11,16.2,8,0.727,11,4,7,36.4,36.4,0,0,36.4,10,4,6,40,1,0,1,0,0.09
220,8,"Jeff Green","Boston Celtics",82,269,41.5,195,0.725,269,84,185,31.2,36.1,0.01,0.7,31.2,172,58,114,33.7,97,26,71,26.8,0.36
220,20,"Manu Ginobili","San Antonio Spurs",91,167,34.9,121,0.725,167,49,118,29.3,36.2,0,0,29.3,82,26,56,31.7,85,23,62,27.1,0.51
222,22,"AJ Price","Minnesota Timberwolves",28,25,65.8,18,0.72,25,9,16,36,36,0.04,4,36,16,9,7,56.3,9,0,9,0,0.36
222,4,"Ryan Kelly","Los Angeles Lakers",59,50,23.7,36,0.72,50,17,33,34,34,0.04,4,34,48,17,31,35.4,2,0,2,0,0.04
224,23,"Draymond Green","Golden State Warriors",89,39,14.6,28,0.718,39,12,27,30.8,35.9,0,0,30.8,28,8,20,28.6,11,4,7,36.4,0.28
224,35,"Kenneth Faried","Denver Nuggets",80,39,42.4,28,0.718,39,14,25,35.9,35.9,0,0,35.9,38,14,24,36.8,1,0,1,0,0.03
226,18,"Matthew Dellavedova","Cleveland Cavaliers",72,46,23,33,0.717,46,14,32,30.4,35.9,0,0,30.4,26,9,17,34.6,20,5,15,25,0.43
227,10,"Tyshawn Taylor","Brooklyn Nets",23,21,65.6,15,0.714,21,7,14,33.3,35.7,0,0,33.3,18,6,12,33.3,3,1,2,33.3,0.14
227,0,"Darrell Arthur","Denver Nuggets",75,28,9.6,20,0.714,28,9,19,32.1,35.7,0,0,32.1,26,7,19,26.9,2,2,0,100,0.07
227,2,"Kevin Garnett","Brooklyn Nets",66,84,38.5,60,0.714,84,30,54,35.7,35.7,0,0,35.7,82,30,52,36.6,2,0,2,0,0.02
227,44,"Andrew Nicholson","Orlando Magic",76,14,5.9,10,0.714,14,5,9,35.7,35.7,0,0,35.7,11,5,6,45.5,3,0,3,0,0.21
231,12,"Kendall Marshall","Los Angeles Lakers",54,108,39,77,0.713,108,35,73,32.4,35.6,0,0,32.4,84,28,56,33.3,24,7,17,29.2,0.22
232,3,"Rodney Stuckey","Detroit Pistons",73,229,59.3,163,0.712,229,81,148,35.4,35.4,0.01,0.9,35.4,220,81,139,36.8,9,0,9,0,0.04
233,10,"Alec Burks","Utah Jazz",78,232,61.7,165,0.711,232,78,154,33.6,35.1,0.01,0.9,33.6,194,71,123,36.6,38,7,31,18.4,0.16
234,34,"Willie Green","Los Angeles Clippers",60,55,26.6,39,0.709,55,18,37,32.7,35.5,0,0,32.7,42,15,27,35.7,13,3,10,23.1,0.24
235,5,"Marreese Speights","Golden State Warriors",86,48,24.9,34,0.708,48,16,32,33.3,33.3,0.04,4.2,33.3,46,16,30,34.8,2,0,2,0,0.04
236,10,"Ronnie Price","Orlando Magic",32,34,50,24,0.706,34,11,23,32.4,35.3,0,0,32.4,23,9,14,39.1,11,2,9,18.2,0.32
236,24,"Andre Miller","Denver Nuggets",30,34,63,24,0.706,34,11,23,32.4,33.8,0.03,2.9,32.4,32,10,22,31.3,2,1,1,50,0.06
238,32,"Blake Griffin","Los Angeles Clippers",93,50,10,35,0.7,50,17,33,34,35,0,0,34,44,16,28,36.4,6,1,5,16.7,0.12
239,12,"Evan Turner","Indiana Pacers",39,73,58.4,51,0.699,73,25,48,34.2,34.2,0.03,2.7,34.2,72,25,47,34.7,1,0,1,0,0.01
240,11,"Josh McRoberts","Charlotte Hornets",82,36,9.2,25,0.694,36,12,24,33.3,34.7,0,0,33.3,30,11,19,36.7,6,1,5,16.7,0.17
241,2,"Patrick Beverley","Houston Rockets",63,52,16.6,36,0.692,52,15,37,28.8,34.6,0,0,28.8,27,9,18,33.3,25,6,19,24,0.48
242,24,"Andre Miller","Washington Wizards",39,29,85.3,20,0.69,29,10,19,34.5,34.5,0,0,34.5,27,10,17,37,2,0,2,0,0.07
242,1,"Chauncey Billups","Detroit Pistons",19,29,43.3,20,0.69,29,9,20,31,34.5,0,0,31,14,7,7,50,15,2,13,13.3,0.52
244,12,"Nick Calathes","Memphis Grizzlies",71,61,51.3,42,0.689,61,20,41,32.8,34.4,0,0,32.8,50,18,32,36,11,2,9,18.2,0.18
245,7,"Lorenzo Brown","Philadelphia 76ers",26,19,46.3,13,0.684,19,6,13,31.6,34.2,0,0,31.6,9,5,4,55.6,10,1,9,10,0.53
246,24,"Richard Jefferson","Utah Jazz",82,101,23.5,69,0.683,101,30,71,29.7,33.2,0.02,2,29.7,85,23,62,27.1,16,7,9,43.8,0.16
247,25,"Reggie Bullock","Los Angeles Clippers",45,22,21,15,0.682,22,7,15,31.8,34.1,0,0,31.8,16,6,10,37.5,6,1,5,16.7,0.27
248,21,"Thaddeus Young","Philadelphia 76ers",79,100,21.6,68,0.68,100,31,69,31,33.5,0.01,1,31,75,26,49,34.7,25,5,20,20,0.25
249,43,"Kris Humphries","Boston Celtics",69,34,14.5,23,0.676,34,11,23,32.4,32.4,0.03,2.9,32.4,33,11,22,33.3,1,0,1,0,0.03
249,21,"Wilson Chandler","Denver Nuggets",62,102,21.3,69,0.676,102,33,69,32.4,33.3,0.01,1,32.4,90,31,59,34.4,12,2,10,16.7,0.12
249,21,"Tim Duncan","San Antonio Spurs",97,37,10.8,25,0.676,37,12,25,32.4,32.4,0.03,2.7,32.4,35,12,23,34.3,2,0,2,0,0.05
252,5,"John Salmons","Sacramento Kings",18,43,49.4,29,0.674,43,14,29,32.6,32.6,0.02,2.3,32.6,41,14,27,34.1,2,0,2,0,0.05
253,33,"Jonas Jerebko","Detroit Pistons",64,24,22.2,16,0.667,24,8,16,33.3,33.3,0,0,33.3,22,8,14,36.4,2,0,2,0,0.08
253,25,"Al Jefferson","Charlotte Hornets",76,33,8.9,22,0.667,33,10,23,30.3,33.3,0,0,30.3,26,8,18,30.8,7,2,5,28.6,0.21
253,33,"Danny Granger","Los Angeles Clippers",25,18,21.4,12,0.667,18,6,12,33.3,33.3,0,0,33.3,16,6,10,37.5,2,0,2,0,0.11
253,18,"Omri Casspi","Houston Rockets",71,45,20.5,30,0.667,45,13,32,28.9,33.3,0,0,28.9,32,9,23,28.1,13,4,9,30.8,0.29
253,13,"Ramon Sessions","Milwaukee Bucks",28,51,45.1,34,0.667,51,15,36,29.4,33.3,0,0,29.4,39,11,28,28.2,12,4,8,33.3,0.24
258,31,"Hollis Thompson","Philadelphia 76ers",77,29,12.9,19,0.655,29,9,20,31,32.8,0,0,31,25,8,17,32,4,1,3,25,0.14
259,0,"Toney Douglas","Miami Heat",45,26,40.6,17,0.654,26,7,19,26.9,32.7,0,0,26.9,9,4,5,44.4,17,3,14,17.6,0.65
260,10,"Chase Budinger","Minnesota Timberwolves",41,23,12.9,15,0.652,23,6,17,26.1,32.6,0,0,26.1,19,3,16,15.8,4,3,1,75,0.17
261,25,"Steve Blake","Golden State Warriors",34,43,34.4,28,0.651,43,12,31,27.9,31.4,0.02,2.3,27.9,26,9,17,34.6,17,3,14,17.6,0.4
261,5,"Kentavious Caldwell-Pope","Detroit Pistons",80,86,29.1,56,0.651,86,26,60,30.2,32,0.01,1.2,30.2,70,23,47,32.9,16,3,13,18.8,0.19
263,3,"CJ McCollum","Portland Trail Blazers",44,51,38.3,33,0.647,51,15,36,29.4,32.4,0.02,2,29.4,37,12,25,32.4,14,3,11,21.4,0.27
264,16,"Steve Novak","Toronto Raptors",58,31,21.1,20,0.645,31,8,23,25.8,32.3,0,0,25.8,16,4,12,25,15,4,11,26.7,0.48
265,26,"Kent Bazemore","Golden State Warriors",44,36,56.3,23,0.639,36,9,27,25,31.9,0,0,25,19,4,15,21.1,17,5,12,29.4,0.47
265,5,"Steve Blake","Los Angeles Lakers",27,72,37.7,46,0.639,72,19,53,26.4,31.3,0.01,1.4,26.4,49,12,37,24.5,23,7,16,30.4,0.32
267,22,"Jamaal Franklin","Memphis Grizzlies",23,11,42.3,7,0.636,11,3,8,27.3,31.8,0,0,27.3,10,2,8,20,1,1,0,100,0.09
267,25,"Brandon Rush","Utah Jazz",38,33,44.6,21,0.636,33,9,24,27.3,31.8,0,0,27.3,24,6,18,25,9,3,6,33.3,0.27
269,21,"Tayshaun Prince","Memphis Grizzlies",83,82,25.4,52,0.634,82,26,56,31.7,31.7,0,0,31.7,80,26,54,32.5,2,0,2,0,0.02
270,5,"John Lucas III","Utah Jazz",42,54,38.6,34,0.63,54,17,37,31.5,31.5,0,0,31.5,49,17,32,34.7,5,0,5,0,0.09
271,21,"Jimmy Butler","Chicago Bulls",72,170,37.5,107,0.629,170,50,120,29.4,30.9,0.01,1.2,29.4,138,45,93,32.6,32,5,27,15.6,0.19
272,11,"Wesley Johnson","Los Angeles Lakers",79,105,24.1,65,0.619,105,30,75,28.6,31,0,0,28.6,94,25,69,26.6,11,5,6,45.5,0.1
273,9,"Jae Crowder","Dallas Mavericks",85,47,22.1,29,0.617,47,14,33,29.8,30.9,0,0,29.8,40,13,27,32.5,7,1,6,14.3,0.15
274,25,"John Salmons","Toronto Raptors",66,112,42.7,69,0.616,112,34,78,30.4,30.8,0,0,30.4,104,33,71,31.7,8,1,7,12.5,0.07
275,23,"Austin Daye","San Antonio Spurs",15,13,29.5,8,0.615,13,4,9,30.8,30.8,0,0,30.8,12,4,8,33.3,1,0,1,0,0.08
276,7,"Jared Sullinger","Boston Celtics",74,44,13.5,27,0.614,44,13,31,29.5,30.7,0.02,2.3,29.5,33,12,21,36.4,11,1,10,9.1,0.25
277,40,"Harrison Barnes","Golden State Warriors",85,118,33.1,72,0.61,118,33,85,28,29.7,0.02,1.7,28,107,29,78,27.1,11,4,7,36.4,0.09
278,13,"Luigi Datome","Detroit Pistons",34,23,30.3,14,0.609,23,7,16,30.4,30.4,0,0,30.4,22,7,15,31.8,1,0,1,0,0.04
279,7,"Jerryd Bayless","Memphis Grizzlies",31,79,48.8,48,0.608,79,24,55,30.4,30.4,0,0,30.4,65,24,41,36.9,14,0,14,0,0.18
280,4,"Robbie Hummel","Minnesota Timberwolves",54,28,18.8,17,0.607,28,8,20,28.6,30.4,0,0,28.6,23,7,16,30.4,5,1,4,20,0.18
280,5,"DeMarre Carroll","Atlanta Hawks",80,61,16.5,37,0.607,61,16,45,26.2,29.5,0.02,1.6,26.2,45,12,33,26.7,16,4,12,25,0.26
282,9,"Ricky Rubio","Minnesota Timberwolves",82,195,57.2,118,0.605,195,56,139,28.7,29.5,0.02,1.5,28.7,183,53,130,29,12,3,9,25,0.06
283,33,"Danny Granger","Indiana Pacers",30,30,21.7,18,0.6,30,8,22,26.7,30,0,0,26.7,27,6,21,22.2,3,2,1,66.7,0.1
283,15,"DeMarcus Cousins","Sacramento Kings",72,65,22.5,39,0.6,65,19,46,29.2,29.2,0.03,3.1,29.2,63,19,44,30.2,2,0,2,0,0.03
283,43,"Anthony Tolliver","Charlotte Hornets",68,10,3.7,6,0.6,10,3,7,30,30,0,0,30,9,3,6,33.3,1,0,1,0,0.1
283,1,"Shannon Brown","San Antonio Spurs",10,10,62.5,6,0.6,10,3,7,30,30,0,0,30,10,3,7,30,0,0,0,,0
287,0,"Andray Blatche","Brooklyn Nets",89,74,26.5,44,0.595,74,22,52,29.7,29.7,0,0,29.7,67,22,45,32.8,7,0,7,0,0.09
288,21,"David West","Indiana Pacers",99,135,26.1,80,0.593,135,40,95,29.6,29.6,0.01,0.7,29.6,133,40,93,30.1,2,0,2,0,0.01
289,12,"Chris Johnson","Boston Celtics",40,22,14.8,13,0.591,22,6,16,27.3,29.5,0,0,27.3,17,5,12,29.4,5,1,4,20,0.23
289,3,"Shane Larkin","Dallas Mavericks",50,44,55,26,0.591,44,12,32,27.3,29.5,0,0,27.3,35,10,25,28.6,9,2,7,22.2,0.2
289,3,"Nando De Colo","Toronto Raptors",22,22,52.4,13,0.591,22,6,16,27.3,29.5,0,0,27.3,18,5,13,27.8,4,1,3,25,0.18
292,25,"Austin Rivers","New Orleans Pelicans",69,46,33.1,27,0.587,46,12,34,26.1,27.2,0.04,4.3,26.1,28,11,17,39.3,18,1,17,5.6,0.39
293,32,"Mike Scott","Atlanta Hawks",87,29,9.3,17,0.586,29,8,21,27.6,29.3,0,0,27.6,19,7,12,36.8,10,1,9,10,0.34
294,5,"Jordan Hamilton","Houston Rockets",21,24,28.9,14,0.583,24,5,19,20.8,29.2,0,0,20.8,12,1,11,8.3,12,4,8,33.3,0.5
294,10,"David Lee","Golden State Warriors",76,24,18.8,14,0.583,24,7,17,29.2,29.2,0,0,29.2,24,7,17,29.2,0,0,0,,0
296,3,"James Johnson","Memphis Grizzlies",56,38,30.6,22,0.579,38,10,28,26.3,28.9,0,0,26.3,24,8,16,33.3,14,2,12,14.3,0.37
297,9,"Tony Allen","Memphis Grizzlies",62,45,30.4,26,0.578,45,13,32,28.9,28.9,0,0,28.9,43,13,30,30.2,2,0,2,0,0.04
298,13,"Derrick Williams","Sacramento Kings",67,63,38,36,0.571,63,17,46,27,28.6,0,0,27,51,15,36,29.4,12,2,10,16.7,0.19
298,35,"Trevor Booker","Washington Wizards",81,14,12.3,8,0.571,14,4,10,28.6,28.6,0,0,28.6,12,4,8,33.3,2,0,2,0,0.14
300,2,"Caron Butler","Oklahoma City Thunder",40,58,23.2,33,0.569,58,15,43,25.9,28.4,0,0,25.9,46,12,34,26.1,12,3,9,25,0.21
301,2,"MarShon Brooks","Los Angeles Lakers",18,16,47.1,9,0.563,16,4,12,25,28.1,0,0,25,13,3,10,23.1,3,1,2,33.3,0.19
301,9,"Martell Webster","Washington Wizards",89,89,17.8,50,0.562,89,23,66,25.8,27.5,0.01,1.1,25.8,65,20,45,30.8,24,3,21,12.5,0.27
303,5,"Will Barton","Portland Trail Blazers",48,41,46.6,23,0.561,41,10,31,24.4,28,0,0,24.4,33,7,26,21.2,8,3,5,37.5,0.2
304,3,"Ray McCallum","Sacramento Kings",56,119,63,66,0.555,119,32,87,26.9,27.7,0,0,26.9,111,30,81,27,8,2,6,25,0.07
305,9,"Andre Iguodala","Golden State Warriors",70,94,31.6,52,0.553,94,25,69,26.6,27.7,0.01,1.1,26.6,74,23,51,31.1,20,2,18,10,0.21
305,1,"Derrick Rose","Chicago Bulls",31,38,52.1,21,0.553,38,8,30,21.1,27.6,0,0,21.1,21,3,18,14.3,17,5,12,29.4,0.45
305,6,"Earl Clark","Cleveland Cavaliers",45,38,21.2,21,0.553,38,10,28,26.3,27.6,0,0,26.3,35,9,26,25.7,3,1,2,33.3,0.08
308,30,"Quincy Miller","Denver Nuggets",53,60,38.2,33,0.55,60,15,45,25,27.5,0,0,25,48,12,36,25,12,3,9,25,0.2
309,7,"Darius Morris","Philadelphia 76ers",12,22,48.9,12,0.545,22,5,17,22.7,27.3,0,0,22.7,17,3,14,17.6,5,2,3,40,0.23
309,55,"Chris Douglas-Roberts","Charlotte Hornets",53,22,13.8,12,0.545,22,5,17,22.7,27.3,0,0,22.7,14,3,11,21.4,8,2,6,25,0.36
309,10,"Leandro Barbosa","Phoenix Suns",20,22,44,12,0.545,22,6,16,27.3,27.3,0,0,27.3,20,6,14,30,2,0,2,0,0.09
312,13,"Corey Brewer","Minnesota Timberwolves",81,90,27.9,49,0.544,90,23,67,25.6,26.7,0.01,1.1,25.6,71,21,50,29.6,19,2,17,10.5,0.21
313,34,"Giannis Antetokounmpo","Milwaukee Bucks",78,37,21.1,20,0.541,37,8,29,21.6,27,0,0,21.6,28,4,24,14.3,9,4,5,44.4,0.24
313,26,"Phil Pressey","Boston Celtics",75,74,44.3,40,0.541,74,18,56,24.3,27,0,0,24.3,54,14,40,25.9,20,4,16,20,0.27
313,7,"JJ Hickson","Denver Nuggets",69,37,34.9,20,0.541,37,10,27,27,27,0,0,27,35,10,25,28.6,2,0,2,0,0.05
316,100,"Chris Singleton","Washington Wizards",25,15,34.9,8,0.533,15,4,11,26.7,26.7,0,0,26.7,15,4,11,26.7,0,0,0,,0
317,33,"Dante Cunningham","Minnesota Timberwolves",81,17,5.2,9,0.529,17,4,13,23.5,23.5,0.06,5.9,23.5,15,4,11,26.7,2,0,2,0,0.12
318,1,"Tony Wroten","Philadelphia 76ers",72,73,35.3,38,0.521,73,14,59,19.2,26,0,0,19.2,17,4,13,23.5,56,10,46,17.9,0.77
319,17,"Dennis Schroder","Atlanta Hawks",51,45,57,23,0.511,45,11,34,24.4,25.6,0,0,24.4,31,10,21,32.3,14,1,13,7.1,0.31
320,8,"Diante Garrett","Utah Jazz",71,71,45.2,36,0.507,71,17,54,23.9,25.4,0,0,23.9,59,15,44,25.4,12,2,10,16.7,0.17
321,0,"Al Farouq Aminu","New Orleans Pelicans",81,28,16.2,14,0.5,28,7,21,25,25,0,0,25,26,7,19,26.9,2,0,2,0,0.07
322,7,"Ramon Sessions","Charlotte Hornets",55,78,56.1,38,0.487,78,17,61,21.8,24.4,0,0,21.8,53,13,40,24.5,25,4,21,16,0.32
323,41,"Kelly Olynyk","Boston Celtics",70,35,15.6,17,0.486,35,8,27,22.9,24.3,0,0,22.9,31,7,24,22.6,4,1,3,25,0.11
324,6,"Josh Smith","Detroit Pistons",77,114,19.5,55,0.482,114,27,87,23.7,24.1,0,0,23.7,104,26,78,25,10,1,9,10,0.09
325,1,"Tyreke Evans","New Orleans Pelicans",72,81,40.7,38,0.469,81,18,63,22.2,23.5,0,0,22.2,56,16,40,28.6,25,2,23,8,0.31
326,31,"John Henson","Milwaukee Bucks",70,13,20.3,6,0.462,13,3,10,23.1,23.1,0,0,23.1,11,3,8,27.3,2,0,2,0,0.15
327,25,"Marquis Teague","Chicago Bulls",19,11,50,5,0.455,11,2,9,18.2,22.7,0,0,18.2,8,1,7,12.5,3,1,2,33.3,0.27
328,50,"Zach Randolph","Memphis Grizzlies",85,27,14.9,12,0.444,27,6,21,22.2,22.2,0,0,22.2,21,6,15,28.6,6,0,6,0,0.22
328,13,"Dwight Buycks","Toronto Raptors",14,18,54.5,8,0.444,18,4,14,22.2,22.2,0,0,22.2,14,4,10,28.6,4,0,4,0,0.22
330,1,"Alexey Shved","Minnesota Timberwolves",71,71,50,31,0.437,71,11,60,15.5,21.8,0,0,15.5,33,2,31,6.1,38,9,29,23.7,0.54
331,8,"Ben Gordon","Charlotte Hornets",20,37,52.1,16,0.432,37,8,29,21.6,21.6,0,0,21.6,31,8,23,25.8,6,0,6,0,0.16
332,41,"Thomas Robinson","Portland Trail Blazers",81,19,21.6,8,0.421,19,4,15,21.1,21.1,0,0,21.1,19,4,15,21.1,0,0,0,,0
333,16,"Pau Gasol","Los Angeles Lakers",60,24,10.1,10,0.417,24,5,19,20.8,20.8,0,0,20.8,23,5,18,21.7,1,0,1,0,0.04
